Running strategy market_start on dataset week_nyse_o
Start Time: 2011-1003-12-41-37-543
-------------------------------------
Parameters [tc:0.000000]
day	 Daily Return	 Total return
1	1.041820	1.041820
2	0.981549	1.022597
3	0.987375	1.009687
4	1.031895	1.041891
5	0.989312	1.030755
6	1.015809	1.047050
7	1.013566	1.061254
8	0.992416	1.053206
9	0.985236	1.037657
10	1.015170	1.053398
11	0.997802	1.051082
12	0.945736	0.994046
13	1.009614	1.003602
14	1.014975	1.018631
15	0.989491	1.007926
16	0.971621	0.979322
17	1.020402	0.999302
18	1.043855	1.043126
19	1.041347	1.086256
20	1.022587	1.110792
21	1.018276	1.131092
22	1.014444	1.147429
23	0.992040	1.138295
24	0.995124	1.132746
25	1.001113	1.134007
26	1.042876	1.182629
27	1.013089	1.198109
28	1.002722	1.201369
29	0.998274	1.199296
30	1.007451	1.208231
31	0.982434	1.187007
32	1.013729	1.203303
33	0.984839	1.185059
34	0.993162	1.176956
35	1.015159	1.194798
36	1.000820	1.195778
37	1.013398	1.211799
38	1.002637	1.214995
39	1.012414	1.230078
40	1.011250	1.243917
41	1.019610	1.268310
42	0.998103	1.265904
43	1.004082	1.271071
44	0.999179	1.270027
45	1.001905	1.272446
46	1.005787	1.279810
47	0.999072	1.278622
48	0.992311	1.268791
49	1.000762	1.269758
50	0.982811	1.247933
51	1.009514	1.259806
52	0.999753	1.259495
53	0.974141	1.226926
54	1.008120	1.236889
55	1.013815	1.253976
56	1.011664	1.268603
57	1.015634	1.288436
58	1.009563	1.300758
59	1.016454	1.322161
60	0.997730	1.319160
61	1.005853	1.326881
62	0.997737	1.323879
63	0.985308	1.304428
64	1.014266	1.323037
65	1.001741	1.325341
66	1.003787	1.330360
67	1.019385	1.356149
68	0.977200	1.325229
69	1.014577	1.344547
70	0.994238	1.336800
71	1.013252	1.354515
72	1.029355	1.394277
73	1.011207	1.409902
74	0.985272	1.389137
75	1.010167	1.403260
76	1.030557	1.446140
77	1.002837	1.450243
78	1.004519	1.456797
79	1.001577	1.459095
80	1.003964	1.464879
81	1.033125	1.513403
82	1.003112	1.518113
83	1.008437	1.530922
84	0.991110	1.517311
85	1.019627	1.547092
86	1.011353	1.564655
87	0.995648	1.557845
88	1.032722	1.608821
89	1.012019	1.628158
90	1.052170	1.713099
91	0.975729	1.671521
92	0.985927	1.647998
93	1.004843	1.655980
94	1.008486	1.670032
95	0.995288	1.662163
96	0.997999	1.658837
97	0.972155	1.612647
98	1.016573	1.639373
99	1.052114	1.724808
100	1.043086	1.799123
101	1.013860	1.824058
102	0.999817	1.823724
103	1.007782	1.837917
104	1.001186	1.840097
105	1.000037	1.840166
106	0.981131	1.805444
107	1.006381	1.816965
108	1.004528	1.825192
109	0.983460	1.795004
110	1.002585	1.799643
111	1.004002	1.806845
112	0.993216	1.794588
113	1.007459	1.807974
114	0.992678	1.794736
115	1.011200	1.814838
116	0.994920	1.805618
117	1.001390	1.808127
118	0.990970	1.791800
119	1.007948	1.806041
120	1.001340	1.808461
121	0.978279	1.769180
122	1.002921	1.774347
123	0.976414	1.732497
124	1.009581	1.749096
125	0.998341	1.746195
126	1.031426	1.801072
127	1.011599	1.821963
128	1.013628	1.846792
129	1.008155	1.861853
130	0.994426	1.851475
131	0.996827	1.845601
132	0.997744	1.841438
133	1.012175	1.863858
134	1.005881	1.874820
135	0.995775	1.866898
136	1.002451	1.871474
137	0.990071	1.852892
138	0.992829	1.839605
139	0.996763	1.833650
140	1.014654	1.860520
141	1.012137	1.883101
142	1.015134	1.911600
143	1.001123	1.913746
144	1.001226	1.916092
145	0.990552	1.897990
146	1.000574	1.899079
147	0.981294	1.863555
148	0.966695	1.801489
149	1.019107	1.835910
150	0.959981	1.762439
151	1.010108	1.780254
152	1.021673	1.818836
153	1.000044	1.818917
154	0.975747	1.774802
155	1.025709	1.820431
156	0.999240	1.819048
157	1.003749	1.825867
158	1.011711	1.847250
159	1.004303	1.855200
160	1.015682	1.884292
161	1.014386	1.911399
162	1.015135	1.940329
163	1.022613	1.984207
164	0.998469	1.981170
165	1.030453	2.041503
166	1.019396	2.081099
167	0.987977	2.056077
168	1.028000	2.113647
169	1.000649	2.115018
170	0.999219	2.113366
171	0.993077	2.098736
172	0.999652	2.098007
173	1.012713	2.124678
174	1.010212	2.146376
175	1.016516	2.181824
176	1.009417	2.202370
177	1.002070	2.206928
178	1.000640	2.208341
179	0.996178	2.199900
180	1.001907	2.204096
181	0.996562	2.196518
182	1.019198	2.238687
183	0.993068	2.223168
184	0.999497	2.222050
185	0.977751	2.172612
186	0.999200	2.170873
187	0.994573	2.159092
188	1.001468	2.162262
189	1.010118	2.184140
190	1.021354	2.230779
191	1.015649	2.265688
192	0.994553	2.253347
193	0.992986	2.237542
194	0.942855	2.109677
195	0.947489	1.998896
196	1.029888	2.058639
197	1.006026	2.071044
198	0.992625	2.055769
199	1.033707	2.125062
200	1.004999	2.135686
201	0.989535	2.113336
202	1.036024	2.189466
203	0.984241	2.154962
204	0.995843	2.146004
205	0.974034	2.090281
206	0.979334	2.047083
207	0.997136	2.041219
208	0.981021	2.002478
209	0.969575	1.941552
210	0.966051	1.875639
211	0.981365	1.840687
212	1.044584	1.922753
213	0.960585	1.846967
214	0.987392	1.823681
215	0.960381	1.751430
216	1.049508	1.838139
217	1.006375	1.849857
218	1.046895	1.936605
219	1.016849	1.969235
220	1.024841	2.018153
221	1.007429	2.033146
222	0.997142	2.027336
223	0.994430	2.016044
224	1.063746	2.144558
225	0.979100	2.099736
226	0.998292	2.096149
227	0.988285	2.071592
228	1.051804	2.178908
229	1.026541	2.236739
230	1.006228	2.250669
231	1.029585	2.317256
232	1.025346	2.375989
233	1.025336	2.436188
234	1.000833	2.438217
235	1.013201	2.470403
236	1.000380	2.471341
237	1.009930	2.495880
238	1.020490	2.547022
239	0.994783	2.533733
240	0.987495	2.502050
241	1.000298	2.502797
242	1.030423	2.578939
243	1.016009	2.620226
244	0.999073	2.617797
245	1.001873	2.622699
246	0.994478	2.608215
247	0.995504	2.596489
248	0.963495	2.501703
249	1.075674	2.691018
250	1.010362	2.718902
251	0.978536	2.660544
252	0.990768	2.635981
253	1.018777	2.685477
254	1.017594	2.732725
255	0.992495	2.712217
256	1.017549	2.759813
257	1.003919	2.770628
258	0.994961	2.756668
259	0.982408	2.708172
260	0.993653	2.690983
261	1.033537	2.781230
262	1.004580	2.793969
263	1.001361	2.797771
264	1.017663	2.847188
265	0.999213	2.844947
266	1.000942	2.847626
267	1.005920	2.864482
268	0.977961	2.801353
269	0.980427	2.746524
270	0.984292	2.703381
271	1.002907	2.711241
272	1.012885	2.746175
273	1.008375	2.769174
274	1.030101	2.852529
275	0.989791	2.823406
276	1.016460	2.869879
277	1.015680	2.914878
278	1.010099	2.944314
279	1.022691	3.011122
280	0.999775	3.010444
281	1.023997	3.082685
282	0.940706	2.899901
283	0.963949	2.795358
284	0.996639	2.785963
285	0.974682	2.715428
286	0.982605	2.668194
287	1.002502	2.674870
288	0.999559	2.673691
289	1.012001	2.705779
290	1.040183	2.814507
291	1.025774	2.887047
292	1.013743	2.926724
293	1.029591	3.013328
294	1.009970	3.043370
295	1.002482	3.050923
296	0.977732	2.982985
297	1.020805	3.045046
298	1.040634	3.168780
299	1.035147	3.280154
300	0.974648	3.196997
301	0.987511	3.157068
302	1.051764	3.320490
303	0.986890	3.276960
304	0.959370	3.143816
305	0.979504	3.079380
306	1.023447	3.151581
307	0.989537	3.118604
308	0.996292	3.107039
309	1.038783	3.227541
310	1.001784	3.233299
311	1.024948	3.313965
312	1.005558	3.332384
313	1.018837	3.395155
314	1.011282	3.433458
315	0.991971	3.405889
316	0.999656	3.404716
317	1.028169	3.500622
318	1.030737	3.608222
319	1.018123	3.673613
320	1.016633	3.734716
321	1.002792	3.745143
322	0.975291	3.652605
323	0.956539	3.493860
324	0.993745	3.472005
325	1.005771	3.492042
326	1.043078	3.642471
327	0.975503	3.553240
328	1.008592	3.583769
329	0.937809	3.360892
330	0.969519	3.258448
331	0.997445	3.250121
332	1.000029	3.250216
333	1.023022	3.325042
334	1.027778	3.417405
335	0.982547	3.357761
336	1.002378	3.365746
337	0.990168	3.332655
338	1.031104	3.436314
339	1.030319	3.540501
340	1.006965	3.565159
341	0.979265	3.491235
342	1.004139	3.505686
343	0.997487	3.496875
344	0.964180	3.371619
345	0.966711	3.259380
346	0.979908	3.193892
347	1.023513	3.268989
348	0.960352	3.139379
349	1.008928	3.167409
350	0.950640	3.011066
351	1.019301	3.069181
352	1.010412	3.101138
353	1.012468	3.139802
354	1.031536	3.238817
355	0.996798	3.228446
356	0.968702	3.127403
357	1.025997	3.208706
358	1.004205	3.222199
359	0.987555	3.182098
360	1.006001	3.201192
361	1.019420	3.263359
362	1.019605	3.327336
363	1.028755	3.423013
364	0.988518	3.383709
365	1.014018	3.431142
366	0.968852	3.324270
367	0.964008	3.204622
368	0.993573	3.184025
369	0.973749	3.100441
370	0.983975	3.050756
371	1.005580	3.067779
372	1.019859	3.128703
373	1.023279	3.201536
374	0.991199	3.173360
375	0.981693	3.115267
376	0.943518	2.939311
377	1.000681	2.941312
378	1.002598	2.948954
379	1.016249	2.996872
380	1.028921	3.083546
381	1.002544	3.091391
382	0.971057	3.001916
383	0.981013	2.944919
384	1.028745	3.029570
385	0.983256	2.978844
386	0.980842	2.921776
387	0.970109	2.834442
388	0.935979	2.652979
389	0.982385	2.606247
390	0.988688	2.576766
391	0.982929	2.532778
392	0.892000	2.259239
393	1.141618	2.579186
394	0.994626	2.565325
395	0.969645	2.487455
396	1.019371	2.535639
397	0.951693	2.413151
398	0.967378	2.334430
399	1.039075	2.425648
400	1.048100	2.542323
401	1.002650	2.549060
402	0.990313	2.524367
403	0.970199	2.449139
404	1.004006	2.458950
405	1.072055	2.636131
406	0.999427	2.634619
407	1.030254	2.714328
408	0.982427	2.666629
409	1.016597	2.710886
410	1.040931	2.821847
411	1.034583	2.919434
412	0.966970	2.823006
413	0.983173	2.775505
414	1.001708	2.780245
415	1.012739	2.815662
416	1.011114	2.846954
417	0.968460	2.757162
418	1.016943	2.803875
419	1.032630	2.895367
420	1.021919	2.958829
421	0.999414	2.957095
422	1.005406	2.973082
423	1.012121	3.009119
424	1.024159	3.081817
425	1.001029	3.084988
426	1.025419	3.163406
427	1.031283	3.262367
428	1.022455	3.335625
429	1.021526	3.407427
430	0.973568	3.317362
431	1.002797	3.326639
432	1.042109	3.466721
433	1.029096	3.567587
434	0.993864	3.545695
435	1.014192	3.596014
436	1.002300	3.604286
437	1.016158	3.662522
438	0.994117	3.640975
439	1.030352	3.751485
440	0.997260	3.741207
441	1.004689	3.758749
442	0.986324	3.707343
443	0.983057	3.644530
444	1.021706	3.723639
445	0.995537	3.707021
446	0.996332	3.693425
447	0.976569	3.606885
448	1.026266	3.701625
449	1.005570	3.722244
450	0.986414	3.671672
451	1.002263	3.679981
452	0.959823	3.532132
453	0.985118	3.479565
454	1.019011	3.545716
455	1.038293	3.681491
456	1.022663	3.764924
457	0.994301	3.743468
458	1.000607	3.745741
459	0.997296	3.735612
460	0.982025	3.668465
461	1.017463	3.732528
462	0.993023	3.706486
463	0.982142	3.640294
464	0.984168	3.582662
465	0.969083	3.471898
466	1.014653	3.522770
467	0.970642	3.419347
468	0.987646	3.377105
469	1.042298	3.519949
470	1.037924	3.653440
471	1.010581	3.692098
472	1.053249	3.888699
473	0.998812	3.884078
474	1.017417	3.951728
475	1.011439	3.996933
476	1.009902	4.036510
477	0.996425	4.022078
478	1.023919	4.118281
479	1.020527	4.202817
480	0.999418	4.200373
481	0.995395	4.181028
482	1.026266	4.290846
