Running strategy cwmr_var_start on dataset tse
Start Time: 2011-1003-12-38-48-632
-------------------------------------
Parameters [phi: 2.000000, epsilon: 0.500000, tc: 0.000000]
day	 Daily Return	 Total return
1	1.015905	1.015905
2	1.022351	1.038612
3	1.022632	1.062118
4	0.995026	1.056834
5	0.975057	1.030474
6	1.010636	1.041435
7	0.979778	1.020375
8	0.993811	1.014060
9	1.065711	1.080695
10	0.968101	1.046222
11	0.988590	1.034284
12	0.992207	1.026225
13	0.972144	0.997638
14	1.022240	1.019826
15	0.999029	1.018836
16	1.001765	1.020634
17	1.046708	1.068305
18	0.990759	1.058433
19	1.008468	1.067395
20	0.993355	1.060303
21	1.022941	1.084627
22	1.009375	1.094796
23	0.956089	1.046722
24	0.866282	0.906757
25	1.204540	1.092225
26	1.000667	1.092953
27	0.997354	1.090062
28	1.025781	1.118165
29	1.040000	1.162891
30	0.997450	1.159925
31	0.990832	1.149292
32	1.016009	1.167690
33	0.975601	1.139200
34	0.990476	1.128351
35	0.999369	1.127638
36	1.016480	1.146222
37	1.005643	1.152690
38	1.004435	1.157802
39	1.018671	1.179420
40	1.027359	1.211687
41	1.002698	1.214957
42	0.999956	1.214904
43	1.014972	1.233093
44	1.048190	1.292516
45	0.990676	1.280465
46	1.005548	1.287569
47	0.983675	1.266550
48	1.039184	1.316178
49	1.000916	1.317384
50	1.032098	1.359669
51	1.018814	1.385250
52	1.001652	1.387538
53	1.020551	1.416054
54	1.009320	1.429251
55	0.973818	1.391830
56	1.007816	1.402709
57	1.005537	1.410476
58	0.982400	1.385651
59	1.052173	1.457945
60	0.998346	1.455534
61	0.985297	1.434133
62	1.004932	1.441207
63	1.055781	1.521598
64	0.972468	1.479705
65	1.035195	1.531783
66	1.004407	1.538534
67	1.067140	1.641832
68	1.010034	1.658306
69	1.039481	1.723777
70	1.036417	1.786552
71	0.963524	1.721386
72	1.027067	1.767979
73	1.011280	1.787921
74	0.967022	1.728959
75	1.019951	1.763455
76	0.958177	1.689702
77	1.111856	1.878704
78	1.003951	1.886127
79	1.053105	1.986289
80	1.009667	2.005490
81	1.018072	2.041734
82	1.006283	2.054562
83	1.004854	2.064536
84	1.014169	2.093789
85	1.005831	2.105998
86	0.994358	2.094117
87	1.003308	2.101044
88	0.991689	2.083581
89	0.977151	2.035974
90	0.983311	2.001996
91	1.013327	2.028677
92	1.033478	2.096593
93	1.032205	2.164114
94	1.001236	2.166790
95	1.005428	2.178552
96	1.030906	2.245883
97	1.005595	2.258448
98	1.081306	2.442072
99	0.973589	2.377576
100	0.979466	2.328754
101	1.041580	2.425585
102	1.009771	2.449284
103	1.003438	2.457704
104	1.026340	2.522440
105	1.019683	2.572088
106	0.928818	2.389001
107	1.024388	2.447265
108	0.992272	2.428353
109	1.006811	2.444891
110	1.028570	2.514742
111	0.940973	2.366305
112	1.045230	2.473333
113	0.998228	2.468951
114	1.010777	2.495558
115	0.886193	2.211547
116	0.968944	2.142865
117	1.018782	2.183111
118	0.963058	2.102464
119	0.973436	2.046613
120	0.994962	2.036303
121	0.977439	1.990363
122	0.993710	1.977843
123	1.044874	2.066596
124	0.990545	2.047055
125	1.052532	2.154592
126	0.996739	2.147566
127	1.048559	2.251850
128	1.009975	2.274311
129	0.999281	2.272675
130	0.989346	2.248462
131	1.004631	2.258876
132	1.011714	2.285336
133	1.031518	2.357366
134	0.970985	2.288966
135	1.005954	2.302594
136	1.046697	2.410119
137	0.980585	2.363326
138	0.942822	2.228195
139	1.005191	2.239763
140	0.994781	2.228074
141	1.009961	2.250268
142	0.997458	2.244548
143	1.001952	2.248930
144	1.027872	2.311612
145	1.007525	2.329007
146	1.025561	2.388539
147	1.022993	2.443459
148	1.008096	2.463241
149	1.012695	2.494512
150	0.948249	2.365417
151	0.911392	2.155823
152	1.125000	2.425300
153	1.029148	2.495994
154	0.992770	2.477949
155	1.010794	2.504696
156	0.996149	2.495050
157	0.983391	2.453610
158	0.954241	2.341334
159	0.977658	2.289023
160	1.126853	2.579392
161	1.046778	2.700050
162	1.010453	2.728273
163	1.041382	2.841174
164	0.989976	2.812693
165	0.999430	2.811090
166	1.043830	2.934301
167	0.979908	2.875345
168	1.013959	2.915482
169	1.109175	3.233780
170	0.989361	3.199376
171	1.001998	3.205769
172	1.000855	3.208509
173	1.031110	3.308325
174	1.024102	3.388063
175	1.012138	3.429186
176	1.007479	3.454833
177	0.994264	3.435016
178	1.084026	3.723648
179	1.004674	3.741053
180	1.002654	3.750982
181	1.001241	3.755638
182	0.994850	3.736297
183	0.990430	3.700540
184	1.001488	3.706045
185	0.993406	3.681606
186	0.976360	3.594572
187	0.989297	3.556099
188	0.961866	3.420491
189	1.007706	3.446850
190	1.003485	3.458860
191	0.955738	3.305764
192	1.064059	3.517529
193	1.001142	3.521546
194	1.031575	3.632740
195	1.031332	3.746561
196	1.018476	3.815781
197	0.975161	3.721001
198	1.000000	3.721001
199	0.987306	3.673766
200	0.978060	3.593165
201	1.082517	3.889662
202	1.018735	3.962535
203	0.920837	3.648850
204	1.008480	3.679792
205	1.000000	3.679792
206	0.999715	3.678744
207	1.009280	3.712883
208	0.993538	3.688890
209	1.002835	3.699347
210	0.989251	3.659582
211	1.013194	3.707867
212	1.018469	3.776346
213	1.006755	3.801856
214	0.984584	3.743246
215	0.986326	3.692059
216	0.982046	3.625771
217	1.040957	3.774273
218	0.996497	3.761052
219	1.013754	3.812783
220	0.998875	3.808493
221	0.999567	3.806844
222	0.997497	3.797314
223	0.994412	3.776093
224	0.970449	3.664507
225	1.007978	3.693744
226	0.908352	3.355221
227	1.038460	3.484263
228	1.011746	3.525190
229	0.978646	3.449914
230	0.951708	3.283309
231	1.043480	3.426068
232	0.982199	3.365080
233	1.080574	3.636219
234	0.966864	3.515728
235	1.014662	3.567275
236	1.031746	3.680521
237	0.986804	3.631955
238	1.027802	3.732929
239	1.014646	3.787601
240	1.031271	3.906043
241	0.925421	3.614735
242	1.104170	3.991282
243	1.010803	4.034400
244	1.003526	4.048626
245	1.002941	4.060531
246	0.993179	4.032835
247	0.999035	4.028944
248	0.996858	4.016284
249	1.004747	4.035348
250	0.997798	4.026464
251	1.022020	4.115127
252	1.032295	4.248027
253	0.951177	4.040627
254	1.031076	4.166192
255	0.997146	4.154301
256	0.989031	4.108734
257	1.017556	4.180867
258	0.961410	4.019526
259	0.997411	4.009118
260	0.993531	3.983183
261	1.040772	4.145585
262	1.014189	4.204408
263	1.003717	4.220035
264	0.992732	4.189366
265	0.990323	4.148827
266	0.997243	4.137387
267	1.025375	4.242373
268	1.036823	4.398591
269	1.012896	4.455317
270	0.989105	4.406776
271	0.985985	4.345016
272	0.983974	4.275382
273	1.061088	4.536557
274	1.014784	4.603624
275	1.010123	4.650227
276	1.018597	4.736705
277	0.989562	4.687264
278	0.989610	4.638565
279	1.023708	4.748538
280	1.007218	4.782815
281	1.046695	5.006147
282	0.993839	4.975306
283	1.039063	5.169658
284	1.011916	5.231259
285	1.023533	5.354366
286	1.007289	5.393395
287	1.003432	5.411904
288	1.035754	5.605404
289	0.954283	5.349142
290	0.994709	5.320840
291	0.993779	5.287738
292	1.036141	5.478841
293	1.011331	5.540921
294	1.005857	5.573375
295	1.020964	5.690217
296	1.002388	5.703805
297	1.052621	6.003947
298	1.022447	6.138717
299	1.003292	6.158928
300	0.996112	6.134983
301	1.002310	6.149156
302	1.034372	6.360513
303	0.970329	6.171790
304	1.042041	6.431257
305	1.005720	6.468041
306	0.994192	6.430477
307	0.996028	6.404936
308	1.019785	6.531656
309	0.997271	6.513831
310	1.028512	6.699552
311	1.029761	6.898939
312	1.018397	7.025856
