Running strategy bcrp_start on dataset week_nyse_o
Start Time: 2011-1003-12-41-38-182
-------------------------------------
Parameters [tc:0.000000]
day	 Daily Return	 Total return
1	1.083796	1.083796
2	0.961897	1.042500
3	0.961962	1.002846
4	1.003047	1.005901
5	1.045322	1.051490
6	0.994762	1.045982
7	1.000419	1.046420
8	1.009713	1.056584
9	0.975913	1.031134
10	0.984430	1.015080
11	0.973240	0.987916
12	0.979515	0.967679
13	1.011323	0.978636
14	0.959709	0.939206
15	0.988392	0.928303
16	1.026572	0.952970
17	0.990251	0.943679
18	1.052411	0.993139
19	1.045630	1.038456
20	0.998958	1.037374
21	1.030664	1.069184
22	0.986906	1.055185
23	0.992428	1.047195
24	0.953756	0.998768
25	0.987830	0.986614
26	1.095690	1.081022
27	1.040620	1.124933
28	1.017502	1.144621
29	1.000485	1.145176
30	1.030198	1.179759
31	0.965328	1.138855
32	1.021720	1.163591
33	0.961414	1.118692
34	0.982412	1.099016
35	0.997819	1.096619
36	1.015176	1.113261
37	1.012518	1.127197
38	0.992263	1.118475
39	1.011009	1.130789
40	1.001478	1.132460
41	1.040496	1.178320
42	0.975013	1.148878
43	1.023098	1.175414
44	0.979066	1.150808
45	1.008422	1.160501
46	1.013697	1.176395
47	1.041578	1.225308
48	0.986419	1.208667
49	0.995293	1.202977
50	0.985603	1.185658
51	1.014519	1.202872
52	0.984859	1.184659
53	0.970245	1.149410
54	0.956940	1.099916
55	1.030369	1.133320
56	1.000291	1.133650
57	1.074662	1.218290
58	0.990485	1.206699
59	1.042844	1.258399
60	0.971962	1.223116
61	1.007007	1.231686
62	0.959769	1.182135
63	1.014517	1.199296
64	1.066950	1.279589
65	1.022944	1.308948
66	0.984554	1.288730
67	1.015564	1.308788
68	0.980525	1.283299
69	1.002230	1.286161
70	0.985823	1.267926
71	0.987597	1.252201
72	1.023123	1.281155
73	0.991599	1.270392
74	0.984278	1.250419
75	0.979491	1.224774
76	1.037345	1.270513
77	0.991357	1.259531
78	1.027269	1.293877
79	0.977693	1.265013
80	1.011273	1.279274
81	1.027660	1.314658
82	1.009926	1.327707
83	1.020489	1.354910
84	0.957004	1.296654
85	1.019344	1.321737
86	1.018956	1.346791
87	0.992357	1.336498
88	1.055426	1.410574
89	1.004698	1.417201
90	1.134493	1.607805
91	0.908254	1.460295
92	0.992648	1.449558
93	0.997435	1.445841
94	1.059386	1.531703
95	0.983270	1.506078
96	0.997332	1.502059
97	0.960075	1.442090
98	1.056245	1.523200
99	1.017372	1.549661
100	1.014571	1.572241
101	1.077577	1.694210
102	1.014788	1.719264
103	1.017022	1.748530
104	0.972692	1.700780
105	1.026768	1.746306
106	0.980151	1.711643
107	1.017913	1.742304
108	1.125373	1.960741
109	0.962133	1.886493
110	1.007483	1.900610
111	0.994389	1.889947
112	1.007546	1.904209
113	1.024129	1.950155
114	1.008097	1.965946
115	0.968383	1.903789
116	0.997048	1.898169
117	1.027964	1.951249
118	0.998550	1.948419
119	0.993631	1.936010
120	0.979627	1.896569
121	0.976445	1.851895
122	1.003938	1.859188
123	0.968763	1.801112
124	0.970631	1.748214
125	1.002648	1.752844
126	1.020724	1.789169
127	1.022459	1.829352
128	1.053983	1.928105
129	1.003517	1.934886
130	0.974286	1.885132
131	0.996095	1.877771
132	1.021821	1.918745
133	1.039404	1.994352
134	0.984416	1.963271
135	1.044505	2.050646
136	1.005950	2.062848
137	0.967062	1.994903
138	1.015916	2.026654
139	0.982305	1.990792
140	1.042338	2.075077
141	1.041885	2.161992
142	1.002334	2.167039
143	1.025507	2.222313
144	1.012369	2.249800
145	1.012345	2.277573
146	1.002926	2.284239
147	0.993724	2.269902
148	0.979855	2.224173
149	0.975730	2.170194
150	0.942060	2.044453
151	0.987679	2.019264
152	1.014640	2.048826
153	1.001952	2.052825
154	0.980036	2.011843
155	1.015864	2.043759
156	0.988612	2.020484
157	0.999978	2.020439
158	1.022050	2.064990
159	0.990588	2.045555
160	1.022314	2.091200
161	0.999569	2.090299
162	1.003792	2.098226
163	1.044245	2.191063
164	0.986955	2.162481
165	1.030225	2.227842
166	1.070661	2.385263
167	0.967509	2.307764
168	1.071984	2.473887
169	1.046851	2.589792
170	1.021478	2.645415
171	1.006069	2.661470
172	1.015266	2.702098
173	1.037898	2.804502
174	0.965147	2.706757
175	0.992079	2.685318
176	1.000185	2.685814
177	0.997400	2.678831
178	0.992677	2.659214
179	1.008744	2.682466
180	1.014466	2.721271
181	1.021272	2.779158
182	1.024601	2.847528
183	1.014624	2.889170
184	1.026360	2.965330
185	0.992164	2.942094
186	0.977861	2.876959
187	0.961151	2.765191
188	1.020571	2.822073
189	0.992146	2.799908
190	1.036974	2.903432
191	1.022415	2.968513
192	0.978277	2.904029
193	1.049355	3.047358
194	0.963655	2.936602
195	0.925970	2.719206
196	0.999138	2.716861
197	1.014236	2.755539
198	0.994643	2.740778
199	1.007594	2.761592
200	1.029701	2.843615
201	1.052338	2.992443
202	1.214055	3.632991
203	0.946945	3.440241
204	1.012775	3.484192
205	0.956062	3.331102
206	0.969175	3.228419
207	1.003501	3.239721
208	0.967584	3.134703
209	0.956301	2.997718
210	0.945473	2.834260
211	1.022457	2.897909
212	1.043548	3.024106
213	0.945153	2.858242
214	0.994753	2.843244
215	0.915479	2.602931
216	1.047217	2.725834
217	1.026330	2.797606
218	1.087094	3.041260
219	0.980668	2.982466
220	1.013921	3.023985
221	1.012505	3.061799
222	1.021814	3.128591
223	0.985998	3.084785
224	1.116109	3.442957
225	0.998499	3.437787
226	1.008434	3.466782
227	0.994982	3.449386
