01,04,2017,00,00,05.4,174,07.3,11.5,09.8,1007.3,2.79,20
01,04,2017,00,05,07.7,177,12.4,11.6,09.7,1007.3,2.87,20
01,04,2017,00,10,05.9,166,11.0,11.7,09.7,1007.2,2.93,21
01,04,2017,00,15,09.5,188,15.3,11.8,09.7,1007.1,3.01,21
01,04,2017,00,25,07.6,187,11.4,11.9,09.7,1007.1,3.16,20
01,04,2017,00,30,11.6,188,18.0,11.8,09.8,1007.0,3.26,20
01,04,2017,00,35,08.1,175,11.2,11.7,09.8,1007.0,3.34,20
01,04,2017,00,40,06.9,187,09.4,11.6,09.7,1007.0,3.44,20
01,04,2017,00,45,12.6,190,17.8,11.6,09.7,1006.8,3.55,20
01,04,2017,00,50,06.3,185,12.5,11.5,09.7,1006.9,3.64,18
01,04,2017,00,55,10.7,199,14.4,11.4,09.7,1006.9,3.74,18
01,04,2017,01,00,12.2,200,15.7,11.3,09.7,1006.8,3.82,18
01,04,2017,05,40,14.9,214,17.0,10.4,09.7,1006.8,4.03,11
01,04,2017,05,45,13.8,204,15.3,10.4,09.7,1006.8,3.92,16
01,04,2017,05,50,13.7,221,16.3,10.3,09.7,1006.9,3.81,15
01,04,2017,05,55,14.1,218,15.7,10.2,09.7,1006.8,3.67,14
01,04,2017,06,00,12.5,210,14.9,10.2,09.6,1006.9,3.56,15
01,04,2017,06,05,14.1,214,16.1,10.2,09.6,1006.9,3.40,14
01,04,2017,06,10,15.8,210,17.1,10.1,09.7,1006.9,3.25,14
01,04,2017,06,15,12.1,205,15.5,10.1,09.6,1007.0,3.13,14
01,04,2017,06,20,12.0,208,13.2,10.1,09.6,1007.1,2.97,14
01,04,2017,06,30,12.8,212,16.7,10.1,09.6,1007.1,2.69,15
01,04,2017,06,35,05.5,187,08.3,10.1,09.7,1007.1,2.53,14
01,04,2017,06,40,06.9,184,09.4,10.1,09.7,1007.1,2.42,14
01,04,2017,06,45,10.3,204,15.5,10.1,09.7,1007.2,2.28,13
01,04,2017,06,50,10.4,208,12.1,10.2,09.8,1007.3,2.14,13
01,04,2017,06,55,14.1,206,18.0,10.2,09.8,1007.3,2.04,13
01,04,2017,07,00,07.9,201,11.1,10.3,09.9,1007.3,1.91,13
01,04,2017,07,05,11.9,202,16.2,10.3,09.9,1007.3,1.81,13
01,04,2017,07,10,09.1,205,11.8,10.3,09.9,1007.4,1.69,13
01,04,2017,07,15,11.3,203,13.6,10.3,09.9,1007.5,1.59,13
01,04,2017,07,20,11.8,207,15.1,10.3,09.9,1007.5,1.50,13
01,04,2017,07,25,13.4,213,15.7,10.3,09.9,1007.5,1.40,13
01,04,2017,07,30,12.8,213,13.3,10.3,09.9,1007.5,1.33,14
01,04,2017,07,35,13.7,216,15.7,10.3,09.9,1007.7,1.24,14
01,04,2017,07,40,11.7,214,12.6,10.4,09.9,1007.8,1.18,15
01,04,2017,07,45,12.7,211,14.9,10.3,09.9,1007.8,1.13,13
01,04,2017,07,50,13.1,217,13.9,10.3,10.0,1007.9,1.06,14
01,04,2017,07,55,14.5,213,15.7,10.3,10.4,1007.9,1.02,13
01,04,2017,08,00,14.1,219,15.1,10.3,10.6,1008.0,1.00,15
01,04,2017,08,05,13.4,225,14.1,10.3,10.6,1008.1,.96,15
01,04,2017,08,10,11.3,216,12.5,10.4,10.5,1008.1,.95,14
01,04,2017,08,15,13.4,215,14.9,10.4,10.6,1008.1,.95,14
01,04,2017,08,20,13.3,224,14.4,10.4,09.9,1008.3,.95,14
01,04,2017,08,25,12.4,224,13.8,10.4,09.8,1008.3,.96,13
01,04,2017,08,30,11.4,232,13.2,10.4,09.8,1008.4,.97,13
01,04,2017,08,35,13.2,233,15.2,10.4,09.8,1008.4,1.01,13
01,04,2017,08,40,12.0,241,13.1,10.4,09.7,1008.4,1.05,12
01,04,2017,08,45,12.9,241,13.8,10.4,09.7,1008.4,1.10,13
01,04,2017,08,50,13.0,240,14.4,10.4,09.7,1008.4,1.16,13
01,04,2017,08,55,14.4,248,17.0,10.4,09.8,1008.4,1.20,13
01,04,2017,09,00,12.6,242,13.2,10.5,09.8,1008.4,1.25,10
01,04,2017,09,05,12.6,247,14.0,10.5,09.8,1008.4,1.31,10
01,04,2017,09,10,14.6,247,15.6,10.4,09.8,1008.5,1.37,11
01,04,2017,09,15,11.9,242,12.5,10.4,09.8,1008.5,1.42,13
01,04,2017,09,20,13.5,246,15.1,10.4,09.8,1008.5,1.46,14
01,04,2017,09,25,13.4,252,14.4,10.4,09.8,1008.5,1.54,11
01,04,2017,09,30,11.8,255,13.1,10.5,09.9,1008.7,1.58,13
01,04,2017,09,35,13.2,242,14.5,10.5,09.9,1008.8,1.64,13
01,04,2017,09,40,12.2,242,12.8,10.5,09.9,1008.8,1.69,13
01,04,2017,09,45,11.9,249,12.4,10.5,09.9,1008.8,1.75,13
01,04,2017,09,50,13.1,246,13.9,10.5,09.8,1008.9,1.82,13
01,04,2017,09,55,14.2,249,15.9,10.5,09.8,1008.8,1.86,12
01,04,2017,10,00,13.6,250,14.8,10.5,09.8,1008.9,1.92,13
01,04,2017,10,05,13.8,243,14.4,10.5,09.7,1008.9,1.97,13
01,04,2017,10,10,13.2,247,14.4,10.5,09.7,1008.9,2.02,14
01,04,2017,10,15,14.8,238,16.0,10.6,09.7,1009.0,2.07,14
01,04,2017,10,20,11.4,238,11.9,10.7,09.7,1009.1,2.10,13
01,04,2017,10,25,13.6,232,14.0,10.7,09.8,1009.1,2.15,14
01,04,2017,10,30,15.2,232,15.7,10.7,09.7,1009.2,2.19,13
01,04,2017,10,35,13.9,228,14.6,10.6,09.7,1009.2,2.21,11
01,04,2017,10,40,13.0,232,14.5,10.7,09.7,1009.2,2.24,13
01,04,2017,10,45,12.1,232,12.9,10.8,09.8,1009.2,2.26,14
01,04,2017,10,50,12.8,230,15.2,10.9,09.8,1009.2,2.27,17
01,04,2017,10,55,13.4,228,13.9,11.0,09.8,1009.2,2.30,16
01,04,2017,11,00,13.6,228,14.9,11.1,09.8,1009.3,2.31,16
01,04,2017,11,05,12.2,228,13.8,11.1,09.8,1009.3,2.32,18
01,04,2017,11,10,10.3,236,11.3,11.2,09.8,1009.5,2.33,15
01,04,2017,11,15,12.4,238,13.6,11.0,09.8,1009.5,2.34,18
01,04,2017,11,20,13.8,243,14.4,10.9,09.7,1009.4,2.35,16
01,04,2017,11,25,12.0,246,13.0,10.8,09.8,1009.6,2.35,16
01,04,2017,11,30,12.6,234,13.1,10.7,09.8,1009.6,2.38,15
01,04,2017,11,40,12.2,234,12.9,10.8,09.7,1009.7,2.41,14
01,04,2017,11,45,13.7,238,14.9,10.8,09.7,1009.7,2.44,15
01,04,2017,11,50,15.0,235,15.5,10.7,09.8,1009.7,2.46,18
01,04,2017,11,55,14.7,232,15.6,10.8,09.7,1009.7,2.50,13
01,04,2017,12,00,13.7,233,14.2,10.8,09.8,1009.8,2.53,14
01,04,2017,12,05,12.7,233,13.5,10.7,09.8,1009.9,2.57,14
01,04,2017,12,10,10.9,234,12.2,10.9,09.8,1010.0,2.61,14
01,04,2017,12,15,12.7,238,13.7,10.9,09.8,1009.9,2.65,16
01,04,2017,12,20,12.1,231,13.1,10.9,09.8,1009.9,2.71,18
01,04,2017,12,25,13.4,238,15.3,11.0,09.8,1009.9,2.77,18
01,04,2017,12,30,13.2,236,14.9,11.0,09.7,1009.9,2.82,18
01,04,2017,12,35,12.8,237,13.8,11.2,09.8,1009.9,2.90,18
01,04,2017,12,40,14.7,236,15.5,10.9,09.8,1009.9,2.97,14
01,04,2017,12,45,14.5,233,15.7,10.9,09.8,1010.0,3.04,16
01,04,2017,12,50,14.3,236,15.7,10.9,09.8,1010.0,3.12,16
01,04,2017,12,55,13.2,236,14.2,10.9,09.8,1010.0,3.19,16
01,04,2017,13,00,13.4,239,13.9,10.9,09.8,1009.9,3.28,18
01,04,2017,13,05,12.6,236,14.1,11.0,09.8,1010.0,3.38,18
01,04,2017,13,10,13.8,234,14.6,11.0,09.8,1010.0,3.46,17
01,04,2017,13,15,14.1,233,15.4,11.1,09.8,1009.9,3.56,19
01,04,2017,13,20,14.4,234,15.9,11.2,09.8,1009.9,3.64,20
01,04,2017,13,25,14.6,240,16.3,11.2,09.8,1009.9,3.74,16
01,04,2017,13,30,13.5,240,14.5,11.0,09.8,1009.9,3.84,16
01,04,2017,13,35,14.0,242,15.9,11.1,09.8,1009.9,3.92,18
01,04,2017,13,40,14.9,244,16.9,11.0,09.8,1009.9,4.01,17
01,04,2017,13,50,12.0,242,12.6,11.0,09.8,1010.0,4.16,14
01,04,2017,13,55,14.2,250,16.3,11.1,09.8,1010.0,4.23,17
01,04,2017,14,00,14.9,243,15.7,11.0,09.8,1010.0,4.28,18
01,04,2017,14,05,13.9,245,15.6,11.0,09.8,1010.0,4.34,16
01,04,2017,14,10,14.7,243,16.0,10.9,09.8,1010.0,4.38,14
01,04,2017,14,15,15.1,241,16.8,10.9,09.8,1010.0,4.42,14
01,04,2017,14,20,12.5,243,14.3,10.9,09.8,1010.0,4.46,14
01,04,2017,14,25,12.9,237,14.2,11.0,09.8,1010.0,4.48,16
01,04,2017,14,30,13.7,238,15.0,11.0,09.8,1010.0,4.50,14
01,04,2017,14,35,13.4,240,14.9,11.1,09.8,1010.0,4.51,16
01,04,2017,14,40,13.5,247,14.7,11.1,09.8,1010.0,4.52,15
01,04,2017,14,45,12.8,242,14.3,11.1,09.8,1010.1,4.52,15
01,04,2017,14,50,12.4,246,14.3,11.1,09.8,1010.1,4.52,16
01,04,2017,14,55,12.3,241,13.1,11.2,09.8,1010.1,4.52,15
01,04,2017,15,00,14.7,239,15.7,11.2,09.8,1010.1,4.51,16
01,04,2017,15,05,14.1,240,15.7,11.1,09.9,1010.1,4.50,16
01,04,2017,15,10,13.4,236,14.8,11.1,09.9,1010.1,4.49,16
01,04,2017,15,20,13.5,236,15.3,11.1,09.9,1010.2,4.48,16
01,04,2017,15,25,12.9,235,14.4,11.1,09.9,1010.2,4.46,14
01,04,2017,15,30,13.3,237,14.4,11.1,09.9,1010.2,4.46,16
01,04,2017,15,35,11.1,240,11.5,11.1,09.9,1010.2,4.46,15
01,04,2017,15,40,12.8,245,14.6,11.2,09.8,1010.2,4.45,18
01,04,2017,15,45,09.0,250,09.4,11.2,09.8,1010.2,4.45,13
01,04,2017,15,50,07.2,248,07.7,11.1,09.8,1010.3,4.43,13
01,04,2017,15,55,05.7,253,07.4,11.0,09.8,1010.2,4.43,13
01,04,2017,16,00,07.7,243,09.2,11.0,09.8,1010.2,4.43,13
01,04,2017,16,05,09.2,244,09.7,11.3,09.8,1010.2,4.42,16
01,04,2017,16,10,08.9,243,09.9,11.2,09.9,1010.2,4.43,14
01,04,2017,16,15,09.2,249,11.8,11.2,09.8,1010.2,4.43,16
01,04,2017,16,20,09.4,253,09.8,11.3,09.8,1010.3,4.44,18
01,04,2017,16,25,10.2,253,11.9,11.3,09.8,1010.3,4.44,18
01,04,2017,16,30,09.9,244,11.0,11.3,09.9,1010.3,4.43,18
01,04,2017,16,35,08.6,252,09.8,11.3,09.8,1010.3,4.44,18
01,04,2017,16,40,06.1,265,06.4,11.1,09.8,1010.3,4.45,14
01,04,2017,16,45,07.1,269,07.5,11.0,09.9,1010.4,4.45,13
01,04,2017,16,50,07.3,269,08.5,10.9,09.9,1010.4,4.45,13
01,04,2017,16,55,06.7,267,07.4,11.0,09.9,1010.5,4.45,14
01,04,2017,17,00,07.2,267,08.0,10.9,09.9,1010.5,4.44,13
01,04,2017,17,05,07.0,261,07.5,10.9,09.9,1010.5,4.43,13
01,04,2017,17,10,07.9,261,09.2,10.8,09.9,1010.5,4.42,13
01,04,2017,17,15,07.8,258,08.2,10.7,09.9,1010.6,4.41,13
01,04,2017,17,20,08.5,252,09.4,10.7,09.9,1010.6,4.37,13
01,04,2017,17,25,07.1,246,08.0,10.7,09.9,1010.7,4.36,14
01,04,2017,17,30,08.0,239,09.7,10.6,09.9,1010.6,4.31,13
01,04,2017,17,35,07.9,242,08.8,10.6,09.8,1010.6,4.27,14
01,04,2017,17,40,07.5,248,08.3,10.7,09.8,1010.7,4.20,13
01,04,2017,17,45,07.8,253,08.8,10.7,09.8,1010.8,4.15,14
01,04,2017,17,50,07.3,266,08.1,10.7,09.8,1010.9,4.07,13
01,04,2017,17,55,07.3,256,08.1,10.7,09.9,1010.9,4.00,13
01,04,2017,18,00,07.2,252,07.8,10.6,09.9,1010.9,3.93,13
01,04,2017,18,05,06.8,256,07.6,10.6,09.9,1010.9,3.82,14
