
01,04,2017,00,00,15.6,189,18.1,11.6,1006.4,2.73
01,04,2017,00,05,14.3,190,16.4,11.5,1006.4,2.79
01,04,2017,00,10,16.7,190,18.4,11.6,1006.4,2.87
01,04,2017,00,15,13.8,186,16.8,11.5,1006.4,2.93
01,04,2017,00,20,19.5,187,21.4,11.6,1006.4,3.01
01,04,2017,00,25,19.4,190,24.2,11.5,1006.4,3.11
01,04,2017,00,30,18.2,196,19.1,11.5,1006.4,3.21
01,04,2017,00,35,20.0,199,22.9,11.5,1006.4,3.30
01,04,2017,00,40,21.1,199,24.1,11.5,1006.4,3.41
01,04,2017,00,45,25.2,198,29.4,11.4,1006.4,3.53
01,04,2017,00,50,22.9,205,27.6,11.2,1006.4,3.65
01,04,2017,00,55,26.6,210,28.6,11.0,1006.4,3.76
01,04,2017,01,00,26.5,211,31.1,10.9,1006.4,3.83
01,04,2017,05,40,15.1,225,17.0,10.1,1005.4,4.32
01,04,2017,05,45,16.7,233,18.2,09.9,1005.4,4.23
01,04,2017,05,50,11.9,231,13.0,09.8,1005.4,4.14
01,04,2017,05,55,13.2,225,15.7,09.7,1005.4,4.02
01,04,2017,06,00,15.7,218,18.2,09.8,1005.4,3.90
01,04,2017,06,05,12.5,226,15.0,09.9,1005.4,3.76
01,04,2017,06,10,14.3,226,16.4,09.9,1005.8,3.62
01,04,2017,06,15,17.6,218,21.8,09.9,1005.8,3.46
01,04,2017,06,20,13.9,213,15.7,09.9,1005.8,3.30
01,04,2017,06,25,17.8,219,19.7,09.9,1005.8,3.13
01,04,2017,06,30,18.1,219,20.7,09.9,1005.8,2.96
01,04,2017,06,35,17.0,215,20.3,09.9,1005.8,2.81
01,04,2017,06,40,17.7,219,20.4,09.9,1005.8,2.64
01,04,2017,06,45,15.3,219,17.1,09.9,1005.8,2.48
01,04,2017,06,50,16.3,220,20.3,09.9,1005.8,2.34
01,04,2017,06,55,17.6,215,19.7,09.9,1005.8,2.16
01,04,2017,07,00,15.7,223,19.0,09.9,1005.8,2.01
01,04,2017,07,05,13.9,224,16.8,09.9,1005.8,1.86
01,04,2017,07,10,19.4,219,22.2,09.9,1005.8,1.71
01,04,2017,07,15,19.0,217,20.8,09.9,1005.8,1.59
01,04,2017,07,20,17.2,226,21.7,09.9,1005.8,1.45
01,04,2017,07,25,18.5,222,20.9,09.9,1005.8,1.36
01,04,2017,07,30,14.3,220,16.4,10.0,1005.8,1.25
01,04,2017,07,35,13.8,225,15.8,10.0,1006.5,1.17
01,04,2017,07,40,15.0,224,16.1,10.0,1006.5,1.09
01,04,2017,07,45,14.1,220,17.9,10.0,1006.5,1.03
01,04,2017,07,50,14.4,216,15.6,10.0,1006.5,.91
01,04,2017,07,55,14.4,217,16.9,10.0,1006.5,.91
01,04,2017,08,00,11.7,223,13.2,10.1,1006.5,.87
01,04,2017,08,05,10.9,224,12.5,10.1,1006.5,.84
01,04,2017,08,10,11.7,227,13.4,10.1,1006.7,.82
01,04,2017,08,15,12.2,230,13.9,10.0,1007.0,.80
01,04,2017,08,20,15.1,230,16.8,10.0,1007.0,.81
01,04,2017,08,25,10.3,236,11.6,10.1,1007.0,.82
01,04,2017,08,30,12.5,250,14.6,10.2,1007.0,.85
01,04,2017,08,35,10.8,236,12.4,10.3,1007.0,.87
01,04,2017,08,40,11.5,236,13.9,10.4,1007.4,.91
01,04,2017,08,45,12.9,243,16.1,10.4,1007.4,.96
01,04,2017,08,50,12.9,244,15.8,10.4,1007.4,1.03
01,04,2017,08,55,12.8,244,14.6,10.4,1007.4,1.10
01,04,2017,09,00,11.2,246,14.0,10.3,1007.4,1.18
01,04,2017,09,05,09.3,250,11.8,10.4,1007.4,1.28
01,04,2017,09,10,14.5,243,15.5,10.4,1007.4,1.36
01,04,2017,09,15,12.2,250,14.0,10.3,1007.4,1.44
01,04,2017,09,20,13.8,242,15.8,10.2,1007.4,1.54
