26,03,2017,00,00,13.8,065,16.5,08.4,1022.3,3.89
26,03,2017,00,05,15.8,070,18.7,08.4,1022.3,3.86
26,03,2017,00,10,15.8,058,16.8,08.2,1022.3,3.84
26,03,2017,00,15,15.2,075,18.3,08.1,1022.0,3.81
26,03,2017,00,20,16.0,058,18.3,08.1,1022.0,3.77
26,03,2017,00,25,14.5,054,16.6,08.0,1022.0,3.75
26,03,2017,00,30,17.9,058,20.9,07.9,1022.0,3.70
26,03,2017,00,35,14.5,061,16.1,07.9,1022.0,3.65
26,03,2017,00,40,13.8,060,16.4,07.9,1022.0,3.60
26,03,2017,00,45,13.3,068,14.6,07.8,1022.0,3.52
26,03,2017,00,50,16.9,053,18.5,07.7,1021.9,3.45
26,03,2017,00,55,18.6,049,20.6,07.7,1021.9,3.36
26,03,2017,01,00,18.9,061,21.6,07.8,1021.9,3.31
26,03,2017,02,00,14.3,042,17.4,07.2,1021.4,1.85
26,03,2017,03,00,13.3,056,15.4,06.8,1020.9,1.02
26,03,2017,04,00,11.3,040,12.7,06.7,1020.8,1.50
26,03,2017,05,00,17.4,052,18.1,06.4,1020.3,2.16
26,03,2017,06,00,14.0,061,15.4,06.5,1020.3,2.39
26,03,2017,07,05,15.3,071,16.9,06.9,1020.3,2.55
26,03,2017,08,05,15.3,071,16.9,06.9,1020.3,2.55
26,03,2017,09,05,20.1,081,21.3,08.6,1021.1,3.31
26,03,2017,10,05,12.8,075,14.1,09.9,1021.2,4.14
26,03,2017,11,05,25.0,087,26.5,12.0,1021.1,4.16
26,03,2017,12,05,14.9,088,16.6,13.0,1021.1,4.08
26,03,2017,13,10,14.8,089,16.4,14.0,1020.8,4.08
26,03,2017,14,10,13.8,143,15.2,11.8,1020.5,3.48
26,03,2017,15,10,17.1,152,17.5,11.5,1020.1,2.00
26,03,2017,16,10,14.0,146,14.1,11.8,1019.7,.93
26,03,2017,17,15,10.9,113,12.3,12.7,1019.5,1.36
26,03,2017,18,15,14.6,108,17.6,15.4,1018.9,2.12
26,03,2017,19,15,11.6,109,13.3,11.1,1019.7,2.46
26,03,2017,20,15,11.1,086,12.8,12.3,1020.0,2.57
26,03,2017,21,15,10.8,089,12.1,11.1,1021.0,3.24
26,03,2017,22,15,10.5,089,11.5,10.2,1021.1,4.27
26,03,2017,23,15,04.8,089,05.5,09.6,1021.3,4.51
