"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH"
"29/03/2017","07:05","15.4","243","18.9","11.0","09.9",".0","2.02"
"29/03/2017","07:10","16.1","241","19.8","11.2","09.9",".0","2.08"
"29/03/2017","07:15","15.0","239","17.5","11.1","09.9",".0","2.12"
"29/03/2017","07:20","12.3","227","15.1","10.7","09.9",".0","2.21"
"29/03/2017","07:25","12.9","223","15.1","10.7","09.9",".0","2.30"
"29/03/2017","07:30","15.1","222","17.5","10.7","09.9",".0","2.40"
"29/03/2017","07:35","15.0","221","18.2","10.7","09.9",".0","2.48"
"29/03/2017","07:40","15.1","221","17.9","10.6","09.9",".0","2.56"
"29/03/2017","07:45","15.2","221","18.9","10.6","09.9",".0","2.63"
"29/03/2017","07:50","15.3","220","18.9","10.6","09.9",".0","2.69"
"29/03/2017","07:55","14.1","221","16.7","10.5","09.9",".0","2.78"
"29/03/2017","08:00","13.7","221","15.8","10.5","09.9",".0","2.83"
"29/03/2017","08:05","13.9","223","16.3","10.5","09.9",".0","2.90"
"29/03/2017","08:10","11.3","220","15.2","10.5","09.9",".0","2.97"
"29/03/2017","08:15","13.4","219","15.9","10.6","09.9",".0","3.02"
"29/03/2017","08:20","14.5","218","16.9","10.6","09.9",".0","3.08"
"29/03/2017","08:25","15.1","217","17.3","10.7","09.9",".0","3.11"
"29/03/2017","08:30","14.5","219","17.0","10.7","09.9",".0","3.14"
"29/03/2017","08:35","14.1","220","16.4","10.7","10.0",".0","3.17"
"29/03/2017","08:40","13.8","222","16.6","10.7","10.0",".0","3.19"
"29/03/2017","08:45","13.6","223","16.7","10.8","10.0",".0","3.22"
"29/03/2017","08:50","14.1","224","16.4","10.8","10.0",".0","3.23"
"29/03/2017","08:55","15.6","224","19.0","11.0","10.0",".0","3.24"
"29/03/2017","09:00","16.4","224","18.6","10.9","10.0",".0","3.27"
"29/03/2017","09:05","15.6","223","18.5","10.8","10.0",".0","4.10"
"29/03/2017","09:10","14.1","222","16.7","10.7","10.0",".0","3.34"
"29/03/2017","09:15","13.1","222","15.9","10.7","10.0",".0","3.34"
"29/03/2017","09:20","13.7","222","16.3","10.7","10.0",".0","3.40"
"29/03/2017","09:25","13.8","221","16.5","10.7","10.0",".0","3.42"
"29/03/2017","09:30","14.4","222","17.0","10.7","10.0",".0","3.44"
"29/03/2017","09:35","14.3","223","16.4","10.8","10.0",".0","3.47"
"29/03/2017","09:40","14.5","220","18.6","10.8","10.0",".0","3.53"
"29/03/2017","09:45","15.3","217","17.6","10.9","10.0",".0","3.60"
"29/03/2017","09:50","15.2","218","17.9","10.9","10.0",".0","3.64"
"29/03/2017","09:55","14.5","217","16.4","10.8","09.9",".0","3.70"
"29/03/2017","10:00","13.9","219","16.1","10.9","10.0",".0","3.76"
"29/03/2017","10:05","12.4","222","14.3","10.8","09.9",".0","3.90"
"29/03/2017","10:10","11.1","224","14.1","10.8","09.9",".0","3.94"
"29/03/2017","10:15","11.8","219","14.3","10.9","09.9",".0","4.02"
"29/03/2017","10:20","12.3","218","14.9","10.9","10.0",".0","4.07"
"29/03/2017","10:25","11.9","220","14.1","10.9","09.9",".0","5.35"
"29/03/2017","10:30","11.9","220","14.5","10.9","09.9",".0","5.28"
"29/03/2017","10:35","13.7","219","15.9","11.1","09.9",".0","5.20"
"29/03/2017","10:40","13.7","218","15.9","11.0","09.9",".0","5.10"
"29/03/2017","10:45","13.5","219","16.0","10.9","09.9",".0","5.15"
"29/03/2017","10:50","14.4","218","16.2","10.9","09.9",".0","5.21"
"29/03/2017","10:55","10.9","217","14.4","10.8","09.9",".0","5.23"
"29/03/2017","11:00","11.0","212","13.4","10.6","09.9",".0","5.30"
"29/03/2017","11:05","10.5","215","12.7","10.7","09.9",".0","5.37"
"29/03/2017","11:10","10.4","217","12.6","10.8","09.9",".0","5.43"
"29/03/2017","11:15","10.6","215","12.5","10.8","09.9",".0","5.51"
"29/03/2017","11:20","11.4","213","13.2","10.9","09.9",".0","5.57"
"29/03/2017","11:25","10.6","213","12.3","10.9","09.9",".0","5.64"
"29/03/2017","11:30","10.0","215","11.6","11.0","09.9",".0","5.70"
"29/03/2017","11:35","09.5","216","11.3","11.1","09.9",".0","5.78"
"29/03/2017","11:40","09.3","218","11.3","11.2","09.9",".0","5.84"
"29/03/2017","11:45","08.9","217","11.1","11.3","09.9",".0","5.91"
"29/03/2017","11:50","09.4","216","12.0","11.4","09.9",".0","5.97"
"29/03/2017","11:55","09.8","214","11.9","11.3","09.9",".0","6.03"
"29/03/2017","12:00","06.9","214","15.6","11.3","09.9",".0","6.08"
"29/03/2017","12:05","07.6","214","11.5","11.2","09.9",".0","6.13"
"29/03/2017","12:10","09.9","213","11.3","11.1","09.9",".0","6.20"
"29/03/2017","12:15","10.5","213","12.0","11.0","09.9",".0","6.25"
"29/03/2017","12:20","10.7","209","13.1","10.9","09.9",".0","6.31"
"29/03/2017","12:25","10.6","210","14.2","10.9","09.9",".0","6.34"
"29/03/2017","12:30","10.0","203","11.6","10.8","09.9",".0","6.39"
"29/03/2017","12:35","10.0","203","11.5","10.7","09.9",".0","6.44"
"29/03/2017","12:40","10.4","206","12.3","10.8","09.9",".0","6.49"
"29/03/2017","12:45","07.1","204","13.9","10.8","09.9",".0","6.54"
"29/03/2017","12:50","10.4","205","12.2","10.8","09.9",".0","6.60"
"29/03/2017","12:55","10.3","206","12.1","10.7","09.9",".0","6.62"
"29/03/2017","13:00","09.8","209","11.5","10.7","09.9",".0","6.64"
"29/03/2017","13:05","09.9","208","12.8","10.6","09.9",".0","6.66"
"29/03/2017","13:10","10.4","213","13.3","10.6","09.9",".0","6.68"
"29/03/2017","13:15","10.5","218","14.0","10.4","09.9",".0","6.68"
"29/03/2017","13:20","10.9","217","13.8","10.3","09.8",".0","6.68"
"29/03/2017","13:25","10.9","218","13.1","10.4","09.8",".0","6.67"
"29/03/2017","13:30","11.2","214","12.9","10.4","09.8",".0","6.65"
"29/03/2017","13:35","11.4","218","14.1","10.6","09.8",".0","6.62"
"29/03/2017","13:40","10.9","219","14.3","10.7","09.8",".0","6.60"
"29/03/2017","13:45","11.2","220","14.6","10.8","09.8",".0","6.56"
"29/03/2017","13:50","13.7","222","16.9","10.8","09.8",".0","6.52"
"29/03/2017","13:55","13.1","223","16.0","10.9","09.8",".0","6.48"
"29/03/2017","14:00","11.8","223","14.2","10.9","09.8",".0","6.43"
"29/03/2017","14:05","12.2","219","15.3","10.9","09.8",".0","6.39"
"29/03/2017","14:10","13.7","219","17.4","10.7","09.8",".0","6.34"
"29/03/2017","14:15","13.7","217","15.8","10.7","09.8",".0","6.28"
"29/03/2017","14:20","11.3","216","13.7","10.7","09.8",".0","6.26"
"29/03/2017","14:25","10.4","210","12.6","10.7","09.8",".0","6.21"
"29/03/2017","14:30","08.7","202","10.3","10.8","09.8",".0","6.18"
"29/03/2017","14:35","09.5","198","11.7","11.0","09.8",".0","6.14"
"29/03/2017","14:40","09.5","196","11.0","11.1","09.8",".0","6.11"
"29/03/2017","14:45","09.6","197","12.0","11.0","09.8",".0","6.09"
"29/03/2017","14:50","11.0","205","13.2","11.1","09.8",".0","6.06"
"29/03/2017","14:55","10.7","204","13.5","11.1","09.8",".0","6.03"
"29/03/2017","15:00","09.0","202","10.7","11.0","09.8",".0","6.00"
"29/03/2017","15:05","08.5","199","10.2","11.0","09.8",".0","5.97"
"29/03/2017","15:10","08.4","198","09.9","11.0","09.8",".0","5.93"
"29/03/2017","15:15","07.7","198","09.7","11.1","09.8",".0","5.88"
"29/03/2017","15:20","08.5","203","11.7","11.1","09.8",".0","5.83"
"29/03/2017","15:25","06.8","204","10.7","11.1","09.8",".0","5.77"
"29/03/2017","15:30","06.1","202","08.7","11.1","09.8",".0","5.71"
"29/03/2017","15:35","07.5","203","09.6","11.1","09.8",".0","5.64"
"29/03/2017","15:40","06.5","200","07.9","11.1","09.8",".0","5.57"
"29/03/2017","15:45","06.4","201","08.7","11.2","09.8",".0","5.49"
"29/03/2017","15:50","06.6","207","08.3","11.3","09.8",".0","5.40"
"29/03/2017","15:55","07.2","214","10.2","11.4","09.8",".0","5.30"
"29/03/2017","16:00","08.0","218","10.2","11.6","09.8",".0","5.20"
"29/03/2017","16:05","08.6","218","10.3","11.6","09.8",".0","5.09"
"29/03/2017","16:10","09.4","214","11.6","11.6","09.8",".0","4.97"
"29/03/2017","16:15","07.4","216","08.9","11.5","09.8",".0","4.87"
"29/03/2017","16:20","08.1","210","10.0","11.5","09.8",".0","4.76"
"29/03/2017","16:25","07.9","212","09.0","11.6","09.9",".0","4.65"
"29/03/2017","16:30","08.2","210","10.5","11.6","09.9",".0","4.53"
"29/03/2017","16:35","08.7","210","11.2","11.7","09.9",".0","4.40"
"29/03/2017","16:40","08.6","212","09.9","11.8","09.9",".0","4.29"
"29/03/2017","16:45","08.7","215","10.4","11.9","09.9",".0","4.03"
"29/03/2017","16:50","07.4","215","10.7","12.0","09.9",".0","3.94"
"29/03/2017","16:55","04.7","215","09.5","12.1","09.9",".0","3.88"
"29/03/2017","17:00","06.0","215","10.0","12.1","09.9",".0","3.77"
"29/03/2017","17:05","09.0","210","10.5","12.1","09.9",".0","3.56"
"29/03/2017","17:10","10.0","206","11.5","12.3","09.9",".0","3.45"
"29/03/2017","17:15","09.9","205","11.1","12.4","09.9",".0","3.48"
"29/03/2017","17:20","09.5","197","12.5","12.4","09.9",".0","3.23"
"29/03/2017","17:25","09.8","202","11.7","12.4","09.9",".0","3.12"
"29/03/2017","17:30","08.9","204","10.4","12.3","09.9",".0","3.00"
"29/03/2017","17:35","08.1","200","09.6","12.3","09.9",".0","2.91"
"29/03/2017","17:40","07.4","197","08.8","12.4","09.9",".0","2.80"
"29/03/2017","17:45","07.8","197","08.7","12.4","09.9",".0","2.67"
"29/03/2017","17:50","07.8","192","09.0","12.4","09.9",".0","2.57"
"29/03/2017","17:55","07.3","190","08.7","12.4","09.9",".0","2.47"
"29/03/2017","18:00","06.8","184","08.0","12.5","09.9",".0","2.39"
"29/03/2017","18:05","06.9","183","08.6","12.4","10.0",".0","2.31"
"29/03/2017","18:10","06.7","181","08.6","12.4","10.0",".0","2.21"
"29/03/2017","18:15","06.6","181","08.1","12.3","10.0",".0","2.13"
"29/03/2017","18:20","06.1","181","07.7","12.2","10.0",".0","2.06"
"29/03/2017","18:25","05.9","183","07.7","12.2","10.0",".0","2.00"
"29/03/2017","18:30","06.1","181","07.1","12.1","10.0",".0","1.94"
"29/03/2017","18:35","06.4","182","08.1","12.2","10.0",".0","1.88"
"29/03/2017","18:40","06.1","175","07.3","12.1","10.0",".0","1.84"
"29/03/2017","18:45","06.6","174","07.6","12.1","10.0",".0","1.79"
"29/03/2017","18:50","07.0","174","08.7","12.1","10.0",".0","1.77"
"29/03/2017","18:55","06.3","170","08.1","12.1","10.0",".0","1.76"
"29/03/2017","19:00","07.2","170","08.4","12.0","10.0",".0","1.78"
"29/03/2017","19:05","07.5","171","09.0","12.0","10.0",".0","1.78"
"29/03/2017","19:10","07.6","172","09.0","12.0","10.0",".0","1.81"
"29/03/2017","19:15","07.8","169","09.2","12.0","10.0",".0","1.84"
"29/03/2017","19:20","07.8","166","09.1","11.9","10.0",".0","1.96"
"29/03/2017","19:25","07.9","161","09.5","11.8","10.0",".0","1.96"
"29/03/2017","19:30","07.7","162","08.9","11.7","10.1",".0","2.06"
"29/03/2017","19:35","07.3","165","08.0","11.6","10.1",".0","2.10"
"29/03/2017","19:40","07.4","163","08.3","11.7","10.1",".0","2.18"
"29/03/2017","19:45","08.1","163","10.0","11.7","10.1",".0","2.27"
"29/03/2017","19:50","08.9","162","09.8","11.7","10.1",".0","2.36"
"29/03/2017","19:55","08.8","160","10.0","11.8","10.1",".0","2.44"
"29/03/2017","20:00","09.7","159","11.0","11.8","10.1",".0","2.53"
"29/03/2017","20:05","09.5","161","10.9","11.8","10.1",".0","2.62"
"29/03/2017","20:10","08.8","163","10.3","11.7","10.1",".0","2.70"
"29/03/2017","20:15","08.6","164","09.8","11.7","10.1",".0","2.78"
"29/03/2017","20:20","09.0","162","10.4","11.7","10.1",".0","2.86"
"29/03/2017","20:25","08.2","168","09.5","11.7","10.1",".0","2.92"
"29/03/2017","20:30","08.2","171","09.6","11.6","10.1",".0","2.98"
"29/03/2017","20:35","08.9","168","10.5","11.6","10.1",".0","3.04"
"29/03/2017","20:40","09.2","167","10.3","11.6","10.1",".0","3.09"
"29/03/2017","20:45","09.3","168","10.8","11.7","10.1",".0","3.13"
"29/03/2017","20:50","09.7","173","11.1","11.7","10.1",".0","3.16"
"29/03/2017","20:55","09.7","170","11.0","11.7","10.1",".0","3.19"
"29/03/2017","21:00","09.4","171","10.6","11.7","10.1",".0","3.21"
"29/03/2017","21:05","08.5","175","10.7","11.6","10.1",".0","3.23"
"29/03/2017","21:10","08.9","176","10.6","11.7","10.1",".0","3.25"
"29/03/2017","21:15","09.2","173","10.7","11.7","10.1",".0","3.27"
"29/03/2017","21:20","09.5","170","11.2","11.6","10.1",".0","3.28"
"29/03/2017","21:25","09.1","171","11.1","11.6","10.1",".0","3.31"
"29/03/2017","21:30","08.1","167","10.5","11.6","10.1",".0","3.33"
"29/03/2017","21:35","09.2","169","10.8","11.6","10.1",".0","3.36"
"29/03/2017","21:40","09.3","169","10.8","11.6","10.1",".0","3.39"
"29/03/2017","21:45","09.3","170","11.8","11.5","10.1",".0","3.45"
"29/03/2017","21:50","09.1","170","11.4","11.6","10.1",".0","3.48"
"29/03/2017","21:55","09.0","165","10.6","11.4","10.1",".0","3.54"
"29/03/2017","22:00","09.2","164","10.6","11.3","10.1",".0","3.59"
"29/03/2017","22:05","09.1","161","11.3","11.3","10.1",".0","3.64"
"29/03/2017","22:10","08.1","160","09.9","11.3","10.1",".0","3.71"
"29/03/2017","22:15","07.8","167","10.1","11.4","10.1",".0","3.77"
"29/03/2017","22:20","07.8","166","09.4","11.5","10.1",".0","3.84"
"29/03/2017","22:25","08.1","163","09.3","11.5","10.1",".0","3.90"
"29/03/2017","22:30","08.6","159","12.1","11.8","10.1",".0","3.99"
"29/03/2017","22:35","08.0","164","10.8","11.7","10.1",".0","4.06"
"29/03/2017","22:40","08.0","164","11.5","11.7","10.1",".0","4.13"
"29/03/2017","22:45","09.6","173","12.2","12.3","10.1",".0","4.22"
"29/03/2017","22:50","08.5","171","11.4","12.0","10.1",".0","4.30"
"29/03/2017","22:55","07.5","168","09.0","11.8","10.1",".0","4.37"
"29/03/2017","23:00","07.3","162","08.8","11.6","10.1",".0","4.45"
"29/03/2017","23:05","08.1","162","09.7","11.5","10.1",".0","4.53"
"29/03/2017","23:10","08.7","168","11.1","11.9","10.1",".0","4.61"
"29/03/2017","23:15","07.3","174","09.6","11.8","10.1",".0","4.69"
"29/03/2017","23:20","07.4","170","08.9","11.7","10.1",".0","4.78"
"29/03/2017","23:25","07.8","169","09.5","11.7","10.1",".0","4.87"
"29/03/2017","23:30","07.8","168","10.1","11.7","10.1",".0","4.95"
"29/03/2017","23:35","08.9","166","10.7","11.8","10.1",".0","5.04"
"29/03/2017","23:40","09.4","164","12.4","11.9","10.1",".0","5.13"
"29/03/2017","23:45","10.1","168","13.9","12.1","10.1",".0","5.21"
"29/03/2017","23:50","12.1","171","14.1","12.2","10.1",".0","5.29"
"29/03/2017","23:55","12.3","168","14.4","12.2","10.1",".0","5.36"
