"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH"
"07/04/2017","10:05","02.1","018","03.0","11.1","11.1",".0",
"07/04/2017","10:10","02.0","021","02.5","11.6","11.1",".0",
"07/04/2017","10:15","01.2","019","01.9","11.9","11.1",".0",
"07/04/2017","10:20","00.9","009","01.4","12.1","11.1",".0",
"07/04/2017","10:25","01.6","031","02.9","11.9","11.1",".0",
"07/04/2017","10:30","00.6","016","01.3","12.4","11.1",".0",
"07/04/2017","10:35","00.1","048","00.8","12.3","11.0",".0",
"07/04/2017","10:40","00.0","058","00.5","11.8","11.0",".0",
"07/04/2017","10:45","00.4","342","01.5","11.5","11.0",".0",
"07/04/2017","10:50","00.5","347","01.6","12.4","11.0",".0",
"07/04/2017","10:55","00.7","267","02.9","12.3","11.0",".0",
"07/04/2017","11:00","04.1","238","05.3","10.8","11.0",".0",
"07/04/2017","11:05","04.9","238","05.7","10.5","11.0",".0",
"07/04/2017","11:10","05.7","237","07.0","10.5","11.0",".0",
"07/04/2017","11:15","05.1","236","06.4","10.4","11.0",".0",
"07/04/2017","11:20","05.6","243","06.8","10.3","11.0",".0",
"07/04/2017","11:25","06.4","234","08.3","10.4","11.0",".0",
"07/04/2017","11:30","06.6","228","08.9","10.5","11.0",".0",
"07/04/2017","11:35","06.8","225","08.2","10.6","11.0",".0",
"07/04/2017","11:40","07.5","223","08.7","10.5","11.0",".0",
"07/04/2017","11:45","07.3","217","08.9","10.6","11.0",".0",
"07/04/2017","11:50","07.8","217","08.9","10.6","11.0",".0",
"07/04/2017","11:55","07.7","217","09.2","10.7","11.0",".0",
"07/04/2017","12:00","07.8","218","09.3","10.8","11.0",".0",
"07/04/2017","12:05","07.4","211","08.7","11.0","11.0",".0",
"07/04/2017","12:10","07.0","212","08.0","11.0","11.0",".0",
"07/04/2017","12:15","06.5","213","08.2","11.1","11.0",".0",
"07/04/2017","12:20","06.6","213","07.7","11.1","11.0",".0",
"07/04/2017","12:25","06.7","215","08.0","11.1","11.0",".0",
"07/04/2017","12:30","06.9","213","08.2","11.1","11.0",".0",
"07/04/2017","12:35","07.1","210","08.0","11.1","11.0",".0",
"07/04/2017","12:40","07.2","211","08.7","11.1","11.0",".0",
"07/04/2017","12:45","06.8","209","08.6","11.1","11.0",".0",
"07/04/2017","12:50","07.1","208","07.9","11.0","11.0",".0",
"07/04/2017","12:55","06.9","207","09.0","11.0","11.0",".0",
"07/04/2017","13:00","06.8","210","08.0","11.1","11.1",".0",
"07/04/2017","13:05","07.2","209","08.9","11.0","11.1",".0",
"07/04/2017","13:10","07.1","209","08.7","11.1","11.1",".0",
"07/04/2017","13:15","06.8","209","08.2","11.1","11.1",".0",
"07/04/2017","13:20","07.0","209","08.3","11.1","11.1",".0",
"07/04/2017","13:25","07.6","206","08.6","11.0","11.1",".0",
"07/04/2017","13:30","07.5","203","09.0","11.0","11.1",".0",
"07/04/2017","13:35","07.4","205","08.6","11.0","11.1",".0",
"07/04/2017","13:40","07.1","206","08.3","11.1","11.1",".0",
"07/04/2017","13:45","06.6","206","07.8","11.2","11.1",".0",
"07/04/2017","13:50","06.6","208","08.3","11.2","11.2",".0",
"07/04/2017","13:55","07.0","208","08.2","11.2","11.2",".0",
"07/04/2017","14:00","06.5","209","07.6","11.3","11.2",".0",
"07/04/2017","14:05","07.0","207","07.8","11.3","11.2",".0",
"07/04/2017","14:10","07.1","205","08.8","11.4","11.3",".0",
"07/04/2017","14:15","07.7","206","08.6","11.3","11.3",".0",
"07/04/2017","14:20","07.3","205","08.3","11.2","11.3",".0",
"07/04/2017","14:25","07.8","205","09.3","11.2","11.3",".0",
"07/04/2017","14:30","08.3","205","09.6","11.2","11.3",".0",
"07/04/2017","14:35","08.6","205","09.6","11.1","11.4",".0",
"07/04/2017","14:40","08.4","204","09.8","11.1","11.4",".0",
"07/04/2017","14:45","09.1","205","10.1","11.1","11.4",".0",
"07/04/2017","14:50","09.1","202","11.0","11.1","11.4",".0",
"07/04/2017","14:55","09.3","203","10.5","11.1","11.4",".0",
"07/04/2017","15:00","09.4","204","10.7","11.1","11.4",".0",
"07/04/2017","15:05","09.1","202","10.3","11.2","11.4",".0",
"07/04/2017","15:10","09.2","204","10.3","11.4","11.4",".0",
"07/04/2017","15:15","09.9","201","11.0","11.3","11.4",".0",
"07/04/2017","15:20","09.4","201","10.4","11.3","11.5",".0",
"07/04/2017","15:25","10.2","203","11.7","11.2","11.5",".0",
"07/04/2017","15:30","10.6","204","11.8","11.2","11.5",".0",
"07/04/2017","15:35","10.8","206","12.2","11.2","11.5",".0",
"07/04/2017","15:40","11.1","204","12.5","11.1","11.5",".0",
"07/04/2017","15:45","10.9","204","11.9","11.2","11.5",".0",
"07/04/2017","15:50","11.0","211","12.1","11.2","11.5",".0",
"07/04/2017","15:55","11.2","207","12.4","11.1","11.5",".0",
"07/04/2017","16:00","11.3","208","12.7","11.2","11.6",".0",
"07/04/2017","16:05","11.0","208","12.4","11.3","11.6",".0",
"07/04/2017","16:10","11.4","208","12.4","11.2","11.6",".0",
"07/04/2017","16:15","11.3","206","12.6","11.2","11.6",".0",
"07/04/2017","16:20","11.3","209","12.6","11.3","11.6",".0",
"07/04/2017","16:25","11.3","209","13.8","11.4","11.6",".0",
"07/04/2017","16:30","12.5","210","13.5","11.3","11.6",".0",
"07/04/2017","16:35","12.0","214","13.7","11.4","11.6",".0",
"07/04/2017","16:40","12.5","210","13.8","11.3","11.6",".0",
"07/04/2017","16:45","12.8","209","13.8","11.1","11.6",".0",
"07/04/2017","16:50","12.6","209","13.8","11.0","11.6",".0",
"07/04/2017","16:55","12.5","208","13.7","11.1","11.6",".0",
"07/04/2017","17:00","12.6","207","13.8","11.0","11.6",".0",
"07/04/2017","17:05","12.3","203","13.7","11.0","11.6",".0",
"07/04/2017","17:10","12.3","203","13.9","11.0","11.6",".0",
"07/04/2017","17:15","12.4","206","13.7","11.1","11.6",".0",
"07/04/2017","17:20","12.2","204","13.7","11.0","11.6",".0",
"07/04/2017","17:25","11.8","204","13.0","11.0","11.6",".0",
"07/04/2017","17:30","10.5","201","12.4","11.2","11.6",".0",
"07/04/2017","17:35","10.9","203","12.4","11.1","11.7",".0",
"07/04/2017","17:40","11.1","200","12.4","11.1","11.7",".0",
"07/04/2017","17:45","11.4","202","13.0","11.1","11.7",".0",
"07/04/2017","17:50","10.8","202","13.1","11.1","11.7",".0",
"07/04/2017","17:55","10.8","199","12.1","11.1","11.7",".0",
"07/04/2017","18:00","10.7","203","12.5","11.2","11.7",".0",
"07/04/2017","18:05","09.8","201","11.3","11.3","11.7",".0",
"07/04/2017","18:10","09.9","204","12.1","11.3","11.7",".0",
"07/04/2017","18:15","09.9","203","11.5","11.4","11.7",".0",
"07/04/2017","18:20","10.3","205","12.1","11.4","11.7",".0",
"07/04/2017","18:25","09.5","210","11.1","11.6","11.7",".0",
"07/04/2017","18:30","08.7","210","11.0","11.7","11.7",".0",
"07/04/2017","18:35","08.9","216","10.6","11.9","11.7",".0",
"07/04/2017","18:40","08.8","219","10.0","11.9","11.7",".0",
"07/04/2017","18:45","09.2","217","11.2","11.9","11.7",".0",
"07/04/2017","18:50","09.4","222","10.8","11.8","11.7",".0",
"07/04/2017","18:55","09.2","227","10.8","11.9","11.7",".0",
"07/04/2017","19:00","10.0","230","11.4","11.9","11.7",".0",
"07/04/2017","19:05","09.4","230","11.0","11.9","11.7",".0",
"07/04/2017","19:10","09.3","231","10.8","12.0","11.7",".0",
"07/04/2017","19:15","09.1","229","10.5","11.9","11.7",".0",
"07/04/2017","19:20","09.0","230","10.3","12.0","11.7",".0",
"07/04/2017","19:25","09.2","230","10.3","11.9","11.7",".0",
"07/04/2017","19:30","09.4","233","10.3","11.9","11.7",".0",
"07/04/2017","19:35","08.4","238","09.6","12.0","11.7",".0",
"07/04/2017","19:40","07.8","238","08.9","12.0","11.7",".0",
"07/04/2017","19:45","07.0","241","08.1","12.1","11.7",".0",
"07/04/2017","19:50","06.0","239","07.0","12.2","11.7",".0",
"07/04/2017","19:55","05.4","228","06.1","11.9","11.7",".0",
"07/04/2017","20:00","05.9","226","06.4","11.9","11.7",".0",
"07/04/2017","20:05","05.6","230","06.3","11.8","11.6",".0",
"07/04/2017","20:10","04.9","234","05.4","11.7","11.6",".0",
"07/04/2017","20:15","04.6","240","05.4","11.9","11.6",".0",
"07/04/2017","20:20","04.2","247","05.2","11.9","11.6",".0",
"07/04/2017","20:25","04.6","251","05.2","11.9","11.6",".0",
"07/04/2017","20:30","04.6","252","05.0","11.9","11.6",".0",
"07/04/2017","20:35","04.5","255","05.0","11.9","11.6",".0",
"07/04/2017","20:40","04.4","256","05.1","11.8","11.6",".0",
"07/04/2017","20:45","04.8","256","05.5","11.8","11.6",".0",
"07/04/2017","20:50","04.7","258","05.1","11.8","11.6",".0",
"07/04/2017","20:55","04.6","255","05.3","11.7","11.6",".0",
"07/04/2017","21:00","04.0","261","04.6","11.7","11.6",".0",
"07/04/2017","21:05","04.4","274","05.0","11.7","11.6",".0",
"07/04/2017","21:10","03.3","285","04.9","11.5","11.6",".0",
"07/04/2017","21:15","02.1","285","03.0","11.3","11.6",".0",
"07/04/2017","21:20","02.3","281","03.1","11.4","11.6",".0",
"07/04/2017","21:25","02.5","278","03.0","11.4","11.6",".0",
"07/04/2017","21:30","02.5","278","03.5","11.4","11.6",".0",
"07/04/2017","21:35","03.1","280","03.6","11.4","11.6",".0",
"07/04/2017","21:40","02.7","289","03.6","11.4","11.6",".0",
"07/04/2017","21:45","02.7","299","03.1","11.3","11.6",".0",
"07/04/2017","21:50","02.3","308","03.2","11.0","11.6",".0",
"07/04/2017","21:55","02.8","312","03.5","10.8","11.5",".0",
"07/04/2017","22:00","03.5","314","04.1","10.6","11.5",".0",
"07/04/2017","22:05","03.7","319","04.3","10.5","11.5",".0",
"07/04/2017","22:10","03.4","321","03.9","10.3","11.5",".0",
"07/04/2017","22:15","03.4","317","03.8","10.3","11.5",".0",
"07/04/2017","22:20","03.3","313","03.7","10.4","11.5",".0",
"07/04/2017","22:25","03.5","320","03.9","10.4","11.5",".0",
"07/04/2017","22:30","03.3","323","03.8","10.4","11.5",".0",
"07/04/2017","22:35","03.3","323","03.8","10.2","11.5",".0",
"07/04/2017","22:40","03.0","320","03.5","10.1","11.5",".0",
"07/04/2017","22:45","03.3","314","03.7","10.1","11.5",".0",
"07/04/2017","22:50","02.8","308","03.6","10.1","11.5",".0",
"07/04/2017","22:55","02.1","315","02.4","10.0","11.5",".0",
"07/04/2017","23:00","02.0","321","02.4","09.9","11.4",".0",
"07/04/2017","23:05","02.0","317","02.4","09.9","11.4",".0",
"07/04/2017","23:10","02.3","318","02.8","09.9","11.4",".0",
"07/04/2017","23:15","02.7","331","03.1","09.8","11.4",".0",
"07/04/2017","23:20","02.4","328","03.0","09.8","11.4",".0",
"07/04/2017","23:25","02.9","333","03.8","09.8","11.4",".0",
"07/04/2017","23:30","03.4","009","04.1","09.8","11.4",".0",
"07/04/2017","23:35","03.0","011","03.6","09.7","11.4",".0",
"07/04/2017","23:40","03.3","021","03.8","09.4","11.4",".0",
"07/04/2017","23:45","03.7","033","04.2","09.3","11.4",".0",
"07/04/2017","23:50","03.8","028","04.9","09.1","11.4",".0",
"07/04/2017","23:55","04.2","024","04.9","09.0","11.4",".0",
