"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH"
"03/04/2017","08:05","04.6","105","06.0","06.7","10.7",".0","4.09"
"03/04/2017","08:10","05.6","108","06.3","06.8","10.7",".0","3.99"
"03/04/2017","08:15","05.8","107","06.7","06.8","10.7",".0","3.91"
"03/04/2017","08:20","04.9","115","05.9","07.0","10.7",".0","3.82"
"03/04/2017","08:25","04.4","122","05.1","07.1","10.7",".0","3.73"
"03/04/2017","08:30","04.5","120","05.2","07.3","10.7",".0","3.65"
"03/04/2017","08:35","03.8","123","04.5","07.6","10.7",".0","3.58"
"03/04/2017","08:40","03.5","131","04.1","07.9","10.7",".0","3.49"
"03/04/2017","08:45","03.3","126","03.9","08.2","10.7",".0","3.40"
"03/04/2017","08:50","03.0","128","03.9","08.5","10.7",".0","3.31"
"03/04/2017","08:55","03.9","122","05.0","08.6","10.7",".0","3.22"
"03/04/2017","09:00","03.4","125","04.2","08.8","10.7",".0","3.14"
"03/04/2017","09:05","03.4","144","05.5","08.9","10.7",".0","3.08"
"03/04/2017","09:10","05.6","169","07.8","08.9","10.7",".0","3.04"
"03/04/2017","09:15","04.0","168","06.2","09.1","10.7",".0","2.95"
"03/04/2017","09:20","05.4","193","08.5","09.0","10.7",".0","2.89"
"03/04/2017","09:25","06.3","180","08.0","08.7","10.7",".0","2.84"
"03/04/2017","09:30","07.3","197","09.3","08.4","10.7",".0","2.77"
"03/04/2017","09:35","06.9","188","08.6","08.1","10.7",".0","2.72"
"03/04/2017","09:40","06.2","177","08.0","07.8","10.7",".0","2.66"
"03/04/2017","09:45","06.5","169","09.3","07.9","10.7",".0","2.61"
"03/04/2017","09:50","07.2","180","08.9","07.6","10.7",".0","2.58"
"03/04/2017","09:55","06.6","182","08.4","07.7","10.8",".0","2.57"
"03/04/2017","10:00","07.5","197","10.3","07.5","10.8",".0","2.54"
"03/04/2017","10:05","06.4","198","08.2","07.8","10.8",".0","2.53"
"03/04/2017","10:10","06.9","188","08.4","07.6","10.8",".0","2.53"
"03/04/2017","10:15","07.2","197","08.8","07.4","10.8",".0","2.54"
"03/04/2017","10:20","04.6","181","06.1","07.8","10.8",".0","2.54"
"03/04/2017","10:25","07.3","156","09.7","07.6","10.8",".0","2.55"
"03/04/2017","10:30","06.1","154","08.6","07.7","10.8",".0","2.57"
"03/04/2017","10:35","07.5","152","09.9","07.5","10.8",".0","2.60"
"03/04/2017","10:40","07.1","162","08.6","07.5","10.8",".0","2.62"
"03/04/2017","10:45","05.5","173","08.7","07.5","10.8",".0","2.66"
"03/04/2017","10:50","06.6","191","09.4","07.6","10.8",".0","2.68"
"03/04/2017","10:55","06.3","198","09.1","07.6","10.9",".0","2.72"
"03/04/2017","11:00","06.3","190","09.0","07.5","10.9",".0","2.79"
"03/04/2017","11:05","06.2","179","07.6","07.6","10.9",".0","2.81"
"03/04/2017","11:10","05.7","169","07.7","07.5","10.9",".0","2.87"
"03/04/2017","11:15","05.1","175","06.8","07.5","10.9",".0","2.88"
"03/04/2017","11:20","04.9","168","06.2","07.4","10.9",".0","2.90"
"03/04/2017","11:25","03.6","156","05.3","07.7","10.9",".0","2.93"
"03/04/2017","11:30","06.1","176","08.0","07.4","10.9",".0","2.97"
"03/04/2017","11:35","06.1","180","08.8","07.3","10.9",".0","3.00"
"03/04/2017","11:40","04.5","197","06.3","07.6","10.9",".0","3.03"
"03/04/2017","11:45","06.1","199","09.0","07.6","10.9",".0","3.06"
"03/04/2017","11:50","05.1","192","07.0","07.6","10.9",".0","3.08"
"03/04/2017","11:55","06.4","183","08.0","07.6","10.9",".0","3.11"
"03/04/2017","12:00","06.6","182","08.1","07.5","10.9",".0","3.14"
"03/04/2017","12:05","05.6","175","07.9","07.7","10.9",".0","3.17"
"03/04/2017","12:10","06.9","161","09.7","07.7","10.9",".0","3.19"
"03/04/2017","12:15","07.0","160","08.8","07.6","10.9",".0","3.22"
"03/04/2017","12:20","05.8","179","07.6","07.5","10.9",".0","3.24"
"03/04/2017","12:25","04.4","170","06.7","07.9","11.0",".0","3.26"
"03/04/2017","12:30","06.5","194","08.6","07.8","11.0",".0","3.28"
"03/04/2017","12:35","07.4","179","09.6","07.8","11.0",".0","3.31"
"03/04/2017","12:40","06.7","188","10.0","07.9","11.0",".0","3.33"
"03/04/2017","12:45","07.4","185","10.0","07.6","11.0",".0","3.35"
"03/04/2017","12:50","06.5","175","09.3","07.8","11.0",".0","3.37"
"03/04/2017","12:55","06.0","165","08.1","07.8","11.0",".0","3.39"
"03/04/2017","13:00","04.8","199","07.8","08.0","11.0",".0","3.42"
"03/04/2017","13:05","06.6","185","09.2","07.9","11.0",".0","3.46"
"03/04/2017","13:10","05.9","184","08.4","07.9","11.0",".0","3.48"
"03/04/2017","13:15","06.3","177","10.2","08.1","11.0",".0","3.53"
"03/04/2017","13:20","07.0","163","09.5","07.8","11.0",".0","3.56"
"03/04/2017","13:25","05.6","151","08.3","07.9","11.0",".0","3.61"
"03/04/2017","13:30","04.4","156","08.1","08.0","11.0",".0","3.66"
"03/04/2017","13:35","07.0","148","08.4","08.0","11.0",".0","3.70"
"03/04/2017","13:40","06.8","172","09.4","08.0","11.0",".0","3.74"
"03/04/2017","13:45","06.6","160","08.6","08.2","11.0",".0","3.81"
"03/04/2017","13:50","05.8","190","08.1","08.1","11.0",".0","3.86"
"03/04/2017","13:55","06.4","172","08.9","08.0","11.0",".0","3.90"
"03/04/2017","14:00","07.2","151","09.6","08.0","11.0",".0","3.95"
"03/04/2017","14:05","05.9","176","08.5","08.1","11.0",".0","4.00"
"03/04/2017","14:10","06.2","149","09.7","08.2","11.0",".0","4.07"
"03/04/2017","14:15","08.1","177","10.4","08.2","11.0",".0","4.13"
"03/04/2017","14:20","07.7","172","09.2","08.1","11.0",".0","4.16"
"03/04/2017","14:25","06.1","168","09.0","08.1","11.1",".0","4.23"
"03/04/2017","14:30","06.3","190","08.3","08.1","11.0",".0","4.28"
"03/04/2017","14:35","05.3","169","08.2","08.3","11.0",".0","4.34"
"03/04/2017","14:40","07.0","170","09.0","08.3","11.0",".0","4.41"
"03/04/2017","14:45","05.8","166","07.7","08.4","11.0",".0","4.46"
"03/04/2017","14:50","07.3","194","09.9","08.3","11.0",".0","4.52"
"03/04/2017","14:55","07.9","193","10.7","08.2","11.0",".0","4.59"
"03/04/2017","15:00","06.2","197","08.4","08.4","11.0",".0","4.65"
"03/04/2017","15:05","05.4","173","07.1","08.5","11.0",".0","4.71"
"03/04/2017","15:10","07.0","193","09.9","08.6","11.0",".0","4.79"
"03/04/2017","15:15","06.9","176","08.9","08.4","11.0",".0","4.84"
"03/04/2017","15:20","05.1","190","07.6","08.4","11.0",".0","4.89"
"03/04/2017","15:25","07.0","182","10.1","08.3","11.0",".0","4.93"
"03/04/2017","15:30","06.2","177","10.1","08.3","11.0",".0","5.00"
"03/04/2017","15:35","07.4","184","09.6","08.4","11.0",".0","5.06"
"03/04/2017","15:40","05.9","170","09.6","08.2","11.0",".0","5.11"
"03/04/2017","15:45","07.0","173","09.7","08.3","11.0",".0","5.16"
"03/04/2017","15:50","07.1","167","09.6","08.3","11.0",".0","5.21"
"03/04/2017","15:55","06.7","170","09.6","08.3","11.0",".0","5.25"
"03/04/2017","16:00","07.0","168","08.9","08.5","10.9",".0","5.31"
"03/04/2017","16:05","07.6","176","10.0","08.6","10.9",".0","5.36"
"03/04/2017","16:10","06.6","173","08.4","08.8","10.9",".0","5.40"
"03/04/2017","16:15","06.8","195","09.5","08.5","10.9",".0","5.44"
"03/04/2017","16:20","07.5","187","10.2","08.4","10.9",".0","5.49"
"03/04/2017","16:25","08.8","197","10.9","08.4","10.9",".0","5.53"
"03/04/2017","16:30","09.0","198","10.9","08.1","10.9",".0","5.64"
"03/04/2017","16:35","06.2","191","10.1","08.2","10.9",".0","5.66"
"03/04/2017","16:40","06.7","188","08.7","08.2","10.9",".0","5.70"
"03/04/2017","16:45","07.1","190","09.3","08.4","10.9",".0","5.72"
"03/04/2017","16:50","07.2","181","10.1","08.3","10.9",".0","5.74"
"03/04/2017","16:55","07.3","186","09.2","08.3","10.9",".0","5.77"
"03/04/2017","17:00","07.6","205","09.7","08.2","10.9",".0","5.78"
"03/04/2017","17:05","07.2","198","09.9","08.1","10.9",".0","5.81"
"03/04/2017","17:10","06.3","198","08.3","07.9","10.9",".0","5.82"
"03/04/2017","17:15","06.1","196","08.1","08.1","10.9",".0","5.83"
"03/04/2017","17:20","06.6","190","08.7","08.1","10.9",".0","5.83"
"03/04/2017","17:25","06.7","195","09.3","07.8","10.9",".0","5.84"
"03/04/2017","17:30","05.6","186","07.8","08.0","10.9",".0","5.84"
"03/04/2017","17:35","06.6","194","09.1","08.0","10.8",".0","5.82"
"03/04/2017","17:40","06.7","197","09.5","08.2","10.8",".0","5.82"
"03/04/2017","17:45","06.3","183","09.4","08.0","10.8",".0","5.79"
"03/04/2017","17:50","06.5","195","08.3","08.0","10.8",".0","5.77"
"03/04/2017","17:55","07.0","190","09.8","08.3","10.8",".0","5.76"
"03/04/2017","18:00","07.3","189","09.4","08.1","10.8",".0","5.74"
"03/04/2017","18:05","07.7","203","09.8","08.1","10.8",".0","5.72"
"03/04/2017","18:10","07.8","207","10.1","08.1","10.8",".0","5.70"
"03/04/2017","18:15","08.1","198","10.1","08.1","10.8",".0","5.68"
"03/04/2017","18:20","07.9","194","09.7","08.0","10.8",".0","5.65"
"03/04/2017","18:25","06.5","177","09.1","08.1","10.8",".0","5.63"
"03/04/2017","18:30","06.2","178","08.4","08.2","10.8",".0","5.59"
"03/04/2017","18:35","08.0","207","09.8","08.2","10.8",".0","5.55"
"03/04/2017","18:40","06.6","191","08.6","08.4","10.8",".0","5.53"
"03/04/2017","18:45","07.7","182","09.6","08.4","10.8",".0","5.51"
"03/04/2017","18:50","07.5","194","09.5","08.3","10.8",".0","5.46"
"03/04/2017","18:55","05.5","180","07.2","08.4","10.8",".0","5.44"
"03/04/2017","19:00","07.1","189","09.1","08.3","10.8",".0","5.39"
"03/04/2017","19:05","06.6","189","08.5","08.6","10.8",".0","5.34"
"03/04/2017","19:10","07.7","186","09.3","08.6","10.8",".0","5.29"
"03/04/2017","19:15","06.1","171","07.3","08.6","10.8",".0","5.24"
"03/04/2017","19:20","06.5","184","11.4","08.8","10.8",".0","5.22"
"03/04/2017","19:25","07.9","196","09.8","09.0","10.8",".0","5.17"
"03/04/2017","19:30","07.3","197","09.7","09.0","10.8",".0","5.11"
"03/04/2017","19:35","06.6","200","10.5","09.2","10.8",".0","5.03"
"03/04/2017","19:40","08.0","201","11.8","09.2","10.8",".0",
"03/04/2017","19:45","08.5","213","10.1","09.2","10.8",".0",
"03/04/2017","19:50","07.5","218","09.5","09.3","10.8",".0",
"03/04/2017","19:55","07.2","222","08.5","09.3","10.8",".0",
"03/04/2017","20:00","07.8","224","09.0","09.2","10.8",".0",
"03/04/2017","20:05","07.4","223","09.3","09.2","10.8",".0",
"03/04/2017","20:10","07.6","228","09.2","09.3","10.8",".0",
"03/04/2017","20:15","07.8","227","09.3","09.3","10.8",".0",
"03/04/2017","20:20","06.8","221","08.0","09.3","10.8",".0",
"03/04/2017","20:25","06.3","221","07.6","09.3","10.8",".0",
"03/04/2017","20:30","07.6","218","09.3","09.2","10.8",".0",
"03/04/2017","20:35","08.4","228","09.8","09.2","10.8",".0",
"03/04/2017","20:40","08.1","225","09.5","09.2","10.8",".0",
"03/04/2017","20:45","07.8","230","09.5","09.3","10.8",".0",
"03/04/2017","20:50","08.3","230","09.5","09.2","10.8",".0",
"03/04/2017","20:55","07.8","227","09.2","09.3","10.8",".0",
"03/04/2017","21:00","08.1","227","09.7","09.1","10.8",".0",
"03/04/2017","21:05","08.2","222","09.7","09.1","10.8",".0",
"03/04/2017","21:10","07.8","220","09.3","09.2","10.8",".0",
"03/04/2017","21:15","07.7","221","08.9","09.1","10.9",".0",
"03/04/2017","21:20","07.8","223","09.5","09.2","10.9",".0",
"03/04/2017","21:25","07.8","217","08.7","09.2","10.9",".0",
"03/04/2017","21:30","08.6","217","09.7","09.2","10.9",".0",
"03/04/2017","21:35","08.0","218","10.0","09.3","10.9",".0",
"03/04/2017","21:40","08.5","222","10.1","09.1","10.9",".0",
"03/04/2017","21:45","08.8","217","09.7","09.1","10.9",".0",
"03/04/2017","21:50","08.4","213","09.5","09.1","10.9",".0",
"03/04/2017","21:55","08.4","207","09.6","09.1","10.9",".0",
"03/04/2017","22:00","07.2","203","08.2","09.1","10.9",".0",
"03/04/2017","22:05","07.4","197","08.9","09.0","10.9",".0",
"03/04/2017","22:10","06.7","191","08.9","09.0","10.9",".0",
"03/04/2017","22:15","06.3","192","07.9","09.1","10.9",".0",
"03/04/2017","22:20","07.8","196","09.2","09.1","10.9",".0",
"03/04/2017","22:25","09.1","202","11.0","09.1","10.9",".0",
"03/04/2017","22:30","09.6","209","11.0","09.2","10.9",".0",
"03/04/2017","22:35","09.6","212","11.2","09.2","11.0",".0",
"03/04/2017","22:40","09.6","214","11.3","09.3","11.0",".0",
"03/04/2017","22:45","09.4","212","11.6","09.3","11.0",".0",
"03/04/2017","22:50","10.2","208","11.8","09.0","11.0",".0",
"03/04/2017","22:55","09.5","209","11.2","09.1","11.0",".0",
"03/04/2017","23:00","08.8","216","10.7","09.2","11.0",".0",
"03/04/2017","23:05","10.2","217","11.9","09.1","11.0",".0",
"03/04/2017","23:10","09.4","218","11.7","09.1","11.0",".0",
"03/04/2017","23:15","10.1","218","11.7","09.2","11.0",".0",
"03/04/2017","23:20","10.0","216","11.8","09.1","11.0",".0",
"03/04/2017","23:25","09.5","217","11.4","09.3","11.0",".0",
"03/04/2017","23:30","10.2","214","11.9","09.2","11.0",".0",
"03/04/2017","23:35","10.6","219","11.9","09.2","11.0",".0",
"03/04/2017","23:40","10.8","214","12.9","09.3","11.0",".0",
"03/04/2017","23:45","11.1","214","12.8","09.3","11.0",".0",
"03/04/2017","23:50","10.5","219","12.1","09.3","11.0",".0",
"03/04/2017","23:55","10.2","217","11.9","09.3","11.0",".0",
