06,04,2017,00,00,09.6,351,12.1,10.1,-12345,1030.8,2.11,0.30,0.34,0.41,15.06
06,04,2017,00,05,09.8,351,11.6,10.1,-12345,1030.7,2.08,0.32,0.35,0.41,15.06
06,04,2017,00,10,09.5,349,11.5,10.0,-12345,1030.7,2.04,0.32,0.35,0.41,15.06
06,04,2017,00,15,09.7,348,12.0,10.0,-12345,1030.7,1.98,0.35,0.36,0.36,15.06
06,04,2017,00,20,10.0,346,11.5,09.8,-12345,1030.8,1.95,0.34,0.38,0.36,15.06
06,04,2017,00,25,09.0,348,10.3,09.8,-12345,1031.0,1.91,0.29,0.32,0.36,15.06
06,04,2017,00,30,08.9,347,10.6,09.7,-12345,1030.8,1.87,0.29,0.32,0.34,13.48
06,04,2017,00,35,08.6,346,10.2,09.7,-12345,1031.0,1.85,0.33,0.37,0.34,13.48
06,04,2017,00,40,08.4,344,10.1,09.6,-12345,1030.7,1.82,0.30,0.34,0.34,13.48
06,04,2017,00,45,08.8,345,10.6,09.6,-12345,1030.8,1.80,0.26,0.29,0.31,13.48
06,04,2017,00,50,08.1,346,09.7,09.6,-12345,1030.8,1.78,0.30,0.30,0.31,13.48
06,04,2017,00,55,07.8,346,08.7,09.5,-12345,1030.7,1.75,0.27,0.32,0.31,13.48
06,04,2017,01,00,08.3,345,09.2,09.4,-12345,1030.7,1.74,0.31,0.35,0.30,17.07
06,04,2017,01,05,08.0,344,09.3,09.4,-12345,1030.7,1.71,0.26,0.28,0.30,17.07
06,04,2017,01,10,07.8,343,09.3,09.3,-12345,1030.7,1.70,0.30,0.33,0.30,17.07
06,04,2017,01,15,07.6,344,09.2,09.3,-12345,1030.7,1.69,0.28,0.32,0.29,15.06
06,04,2017,01,20,07.5,343,08.5,09.2,-12345,1030.7,1.68,0.30,0.36,0.29,15.06
06,04,2017,01,25,08.0,346,09.6,09.2,-12345,1030.6,1.68,0.27,0.30,0.29,15.06
06,04,2017,01,30,08.3,352,09.6,09.2,-12345,1030.6,1.69,0.28,0.35,0.29,15.06
