01,04,2017,00,00,18.0,191,20.6,11.8,-12345,1007.9,2.99,0.65,0.73,0.58,10.24
01,04,2017,00,05,18.8,190,21.2,11.8,-12345,1007.9,3.07,0.51,0.59,0.58,10.24
01,04,2017,00,10,19.4,189,22.6,11.8,-12345,1007.7,3.17,0.64,0.68,0.58,10.24
01,04,2017,00,15,20.1,188,22.7,11.7,-12345,1007.5,3.26,0.59,0.64,0.63,12.19
01,04,2017,00,20,22.3,191,27.5,11.8,-12345,1007.5,3.35,0.52,0.58,0.63,12.19
01,04,2017,00,25,23.0,192,26.7,11.8,-12345,1007.5,3.45,0.54,0.60,0.63,12.19
01,04,2017,00,30,21.7,191,25.2,11.8,-12345,1007.5,3.53,0.60,0.69,0.64,12.19
01,04,2017,00,35,21.2,188,25.7,11.7,-12345,1007.4,3.63,0.58,0.62,0.64,12.19
01,04,2017,00,40,21.5,186,23.9,11.7,-12345,1007.5,3.71,0.45,0.57,0.64,12.19
01,04,2017,00,45,21.2,186,25.7,11.6,-12345,1007.5,3.82,0.54,0.58,0.58,10.24
01,04,2017,00,50,22.9,187,26.8,11.6,-12345,1007.5,3.86,0.63,0.75,0.58,10.24
01,04,2017,00,55,23.2,188,26.2,11.6,-12345,1007.4,3.97,0.63,0.74,0.58,10.24
01,04,2017,01,00,23.0,189,28.7,11.5,-12345,1007.5,4.07,0.62,0.70,0.69,11.13
01,04,2017,01,05,22.4,188,27.4,11.5,-12345,1007.2,4.14,0.61,0.66,0.69,11.13
01,04,2017,01,10,22.6,188,26.2,11.4,-12345,1007.4,4.22,0.75,0.80,0.69,11.13
01,04,2017,01,15,23.1,189,27.1,11.3,-12345,1007.4,4.28,0.61,0.68,0.72,12.19
01,04,2017,01,20,23.0,190,25.3,11.3,-12345,1007.4,4.33,0.64,0.77,0.72,12.19
01,04,2017,01,25,24.6,196,30.8,11.2,-12345,1007.2,4.38,0.81,0.86,0.72,12.19
01,04,2017,01,30,26.0,201,30.6,10.9,-12345,1007.1,4.45,0.80,0.89,0.80,15.06
01,04,2017,01,35,27.2,211,32.0,10.7,-12345,1007.2,4.52,0.84,0.94,0.80,15.06
01,04,2017,01,40,25.1,214,29.6,10.5,-12345,1007.2,4.57,0.76,0.88,0.80,15.06
01,04,2017,01,45,25.3,215,28.8,10.4,-12345,1007.1,4.63,0.92,1.01,0.81,12.19
01,04,2017,01,50,23.5,213,27.7,10.4,-12345,1007.4,4.67,0.76,0.87,0.81,12.19
01,04,2017,01,55,22.4,210,27.1,10.4,-12345,1007.4,4.68,0.83,0.86,0.81,12.19
01,04,2017,02,00,22.1,210,25.5,10.5,-12345,1007.2,4.72,0.88,0.99,0.81,10.24
01,04,2017,02,05,20.9,212,24.1,10.5,-12345,1007.4,4.78,0.75,0.80,0.81,10.24
01,04,2017,02,10,20.5,213,23.8,10.5,-12345,1007.5,4.84,0.83,1.01,0.81,10.24
01,04,2017,02,15,19.7,213,23.8,10.4,-12345,1007.4,4.89,0.88,0.97,0.83,12.19
01,04,2017,02,20,18.7,213,21.6,10.4,-12345,1007.4,4.90,1.03,1.09,0.83,12.19
01,04,2017,02,25,18.0,215,21.8,10.4,-12345,1007.4,4.97,0.81,0.86,0.83,12.19
01,04,2017,02,30,16.9,214,19.6,10.4,-12345,1007.5,4.95,0.78,0.89,0.86,13.48
01,04,2017,02,35,17.3,213,20.0,10.4,-12345,1007.2,5.01,0.87,1.04,0.86,13.48
01,04,2017,02,40,16.3,213,18.3,10.4,-12345,1007.4,5.03,0.95,1.02,0.86,13.48
01,04,2017,02,45,16.4,212,18.6,10.3,-12345,1007.4,5.04,0.78,0.86,0.87,15.06
01,04,2017,02,50,16.5,210,18.8,10.4,-12345,1007.5,5.05,0.96,1.04,0.87,15.06
01,04,2017,02,55,15.5,207,18.4,10.4,-12345,1007.7,5.05,0.89,0.96,0.87,15.06
01,04,2017,03,00,15.1,207,18.2,10.4,-12345,1007.4,5.01,1.02,1.13,0.94,13.48
01,04,2017,03,05,16.1,207,19.8,10.4,-12345,1007.5,5.00,0.95,1.09,0.94,13.48
01,04,2017,03,10,15.7,209,18.2,10.4,-12345,1007.5,5.01,1.00,1.10,0.94,13.48
01,04,2017,03,15,16.5,209,19.5,10.4,-12345,1007.4,4.97,0.93,1.07,0.91,15.06
01,04,2017,03,20,15.2,207,18.0,10.4,-12345,1007.4,4.94,0.95,1.09,0.91,15.06
01,04,2017,03,25,14.9,206,17.9,10.4,-12345,1007.4,4.97,0.96,1.06,0.91,15.06
01,04,2017,03,30,15.8,204,19.2,10.4,-12345,1007.5,4.91,0.90,0.98,0.88,13.48
01,04,2017,03,35,16.4,203,18.7,10.5,-12345,1007.5,4.87,0.86,0.96,0.88,13.48
01,04,2017,03,40,15.8,204,18.5,10.5,-12345,1007.5,4.87,0.84,0.89,0.88,13.48
01,04,2017,03,45,15.4,204,18.5,10.5,-12345,1007.5,4.88,0.81,0.98,0.78,15.06
01,04,2017,03,50,16.1,201,19.1,10.5,-12345,1007.5,4.86,0.99,1.06,0.78,15.06
01,04,2017,03,55,15.0,202,18.7,10.5,-12345,1007.4,4.85,0.89,0.94,0.78,15.06
01,04,2017,04,00,15.7,204,19.0,10.5,-12345,1007.4,4.80,0.94,0.98,0.85,12.19
01,04,2017,04,05,15.7,202,18.2,10.5,-12345,1007.2,4.81,0.83,0.98,0.85,12.19
01,04,2017,04,10,17.7,203,20.5,10.6,-12345,1007.2,4.81,0.96,1.03,0.85,12.19
01,04,2017,04,15,16.8,204,19.6,10.6,-12345,1007.4,4.78,0.80,0.87,0.81,13.48
01,04,2017,04,20,17.0,202,20.4,10.6,-12345,1007.2,4.74,0.88,1.04,0.81,13.48
01,04,2017,04,25,17.0,201,20.4,10.6,-12345,1007.1,4.71,0.88,0.95,0.81,13.48
01,04,2017,04,30,17.5,198,20.7,10.6,-12345,1007.2,4.70,0.87,0.97,0.83,17.07
01,04,2017,04,35,18.3,194,20.7,10.6,-12345,1007.4,4.64,0.80,0.87,0.83,17.07
01,04,2017,04,40,17.7,193,21.0,10.5,-12345,1007.2,4.62,0.74,0.79,0.83,17.07
01,04,2017,04,45,18.7,193,21.8,10.5,-12345,1007.4,4.54,0.88,0.98,0.78,17.07
01,04,2017,04,50,18.3,192,21.3,10.5,-12345,1007.2,4.48,1.03,1.12,0.78,17.07
01,04,2017,04,55,18.0,191,20.9,10.5,-12345,1007.2,4.41,0.76,0.88,0.78,17.07
01,04,2017,05,00,18.4,190,21.0,10.5,-12345,1007.1,4.32,0.85,0.98,0.89,17.07
01,04,2017,05,05,18.7,191,22.5,10.5,-12345,1007.4,4.23,1.05,1.11,0.89,17.07
01,04,2017,05,10,18.3,190,21.3,10.5,-12345,1007.2,4.15,0.96,1.05,0.89,17.07
01,04,2017,05,15,18.7,191,21.1,10.5,-12345,1007.2,4.07,0.90,0.95,0.92,15.06
01,04,2017,05,20,20.1,192,22.5,10.5,-12345,1007.2,3.96,0.79,0.89,0.92,15.06
01,04,2017,05,25,20.0,192,22.2,10.5,-12345,1007.4,3.82,0.84,0.95,0.92,15.06
01,04,2017,05,30,19.2,192,21.4,10.5,-12345,1007.2,3.72,0.88,0.96,0.89,7.32
01,04,2017,05,35,19.0,191,22.3,10.5,-12345,1007.2,3.56,0.92,1.02,0.89,7.32
01,04,2017,05,40,19.5,193,21.6,10.6,-12345,1007.4,3.45,1.01,1.05,0.89,7.32
01,04,2017,05,45,18.7,196,21.3,10.6,-12345,1007.4,3.34,0.91,1.00,0.93,15.06
01,04,2017,05,50,19.2,197,21.6,10.6,-12345,1007.2,3.18,0.89,0.91,0.93,15.06
01,04,2017,05,55,19.3,197,21.6,10.6,-12345,1007.2,3.07,0.98,1.15,0.93,15.06
01,04,2017,06,00,18.9,199,21.4,10.6,-12345,1007.2,2.91,1.13,1.21,1.03,17.07
01,04,2017,06,05,19.8,202,21.8,10.6,-12345,1007.1,2.82,1.08,1.14,1.03,17.07
01,04,2017,06,10,19.3,203,22.7,10.6,-12345,1007.2,2.68,1.09,1.27,1.03,17.07
01,04,2017,06,15,18.6,203,21.5,10.6,-12345,1007.2,2.57,1.18,1.26,1.08,7.76
01,04,2017,06,20,18.2,202,20.3,10.6,-12345,1007.5,2.48,1.19,1.22,1.08,7.76
01,04,2017,06,25,16.9,202,21.1,10.6,-12345,1007.4,2.37,1.17,1.28,1.08,7.76
01,04,2017,06,30,16.9,200,20.1,10.6,-12345,1007.5,2.24,1.21,1.37,1.11,5.69
