30,03,2017,00,00,09.2,172,10.3,11.3,-12345,1022.0,4.31,0.47,0.57,0.61,15.06
30,03,2017,00,05,09.1,182,10.3,11.4,-12345,1022.0,4.36,0.71,0.73,0.61,15.06
30,03,2017,00,10,11.4,185,13.4,11.6,-12345,1021.7,4.44,0.68,0.73,0.61,15.06
30,03,2017,00,15,13.0,184,14.2,11.6,-12345,1021.8,4.41,0.61,0.73,0.75,19.70
30,03,2017,00,20,13.4,188,14.9,11.8,-12345,1021.7,4.55,0.75,0.80,0.75,19.70
30,03,2017,00,25,15.1,190,16.5,12.3,-12345,1021.7,4.58,0.75,0.80,0.75,19.70
30,03,2017,00,30,16.2,192,17.2,12.5,-12345,1021.7,4.63,0.57,0.62,0.71,17.07
30,03,2017,00,35,16.0,192,17.2,12.4,-12345,1021.7,4.69,0.65,0.66,0.71,17.07
30,03,2017,00,40,15.6,194,16.5,12.3,-12345,1021.7,4.75,0.56,0.64,0.71,17.07
30,03,2017,00,45,15.5,196,16.3,12.3,-12345,1021.8,4.81,0.56,0.63,0.64,17.07
30,03,2017,00,50,15.5,197,16.5,12.3,-12345,1021.7,4.86,0.77,0.87,0.64,17.07
30,03,2017,00,55,15.8,198,17.0,12.4,-12345,1021.7,4.89,0.67,0.74,0.64,17.07
30,03,2017,01,00,15.5,198,16.2,12.3,-12345,1021.7,4.91,0.60,0.69,0.74,17.07
30,03,2017,01,05,15.1,201,15.8,12.1,-12345,1021.7,4.95,0.64,0.72,0.74,17.07
30,03,2017,01,10,14.6,205,15.5,12.0,-12345,1021.5,4.99,0.70,0.78,0.74,17.07
30,03,2017,01,15,15.6,207,16.7,12.4,-12345,1021.7,5.03,0.74,0.83,0.69,17.07
30,03,2017,01,20,16.2,204,17.9,12.5,-12345,1021.5,5.05,0.64,0.77,0.69,17.07
30,03,2017,01,25,16.6,210,18.4,12.8,-12345,1021.7,5.01,0.60,0.73,0.69,17.07
30,03,2017,01,30,15.2,208,16.8,12.6,-12345,1021.7,5.00,0.64,0.71,0.63,19.70
30,03,2017,01,35,14.5,209,16.1,12.3,-12345,1021.5,5.03,0.57,0.65,0.63,19.70
30,03,2017,01,40,15.1,208,16.3,12.5,-12345,1021.7,4.99,0.71,0.81,0.63,19.70
30,03,2017,01,45,15.2,206,15.8,12.5,-12345,1021.7,5.00,0.66,0.75,0.68,23.28
30,03,2017,01,50,15.1,205,15.7,12.6,-12345,1021.5,4.97,0.83,0.92,0.68,23.28
30,03,2017,01,55,14.5,204,15.2,12.4,-12345,1021.5,4.95,0.79,0.90,0.68,23.28
30,03,2017,02,00,14.4,205,15.2,12.3,-12345,1021.5,4.90,0.77,0.81,0.78,19.70
30,03,2017,02,05,14.1,205,14.9,12.2,-12345,1021.5,4.90,0.63,0.69,0.78,19.70
30,03,2017,02,10,13.9,203,14.7,12.1,-12345,1021.4,4.87,0.69,0.79,0.78,19.70
30,03,2017,02,15,13.4,202,14.1,12.0,-12345,1021.4,4.84,0.65,0.72,0.65,19.70
30,03,2017,02,20,13.7,200,14.4,12.1,-12345,1021.4,4.83,0.61,0.69,0.65,19.70
30,03,2017,02,25,13.5,199,14.0,12.2,-12345,1021.4,4.84,0.72,0.82,0.65,19.70
30,03,2017,02,30,13.4,198,14.0,12.1,-12345,1021.4,4.79,0.72,0.79,0.69,19.70
30,03,2017,02,35,13.3,196,14.1,12.2,-12345,1021.0,4.77,0.73,0.87,0.69,19.70
30,03,2017,02,40,13.0,195,13.7,12.1,-12345,1021.2,4.74,0.82,0.90,0.69,19.70
30,03,2017,02,45,12.7,193,13.3,12.1,-12345,1021.2,4.73,0.74,0.81,0.83,19.70
30,03,2017,02,50,12.5,191,13.1,12.1,-12345,1021.0,4.75,0.79,0.88,0.83,19.70
30,03,2017,02,55,12.5,187,13.2,12.1,-12345,1021.0,4.70,0.77,0.82,0.83,19.70
