26,03,2017,00,00,18.3,049,21.8,08.6,-12345,1022.8,3.62,0.24,0.25,0.29,4.66
26,03,2017,00,05,19.4,047,23.9,08.6,-12345,1023.0,3.55,0.26,0.28,0.29,4.66
26,03,2017,00,10,17.1,051,20.1,08.6,-12345,1023.0,3.47,0.26,0.28,0.29,4.66
26,03,2017,00,15,16.0,053,18.9,08.7,-12345,1023.0,3.40,0.29,0.29,0.35,5.45
26,03,2017,00,20,15.2,054,18.7,08.7,-12345,1023.0,3.33,0.26,0.27,0.35,5.45
26,03,2017,00,25,15.0,054,20.4,08.8,-12345,1022.8,3.24,0.27,0.31,0.35,5.45
26,03,2017,00,30,14.8,053,17.6,08.8,-12345,1022.8,3.15,0.30,0.34,0.39,6.57
26,03,2017,00,35,14.9,055,17.8,08.9,-12345,1022.8,3.06,0.24,0.26,0.39,6.57
26,03,2017,00,40,16.7,052,21.4,09.0,-12345,1022.8,2.97,0.30,0.33,0.39,6.57
26,03,2017,00,45,16.6,053,20.1,09.0,-12345,1022.8,2.88,0.31,0.35,0.40,8.26
26,03,2017,00,50,18.9,054,22.9,09.1,-12345,1022.7,2.79,0.27,0.30,0.40,8.26
26,03,2017,00,55,20.1,055,23.4,09.3,-12345,1022.7,2.69,0.33,0.36,0.40,8.26
26,03,2017,01,00,20.3,053,24.8,09.2,-12345,1022.8,2.60,0.34,0.36,0.42,6.57
26,03,2017,01,05,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,0.36,0.42,6.57
26,03,2017,01,10,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,15,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,20,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,25,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,30,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,35,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,40,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,45,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,50,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,01,55,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,02,00,20.5,053,24.8,09.2,-12345,1022.7,2.58,0.33,-12345,0.42,6.57
26,03,2017,02,05,20.5,053,26.1,09.1,-12345,1022.5,2.51,0.32,0.33,0.42,6.57
26,03,2017,02,10,21.5,053,26.1,09.3,-12345,1022.7,2.42,0.33,0.40,0.42,6.57
26,03,2017,02,15,20.8,054,27.5,09.1,-12345,1022.5,2.33,0.33,0.37,0.42,6.25
26,03,2017,02,20,21.3,054,27.5,09.1,-12345,1022.3,2.26,0.30,0.35,0.42,6.25
26,03,2017,02,25,20.3,057,24.2,09.0,-12345,1022.3,2.15,0.30,0.32,0.42,6.25
26,03,2017,02,30,21.0,055,26.7,08.9,-12345,1022.7,2.07,0.31,0.32,0.40,7.32
26,03,2017,02,35,18.9,056,25.7,08.8,-12345,1022.5,1.99,0.29,0.32,0.40,7.32
26,03,2017,02,40,19.8,055,24.5,08.8,-12345,1022.7,1.92,0.31,0.38,0.40,7.32
26,03,2017,02,45,19.4,054,24.5,08.8,-12345,1022.2,1.84,0.30,0.30,0.38,4.83
26,03,2017,02,50,20.0,053,25.4,08.8,-12345,1022.5,1.77,0.27,0.29,0.38,4.83
26,03,2017,02,55,20.0,055,23.7,08.7,-12345,1022.3,1.68,0.30,0.33,0.38,4.83
26,03,2017,03,00,18.4,054,21.1,08.7,-12345,1022.3,1.63,0.35,0.39,0.37,5.45
26,03,2017,03,05,18.5,053,21.9,08.7,-12345,1022.0,1.55,0.32,0.33,0.37,5.45
26,03,2017,03,10,17.5,054,21.5,08.7,-12345,1022.2,1.49,0.31,0.32,0.37,5.45
26,03,2017,03,15,15.4,054,18.0,08.6,-12345,1022.2,1.44,0.29,0.32,0.35,5.45
26,03,2017,03,20,16.1,056,20.8,08.7,-12345,1022.2,1.38,0.31,0.34,0.35,5.45
26,03,2017,03,25,15.8,053,20.2,08.6,-12345,1022.2,1.33,0.31,0.34,0.35,5.45
26,03,2017,03,30,16.5,051,20.3,08.6,-12345,1022.5,1.29,0.29,0.34,0.32,3.61
26,03,2017,03,35,16.7,052,20.0,08.6,-12345,1022.0,1.26,0.34,0.38,0.32,3.61
26,03,2017,03,40,17.7,051,20.4,08.6,-12345,1022.2,1.20,0.30,0.31,0.32,3.61
26,03,2017,03,45,17.5,051,21.6,08.6,-12345,1021.9,1.19,0.27,0.29,0.28,4.83
26,03,2017,03,50,17.3,052,20.0,08.6,-12345,1021.9,1.16,0.32,0.35,0.28,4.83
26,03,2017,03,55,17.5,055,20.3,08.5,-12345,1021.9,1.13,0.29,0.31,0.28,4.83
26,03,2017,04,00,17.4,057,20.0,08.4,-12345,1021.7,1.11,0.30,0.32,0.27,5.45
26,03,2017,04,05,16.7,055,20.8,08.4,-12345,1021.9,1.09,0.30,0.33,0.27,5.45
26,03,2017,04,10,17.4,055,19.9,08.3,-12345,1022.0,1.09,0.30,0.32,0.27,5.45
