"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"07/04/2017","02:30","05.8","295","06.3","10.1","N/A","1028.0","1.48","0.14","0.15","0.15","13.48"
"07/04/2017","02:35","05.7","300","06.2","10.2","N/A","1028.1","1.48","0.16","0.17","0.15","13.48"
"07/04/2017","02:40","05.6","302","06.0","10.1","N/A","1028.0","1.47","0.15","0.16","0.15","13.48"
"07/04/2017","02:45","05.4","310","06.0","10.1","N/A","1028.0","1.47","0.13","0.16","0.13","13.48"
"07/04/2017","02:50","05.4","320","06.0","09.9","N/A","1028.0","1.47","0.14","0.15","0.13","13.48"
"07/04/2017","02:55","04.8","320","05.7","09.7","N/A","1028.1","1.48","0.16","0.17","0.13","13.48"
"07/04/2017","03:00","04.6","312","05.7","09.7","N/A","1028.0","1.49","0.14","0.16","0.13","13.48"
"07/04/2017","03:05","04.0","302","04.8","09.7","N/A","1028.0","1.49","0.15","0.18","0.13","13.48"
"07/04/2017","03:10","03.9","292","04.7","09.7","N/A","1027.8","1.51","0.11","0.13","0.13","13.48"
"07/04/2017","03:15","04.1","280","04.8","09.6","N/A","1027.8","1.52","0.14","0.16","0.13","10.24"
"07/04/2017","03:20","04.5","286","05.1","09.6","N/A","1027.8","1.55","0.13","0.14","0.13","10.24"
"07/04/2017","03:25","04.8","301","05.4","09.6","N/A","1027.8","1.57","0.14","0.16","0.13","10.24"
"07/04/2017","03:30","04.9","305","05.6","09.7","N/A","1027.8","1.59","0.13","0.15","0.14","12.19"
"07/04/2017","03:35","04.8","311","05.6","09.6","N/A","1027.6","1.61","0.14","0.14","0.14","12.19"
"07/04/2017","03:40","04.4","316","05.1","09.5","N/A","1027.6","1.63","0.14","0.15","0.14","12.19"
"07/04/2017","03:45","04.1","322","04.8","09.5","N/A","1027.6","1.64","0.12","0.13","0.14","17.07"
"07/04/2017","03:50","04.4","320","05.2","09.4","N/A","1027.8","1.67","0.12","0.13","0.14","17.07"
"07/04/2017","03:55","04.7","322","05.4","09.3","N/A","1027.8","1.70","0.12","0.13","0.14","17.07"
"07/04/2017","04:00","04.7","326","05.4","09.1","N/A","1027.6","1.72","0.13","0.13","0.15","12.19"
"07/04/2017","04:05","04.6","345","05.3","09.0","N/A","1027.6","1.76","0.12","0.13","0.15","12.19"
"07/04/2017","04:10","03.7","352","04.8","08.8","N/A","1027.6","1.78","0.12","0.12","0.15","12.19"
"07/04/2017","04:15","03.5","353","04.3","08.5","N/A","1027.6","1.81","0.13","0.17","0.16","12.19"
"07/04/2017","04:20","03.7","351","04.3","08.5","N/A","1027.6","1.84","0.16","0.16","0.16","12.19"
"07/04/2017","04:25","03.7","355","04.5","08.5","N/A","1027.5","1.86","0.12","0.12","0.16","12.19"
"07/04/2017","04:30","04.2","360","04.9","08.4","N/A","1027.6","1.89","0.10","0.11","0.14","12.19"
"07/04/2017","04:35","04.8","003","05.3","08.4","N/A","1027.5","1.92","0.10","0.11","0.14","12.19"
"07/04/2017","04:40","04.7","004","05.3","08.4","N/A","1027.3","1.94","0.11","0.12","0.14","12.19"
"07/04/2017","04:45","05.1","007","06.0","08.5","N/A","1027.3","1.97","0.12","0.13","0.13","17.07"
"07/04/2017","04:50","04.7","010","05.3","08.6","N/A","1027.3","1.98","0.13","0.15","0.13","17.07"
"07/04/2017","04:55","05.0","016","06.3","08.7","N/A","1027.3","2.01","0.13","0.14","0.13","17.07"
"07/04/2017","05:00","05.2","018","07.3","08.6","N/A","1027.5","2.02","0.14","0.16","0.14","17.07"
"07/04/2017","05:05","05.3","026","07.3","08.7","N/A","1027.3","2.05","0.11","0.12","0.14","17.07"
"07/04/2017","05:10","06.7","034","07.8","08.8","N/A","1027.3","2.08","0.12","0.14","0.14","17.07"
"07/04/2017","05:15","07.7","035","08.9","08.9","N/A","1027.3","2.10","0.14","0.17","0.14","15.06"
"07/04/2017","05:20","07.7","040","09.3","08.8","N/A","1027.3","2.13","0.11","0.12","0.14","15.06"
"07/04/2017","05:25","07.5","044","08.7","08.7","N/A","1027.3","2.16","0.12","0.13","0.14","15.06"
"07/04/2017","05:30","07.0","047","08.4","08.7","N/A","1027.2","2.19","0.11","0.13","0.15","15.06"
"07/04/2017","05:35","06.5","051","07.3","08.8","N/A","1027.2","2.22","0.11","0.13","0.15","15.06"
"07/04/2017","05:40","06.7","055","07.8","08.9","N/A","1027.3","2.25","0.11","0.12","0.15","15.06"
"07/04/2017","05:45","07.1","059","08.0","08.9","N/A","1027.2","2.29","0.11","0.13","0.16","15.06"
"07/04/2017","05:50","06.9","059","07.8","08.9","N/A","1027.2","2.32","0.13","0.17","0.16","15.06"
"07/04/2017","05:55","07.0","054","07.9","08.9","N/A","1027.2","2.37","0.14","0.15","0.16","15.06"
"07/04/2017","06:00","06.4","053","07.1","08.9","N/A","1027.3","2.40","0.12","0.13","0.19","17.07"
"07/04/2017","06:05","06.2","052","07.3","08.9","N/A","1027.3","2.45","0.13","0.14","0.19","17.07"
"07/04/2017","06:10","06.0","056","06.9","08.8","N/A","1027.3","2.49","0.11","0.12","0.19","17.07"
"07/04/2017","06:15","05.7","052","06.7","08.9","N/A","1027.3","2.54","0.13","0.13","0.19","15.06"
"07/04/2017","06:20","05.2","049","06.1","08.7","N/A","1027.3","2.59","0.11","0.12","0.19","15.06"
"07/04/2017","06:25","04.5","051","05.3","08.6","N/A","1027.6","2.64","0.13","0.14","0.19","15.06"
"07/04/2017","06:30","03.6","056","04.3","08.6","N/A","1027.5","2.68","0.12","0.13","0.20","17.07"
"07/04/2017","06:35","03.5","062","04.2","08.7","N/A","1027.5","2.74","0.13","0.14","0.20","17.07"
"07/04/2017","06:40","03.5","072","04.5","08.6","N/A","1027.5","2.79","0.14","0.17","0.20","17.07"
"07/04/2017","06:45","03.3","081","04.2","08.6","N/A","1027.6","2.84","0.15","0.16","0.23","5.69"
"07/04/2017","06:50","03.1","077","03.8","08.7","N/A","1027.5","2.90","0.14","0.17","0.23","5.69"
"07/04/2017","06:55","03.4","081","04.1","08.8","N/A","1027.5","2.96","0.17","0.18","0.23","5.69"
"07/04/2017","07:00","03.5","094","04.3","08.9","N/A","1027.6","3.02","0.11","0.11","0.24","11.13"
"07/04/2017","07:05","03.2","097","03.9","08.9","N/A","1027.6","3.07","0.12","0.14","0.24","11.13"
"07/04/2017","07:10","02.8","093","03.5","09.0","N/A","1027.6","3.12","0.14","0.15","0.24","11.13"
"07/04/2017","07:15","02.4","082","03.3","09.2","N/A","1027.8","3.17","0.15","0.17","0.23","17.07"
"07/04/2017","07:20","02.0","063","02.7","09.3","N/A","1027.6","3.23","0.10","0.11","0.23","17.07"
"07/04/2017","07:25","01.8","045","02.4","09.4","N/A","1027.6","3.28","0.14","0.16","0.23","17.07"
"07/04/2017","07:30","01.9","058","02.5","09.6","N/A","1027.5","3.34","0.15","0.16","0.23","17.07"
"07/04/2017","07:35","01.8","061","02.5","09.7","N/A","1027.6","3.39","0.17","0.18","0.23","17.07"
"07/04/2017","07:40","01.7","056","02.2","09.8","N/A","1027.6","3.44","0.14","0.17","0.23","17.07"
"07/04/2017","07:45","02.1","054","02.7","09.7","N/A","1027.6","3.50","0.19","0.20","0.24","17.07"
"07/04/2017","07:50","02.1","037","02.6","09.7","N/A","1027.8","3.54","0.17","0.21","0.24","17.07"
"07/04/2017","07:55","02.6","030","03.3","09.6","N/A","1027.6","3.60","0.17","0.19","0.24","17.07"
"07/04/2017","08:00","03.5","013","04.5","09.3","N/A","1027.6","3.65","0.17","0.19","0.25","17.07"
"07/04/2017","08:05","04.3","013","05.0","09.0","N/A","1027.6","3.70","0.15","0.17","0.25","17.07"
"07/04/2017","08:10","04.6","017","05.2","08.9","N/A","1027.8","3.75","0.16","0.17","0.25","17.07"
"07/04/2017","08:15","04.5","018","05.9","09.0","N/A","1027.8","3.80","0.17","0.20","0.22","17.07"
"07/04/2017","08:20","03.8","014","04.6","09.0","N/A","1027.8","3.83","0.17","0.19","0.22","17.07"
"07/04/2017","08:25","03.9","008","04.5","09.1","N/A","1028.0","3.88","0.17","0.22","0.22","17.07"
"07/04/2017","08:30","04.0","012","04.5","09.1","N/A","1027.8","3.91","0.19","0.20","0.22","17.07"
"07/04/2017","08:35","04.5","019","05.0","09.1","N/A","1027.8","3.94","0.16","0.18","0.22","17.07"
"07/04/2017","08:40","04.6","020","05.2","09.1","N/A","1027.6","3.99","0.17","0.19","0.22","17.07"
"07/04/2017","08:45","04.7","017","05.3","09.1","N/A","1027.8","4.01","0.16","0.16","0.19","17.07"
"07/04/2017","08:50","04.7","019","05.5","09.1","N/A","1027.7","4.05","0.18","0.21","0.19","17.07"
"07/04/2017","08:55","04.5","024","05.0","09.2","N/A","1027.7","4.07","0.21","0.23","0.19","17.07"
"07/04/2017","09:00","04.3","029","04.9","09.4","N/A","1027.7","4.11","0.20","0.22","0.22","17.07"
"07/04/2017","09:05","04.4","027","05.4","09.4","N/A","1027.7","4.12","0.16","0.18","0.22","17.07"
"07/04/2017","09:10","04.0","029","05.2","09.6","N/A","1027.7","4.14","0.20","0.22","0.22","17.07"
"07/04/2017","09:15","04.0","028","04.7","09.5","N/A","1027.7","4.15","0.21","0.23","0.19","13.48"
"07/04/2017","09:20","03.6","029","05.0","09.6","N/A","1027.6","4.16","0.17","0.21","0.19","13.48"
"07/04/2017","09:25","03.3","029","03.8","09.7","N/A","1027.5","4.18","0.22","0.22","0.19","13.48"
"07/04/2017","09:30","02.8","035","03.3","09.9","N/A","1027.5","4.18","0.19","0.20","0.20","17.07"
"07/04/2017","09:35","02.7","030","03.4","09.9","N/A","1027.6","4.18","0.18","0.20","0.20","17.07"
"07/04/2017","09:40","02.6","031","03.3","10.1","N/A","1027.6","4.17","0.17","0.20","0.20","17.07"
"07/04/2017","09:45","02.8","038","03.3","10.2","N/A","1027.5","4.17","0.18","0.19","0.16","15.06"
"07/04/2017","09:50","02.1","036","02.7","10.4","N/A","1027.4","4.16","0.21","0.24","0.16","15.06"
"07/04/2017","09:55","02.1","043","02.7","10.6","N/A","1027.4","4.16","0.22","0.22","0.16","15.06"
"07/04/2017","10:00","01.6","039","02.3","10.8","N/A","1027.4","4.14","0.19","0.21","0.20","19.70"
"07/04/2017","10:05","01.6","032","02.4","10.9","N/A","1027.4","4.14","0.21","0.26","0.20","19.70"
"07/04/2017","10:10","00.6","027","01.2","11.4","N/A","1027.6","4.13","0.21","0.21","0.20","19.70"
"07/04/2017","10:15","00.2","028","00.5","13.0","N/A","1027.6","4.10","0.19","0.21","0.20","12.19"
"07/04/2017","10:20","00.2","010","00.5","14.0","N/A","1027.6","4.10","0.19","0.21","0.20","12.19"
"07/04/2017","10:25","00.1","353","00.5","13.9","N/A","1027.6","4.08","0.17","0.18","0.20","12.19"
"07/04/2017","10:30","00.6","314","01.2","13.1","N/A","1027.5","4.06","0.23","0.24","0.20","12.19"
"07/04/2017","10:35","00.7","200","01.2","12.7","N/A","1027.3","4.05","0.20","0.24","0.20","12.19"
"07/04/2017","10:40","01.5","203","01.9","11.8","N/A","1027.7","4.02","0.21","0.22","0.20","12.19"
"07/04/2017","10:45","02.1","198","02.7","11.2","N/A","1027.3","3.99","0.22","0.23","0.22","19.70"
"07/04/2017","10:50","02.6","202","03.0","11.0","N/A","1027.5","3.97","0.18","0.21","0.22","19.70"
"07/04/2017","10:55","03.0","205","03.7","10.9","N/A","1027.4","3.94","0.19","0.20","0.22","19.70"
"07/04/2017","11:00","03.2","208","03.6","10.9","N/A","1027.6","3.91","0.21","0.24","0.22","19.70"
"07/04/2017","11:05","03.5","206","04.1","10.8","N/A","1027.6","3.89","0.21","0.22","0.22","19.70"
"07/04/2017","11:10","03.8","207","04.4","10.8","N/A","1027.4","3.85","0.19","0.22","0.22","19.70"
"07/04/2017","11:15","03.6","206","04.2","10.8","N/A","1027.6","3.81","0.22","0.23","0.23","19.70"
"07/04/2017","11:20","03.9","200","04.9","10.8","N/A","1027.4","3.77","0.20","0.26","0.23","19.70"
"07/04/2017","11:25","04.4","197","05.2","10.8","N/A","1027.5","3.72","0.21","0.25","0.23","19.70"
"07/04/2017","11:30","04.4","194","05.1","10.8","N/A","1027.5","3.69","0.23","0.25","0.26","19.70"
"07/04/2017","11:35","04.3","200","04.9","10.9","N/A","1027.4","3.63","0.19","0.21","0.26","19.70"
"07/04/2017","11:40","04.2","205","04.8","10.8","N/A","1027.5","3.57","0.17","0.19","0.26","19.70"
"07/04/2017","11:45","04.2","202","04.6","10.9","N/A","1027.5","3.52","0.20","0.22","0.26","19.70"
"07/04/2017","11:50","04.8","205","05.3","10.8","N/A","1027.4","3.45","0.19","0.21","0.26","19.70"
"07/04/2017","11:55","05.0","205","05.7","10.8","N/A","1027.5","3.40","0.16","0.17","0.26","19.70"
"07/04/2017","12:00","05.0","194","05.8","10.8","N/A","1027.5","3.33","0.20","0.23","0.28","17.07"
"07/04/2017","12:05","05.2","175","05.8","11.0","N/A","1027.5","3.27","0.20","0.22","0.28","17.07"
"07/04/2017","12:10","05.7","176","06.5","11.0","N/A","1027.4","3.20","0.16","0.17","0.28","17.07"
"07/04/2017","12:15","05.9","176","06.6","11.1","N/A","1027.2","3.13","0.17","0.19","0.29","19.70"
"07/04/2017","12:20","06.0","177","06.9","11.0","N/A","1027.2","3.05","0.15","0.17","0.29","19.70"
"07/04/2017","12:25","06.4","180","06.9","11.0","N/A","1027.2","2.98","0.17","0.20","0.29","19.70"
"07/04/2017","12:30","06.2","183","07.1","11.0","N/A","1027.4","2.90","0.18","0.20","0.30","17.07"
"07/04/2017","12:35","06.0","182","06.7","11.0","N/A","1027.1","2.82","0.18","0.20","0.30","17.07"
"07/04/2017","12:40","06.3","184","06.9","10.9","N/A","1027.2","2.76","0.15","0.16","0.30","17.07"
"07/04/2017","12:45","06.6","183","07.0","10.9","N/A","1027.1","2.68","0.16","0.17","0.31","17.07"
"07/04/2017","12:50","06.5","183","07.1","10.9","N/A","1027.1","2.60","0.24","0.26","0.31","17.07"
"07/04/2017","12:55","06.7","181","07.5","10.9","N/A","1027.1","2.52","0.22","0.23","0.31","17.07"
"07/04/2017","13:00","06.9","180","08.0","10.9","N/A","1027.2","2.45","0.18","0.19","0.32","19.70"
"07/04/2017","13:05","06.8","179","07.6","10.9","N/A","1026.9","2.37","0.18","0.20","0.32","19.70"
"07/04/2017","13:10","07.1","178","07.9","10.9","N/A","1026.9","2.30","0.20","0.21","0.32","19.70"
"07/04/2017","13:15","07.0","179","08.1","10.8","N/A","1026.9","2.23","0.21","0.25","0.32","6.57"
"07/04/2017","13:20","06.7","176","07.5","10.9","N/A","1026.9","2.17","0.31","0.38","0.32","6.57"
"07/04/2017","13:25","06.5","178","07.4","10.8","N/A","1026.9","2.08","0.34","0.39","0.32","6.57"
"07/04/2017","13:30","06.5","176","07.7","10.8","N/A","1026.9","2.00","0.27","0.34","0.41","9.48"
"07/04/2017","13:35","06.1","168","07.0","10.9","N/A","1026.6","1.95","0.36","0.36","0.41","9.48"
"07/04/2017","13:40","06.4","171","07.4","10.9","N/A","1026.6","1.88","0.25","0.29","0.41","9.48"
"07/04/2017","13:45","06.6","177","07.7","10.9","N/A","1026.7","1.82","0.28","0.30","0.35","8.83"
"07/04/2017","13:50","06.7","174","08.0","10.9","N/A","1026.6","1.77","0.25","0.27","0.35","8.83"
"07/04/2017","13:55","06.9","178","07.6","10.8","N/A","1026.6","1.71","0.24","0.26","0.35","8.83"
"07/04/2017","14:00","07.3","180","08.2","10.8","N/A","1026.4","1.66","0.19","0.20","0.28","17.07"
"07/04/2017","14:05","07.3","177","08.4","10.8","N/A","1026.4","1.61","0.18","0.20","0.28","17.07"
"07/04/2017","14:10","08.0","179","08.6","10.8","N/A","1026.4","1.55","0.15","0.16","0.28","17.07"
"07/04/2017","14:15","07.8","184","08.4","10.9","N/A","1026.4","1.51","0.17","0.18","0.23","17.07"
"07/04/2017","14:20","07.6","185","08.5","10.9","N/A","1026.3","1.47","0.15","0.16","0.23","17.07"
"07/04/2017","14:25","07.6","184","08.3","10.8","N/A","1026.3","1.44","0.16","0.18","0.23","17.07"
"07/04/2017","14:30","07.5","185","08.4","10.8","N/A","1026.4","1.40","0.17","0.18","0.20","17.07"
"07/04/2017","14:35","08.6","183","09.2","10.8","N/A","1026.1","1.38","0.17","0.19","0.20","17.07"
"07/04/2017","14:40","08.8","187","09.9","10.7","N/A","1026.1","1.36","0.15","0.17","0.20","17.07"
"07/04/2017","14:45","08.8","188","09.5","10.8","N/A","1026.1","1.34","0.14","0.17","0.17","17.07"
"07/04/2017","14:50","09.1","190","09.6","10.8","N/A","1025.9","1.31","0.17","0.18","0.17","17.07"
"07/04/2017","14:55","09.0","188","09.7","10.8","N/A","1025.9","1.30","0.23","0.26","0.17","17.07"
"07/04/2017","15:00","09.2","190","09.8","10.9","N/A","1025.9","1.29","0.16","0.17","0.18","17.07"
"07/04/2017","15:05","09.2","190","10.0","10.9","N/A","1025.9","1.28","0.18","0.20","0.18","17.07"
"07/04/2017","15:10","09.3","187","10.3","10.9","N/A","1025.9","1.27","0.18","0.20","0.18","17.07"
"07/04/2017","15:15","09.6","187","10.7","10.9","N/A","1025.9","1.26","0.21","0.23","0.16","17.07"
"07/04/2017","15:20","10.2","186","11.0","10.9","N/A","1025.8","1.27","0.18","0.20","0.16","17.07"
"07/04/2017","15:25","10.2","187","11.0","10.9","N/A","1025.6","1.28","0.18","0.21","0.16","17.07"
"07/04/2017","15:30","10.5","186","11.5","11.0","N/A","1025.8","1.28","0.16","0.17","0.15","15.06"
"07/04/2017","15:35","10.7","190","11.4","11.0","N/A","1025.6","1.30","0.17","0.19","0.15","15.06"
"07/04/2017","15:40","10.3","195","11.2","11.0","N/A","1025.6","1.33","0.17","0.18","0.15","15.06"
"07/04/2017","15:45","10.8","197","11.5","10.9","N/A","1025.4","1.35","0.15","0.15","0.17","17.07"
"07/04/2017","15:50","11.5","198","12.1","10.9","N/A","1025.4","1.38","0.16","0.18","0.17","17.07"
"07/04/2017","15:55","10.9","197","11.8","11.0","N/A","1025.4","1.41","0.17","0.19","0.17","17.07"
"07/04/2017","16:00","10.9","199","11.9","11.1","N/A","1025.4","1.43","0.18","0.21","0.19","15.06"
"07/04/2017","16:05","10.7","198","11.5","11.1","N/A","1025.4","1.46","0.22","0.23","0.19","15.06"
"07/04/2017","16:10","10.9","198","11.9","11.1","N/A","1025.3","1.49","0.17","0.18","0.19","15.06"
"07/04/2017","16:15","11.6","198","12.7","11.1","N/A","1025.3","1.53","0.16","0.17","0.19","15.06"
"07/04/2017","16:20","11.3","197","12.4","11.1","N/A","1025.3","1.55","0.17","0.19","0.19","15.06"
"07/04/2017","16:25","11.6","197","12.4","11.1","N/A","1025.3","1.59","0.19","0.21","0.19","15.06"
"07/04/2017","16:30","12.1","196","13.9","11.0","N/A","1025.3","1.62","0.13","0.16","0.19","13.48"
"07/04/2017","16:35","12.9","197","13.7","11.0","N/A","1025.3","1.65","0.18","0.20","0.19","13.48"
"07/04/2017","16:40","12.4","196","13.7","11.0","N/A","1025.1","1.69","0.21","0.24","0.19","13.48"
"07/04/2017","16:45","12.4","197","13.6","11.0","N/A","1025.1","1.73","0.19","0.20","0.22","15.06"
"07/04/2017","16:50","12.7","198","13.5","11.0","N/A","1025.3","1.75","0.15","0.16","0.22","15.06"
"07/04/2017","16:55","12.8","195","13.8","10.9","N/A","1025.1","1.79","0.15","0.16","0.22","15.06"
"07/04/2017","17:00","12.6","196","13.7","11.0","N/A","1025.2","1.82","0.20","0.22","0.19","13.48"
"07/04/2017","17:05","11.9","195","13.3","11.0","N/A","1025.3","1.84","0.14","0.16","0.19","13.48"
"07/04/2017","17:10","12.6","195","13.5","11.0","N/A","1025.0","1.88","0.17","0.19","0.19","13.48"
"07/04/2017","17:15","12.6","195","14.4","11.0","N/A","1025.0","1.90","0.17","0.19","0.17","5.69"
"07/04/2017","17:20","11.8","194","13.0","11.0","N/A","1025.0","1.93","0.17","0.19","0.17","5.69"
"07/04/2017","17:25","11.8","194","12.9","10.9","N/A","1025.0","1.96","0.20","0.23","0.17","5.69"
"07/04/2017","17:30","11.3","196","12.9","11.0","N/A","1025.2","1.98","0.16","0.17","0.19","13.48"
"07/04/2017","17:35","11.7","198","13.6","10.9","N/A","1025.1","2.01","0.18","0.20","0.19","13.48"
"07/04/2017","17:40","11.1","197","12.6","11.0","N/A","1024.9","2.04","0.16","0.18","0.19","13.48"
"07/04/2017","17:45","11.6","195","12.6","11.0","N/A","1024.9","2.06","0.16","0.17","0.18","13.48"
"07/04/2017","17:50","10.9","194","12.4","11.1","N/A","1025.1","2.08","0.15","0.16","0.18","13.48"
"07/04/2017","17:55","11.1","199","12.3","11.1","N/A","1025.1","2.12","0.16","0.17","0.18","13.48"
"07/04/2017","18:00","10.9","204","11.8","11.1","N/A","1024.9","2.14","0.14","0.14","0.17","13.48"
"07/04/2017","18:05","11.1","209","13.4","11.3","N/A","1024.9","2.18","0.16","0.17","0.17","13.48"
"07/04/2017","18:10","11.9","211","13.4","11.4","N/A","1024.9","2.20","0.17","0.18","0.17","13.48"
"07/04/2017","18:15","11.4","213","13.4","11.4","N/A","1024.9","2.25","0.16","0.19","0.20","13.48"
"07/04/2017","18:20","12.1","219","13.6","11.6","N/A","1024.7","2.29","0.21","0.23","0.20","13.48"
"07/04/2017","18:25","12.6","221","13.9","11.7","N/A","1024.9","2.33","0.19","0.22","0.20","13.48"
"07/04/2017","18:30","12.5","221","13.8","11.8","N/A","1024.9","2.37","0.15","0.17","0.24","13.48"
"07/04/2017","18:35","12.6","222","13.5","11.8","N/A","1024.7","2.42","0.14","0.16","0.24","13.48"
"07/04/2017","18:40","12.0","221","13.2","11.9","N/A","1024.7","2.46","0.18","0.20","0.24","13.48"
"07/04/2017","18:45","11.4","219","13.1","11.8","N/A","1025.1","2.51","0.14","0.14","0.23","13.48"
"07/04/2017","18:50","11.6","218","12.5","11.7","N/A","1024.9","2.56","0.13","0.16","0.23","13.48"
"07/04/2017","18:55","11.0","220","12.2","11.8","N/A","1024.9","2.61","0.15","0.16","0.23","13.48"
"07/04/2017","19:00","11.0","222","12.4","11.8","N/A","1024.9","2.67","0.13","0.15","0.23","13.48"
"07/04/2017","19:05","11.6","223","12.9","12.0","N/A","1024.9","2.72","0.16","0.18","0.23","13.48"
"07/04/2017","19:10","11.7","224","12.6","12.1","N/A","1024.9","2.78","0.15","0.16","0.23","13.48"
"07/04/2017","19:15","11.6","224","12.5","12.0","N/A","1024.7","2.83","0.13","0.14","0.24","13.48"
"07/04/2017","19:20","10.9","222","11.7","11.9","N/A","1024.7","2.89","0.18","0.21","0.24","13.48"
"07/04/2017","19:25","10.8","221","11.8","11.9","N/A","1024.9","2.94","0.17","0.20","0.24","13.48"
"07/04/2017","19:30","11.2","225","12.0","12.0","N/A","1024.9","3.00","0.15","0.18","0.26","13.48"
"07/04/2017","19:35","11.1","226","11.9","12.1","N/A","1024.9","3.06","0.16","0.18","0.26","13.48"
"07/04/2017","19:40","11.0","225","11.6","12.0","N/A","1024.9","3.12","0.17","0.21","0.26","13.48"
"07/04/2017","19:45","11.0","226","11.6","12.1","N/A","1024.9","3.19","0.16","0.17","0.26","13.48"
"07/04/2017","19:50","11.1","227","11.6","12.1","N/A","1024.9","3.24","0.23","0.27","0.26","13.48"
"07/04/2017","19:55","09.8","232","10.7","12.1","N/A","1025.0","3.30","0.20","0.22","0.26","13.48"
"07/04/2017","20:00","09.1","234","09.7","12.3","N/A","1025.1","3.36","0.13","0.16","0.30","12.19"
"07/04/2017","20:05","08.2","241","08.5","12.4","N/A","1025.0","3.42","0.17","0.17","0.30","12.19"
"07/04/2017","20:10","07.5","247","08.0","12.3","N/A","1025.1","3.48","0.20","0.24","0.30","12.19"
"07/04/2017","20:15","07.2","253","07.7","12.1","N/A","1025.3","3.54","0.18","0.20","0.28","13.48"
"07/04/2017","20:20","07.3","252","07.8","12.0","N/A","1025.3","3.59","0.16","0.20","0.28","13.48"
"07/04/2017","20:25","07.7","251","07.9","12.0","N/A","1025.3","3.65","0.21","0.23","0.28","13.48"
"07/04/2017","20:30","06.9","256","07.7","12.0","N/A","1025.1","3.71","0.23","0.26","0.30","15.06"
