"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"04/04/2017","19:50","05.9","330","06.3","13.6","N/A","1027.2","3.99","0.78","0.96","0.78","15.06"
"04/04/2017","19:55","05.8","328","06.4","13.6","N/A","1027.2","3.91","0.78","0.84","0.78","15.06"
"04/04/2017","20:00","05.6","326","06.3","13.6","N/A","1027.4","3.92","0.73","0.76","0.81","19.70"
"04/04/2017","20:05","05.3","328","06.1","13.7","N/A","1027.4","3.86","0.77","0.94","0.81","19.70"
"04/04/2017","20:10","05.1","329","05.6","13.7","N/A","1027.4","3.79","1.01","1.09","0.81","19.70"
"04/04/2017","20:15","05.1","333","06.0","13.7","N/A","1027.4","3.76","0.90","0.98","0.96","19.70"
"04/04/2017","20:20","05.3","336","06.2","13.8","N/A","1027.5","3.75","0.81","0.94","0.96","19.70"
"04/04/2017","20:25","05.8","337","06.5","13.8","N/A","1027.7","3.64","0.79","0.87","0.96","19.70"
"04/04/2017","20:30","06.5","338","07.6","13.8","N/A","1027.7","3.60","0.87","0.96","0.88","15.06"
"04/04/2017","20:35","07.1","339","07.8","13.9","N/A","1027.9","3.56","0.88","0.95","0.88","15.06"
"04/04/2017","20:40","07.2","338","08.1","13.9","N/A","1027.9","3.49","0.77","0.90","0.88","15.06"
"04/04/2017","20:45","07.7","339","09.5","13.9","N/A","1027.9","3.42","0.72","0.77","0.82","17.07"
"04/04/2017","20:50","08.2","350","10.6","14.0","N/A","1027.9","3.36","0.79","0.80","0.82","17.07"
"04/04/2017","20:55","08.8","353","10.4","14.0","N/A","1027.9","3.29","0.78","0.88","0.82","17.07"
"04/04/2017","21:00","09.5","353","11.3","13.9","N/A","1028.0","3.24","0.79","0.88","0.86","17.07"
"04/04/2017","21:05","09.3","350","11.0","13.9","N/A","1028.0","3.13","0.74","0.80","0.86","17.07"
"04/04/2017","21:10","10.1","350","11.6","13.9","N/A","1028.2","3.08","0.87","0.93","0.86","17.07"
"04/04/2017","21:15","10.9","353","13.0","13.8","N/A","1028.0","3.05","0.89","0.97","0.95","17.07"
"04/04/2017","21:20","11.0","356","14.1","13.7","N/A","1028.0","2.93","0.88","0.95","0.95","17.07"
"04/04/2017","21:25","10.9","355","13.0","13.7","N/A","1028.2","2.86","0.77","0.87","0.95","17.07"
"04/04/2017","21:30","10.9","354","13.0","13.7","N/A","1028.4","2.82","0.76","0.82","0.84","17.07"
"04/04/2017","21:35","10.4","354","12.4","13.6","N/A","1028.4","2.72","0.83","0.93","0.84","17.07"
"04/04/2017","21:40","09.6","352","11.6","13.5","N/A","1028.4","2.67","0.76","0.82","0.84","17.07"
"04/04/2017","21:45","11.1","353","13.2","13.5","N/A","1028.4","2.63","0.69","0.69","0.83","17.07"
"04/04/2017","21:50","11.3","353","13.6","13.5","N/A","1028.0","2.55","0.65","0.77","0.83","17.07"
"04/04/2017","21:55","12.8","355","14.5","13.5","N/A","1028.2","2.49","0.73","0.78","0.83","17.07"
"04/04/2017","22:00","13.4","353","15.2","13.5","N/A","1028.2","2.45","0.75","0.86","0.76","19.70"
"04/04/2017","22:05","13.6","353","15.9","13.5","N/A","1028.2","2.38","0.76","0.81","0.76","19.70"
"04/04/2017","22:10","12.3","350","15.1","13.5","N/A","1028.5","2.32","0.66","0.79","0.76","19.70"
"04/04/2017","22:15","10.8","347","12.6","13.5","N/A","1028.5","2.25","0.70","0.78","0.76","15.06"
"04/04/2017","22:20","10.5","348","12.4","13.5","N/A","1028.7","2.20","0.70","0.74","0.76","15.06"
"04/04/2017","22:25","10.2","347","12.3","13.5","N/A","1028.7","2.13","0.67","0.75","0.76","15.06"
"04/04/2017","22:30","09.8","345","12.1","13.4","N/A","1028.5","2.09","0.71","0.77","0.73","15.06"
"04/04/2017","22:35","10.8","346","12.7","13.3","N/A","1028.4","2.07","0.74","0.76","0.73","15.06"
"04/04/2017","22:40","10.5","350","12.5","13.3","N/A","1028.5","1.99","0.71","0.83","0.73","15.06"
"04/04/2017","22:45","11.7","355","14.1","13.1","N/A","1028.7","1.95","0.75","0.82","0.78","15.06"
"04/04/2017","22:50","12.2","359","14.7","13.0","N/A","1028.7","1.93","0.56","0.60","0.78","15.06"
"04/04/2017","22:55","12.5","359","15.3","12.9","N/A","1028.7","1.91","0.70","0.74","0.78","15.06"
"04/04/2017","23:00","10.6","356","12.9","12.8","N/A","1028.7","1.86","0.59","0.62","0.62","17.07"
"04/04/2017","23:05","09.9","352","11.6","12.6","N/A","1028.8","1.82","0.56","0.59","0.62","17.07"
"04/04/2017","23:10","10.5","353","11.9","12.5","N/A","1028.7","1.82","0.63","0.70","0.62","17.07"
"04/04/2017","23:15","11.4","355","14.4","12.6","N/A","1028.7","1.76","0.58","0.65","0.63","17.07"
"04/04/2017","23:20","10.9","356","12.6","12.4","N/A","1028.8","1.79","0.50","0.56","0.63","17.07"
"04/04/2017","23:25","11.2","356","12.8","12.4","N/A","1028.8","1.72","0.64","0.70","0.63","17.07"
"04/04/2017","23:30","10.7","354","12.9","12.3","N/A","1028.7","1.69","0.65","0.68","0.64","15.06"
"04/04/2017","23:35","10.6","355","11.9","12.2","N/A","1028.8","1.72","0.68","0.76","0.64","15.06"
"04/04/2017","23:40","10.1","355","12.2","12.1","N/A","1028.8","1.69","0.48","0.53","0.64","15.06"
"04/04/2017","23:45","10.3","355","12.8","12.1","N/A","1029.0","1.65","0.63","0.74","0.61","17.07"
"04/04/2017","23:50","09.4","358","11.9","12.0","N/A","1029.2","1.66","0.64","0.71","0.61","17.07"
"04/04/2017","23:55","09.8","358","12.6","11.9","N/A","1029.0","1.68","0.54","0.57","0.61","17.07"
