"Date","Time","WSPD","WD","GST","ATMP","WTMP","BARO","DEPTH","AWVHT","MWVHT","WVHT","APD"
"27/03/2017","03:20","11.0","029","12.6","08.6","N/A","1021.4","1.90","0.28","0.31","0.39","5.02"
"27/03/2017","03:25","11.8","031","13.4","08.6","N/A","1021.2","1.82","0.27","0.30","0.39","5.02"
"27/03/2017","03:30","11.8","032","13.0","08.5","N/A","1021.1","1.73","0.26","0.27","0.38","5.95"
"27/03/2017","03:35","11.4","031","13.2","08.4","N/A","1021.2","1.66","0.25","0.28","0.38","5.95"
"27/03/2017","03:40","10.9","028","11.6","08.4","N/A","1021.2","1.57","0.25","0.26","0.38","5.95"
"27/03/2017","03:45","10.9","027","12.1","08.3","N/A","1021.2","1.50","0.27","0.28","0.35","6.25"
"27/03/2017","03:50","10.7","030","11.8","08.3","N/A","1021.1","1.42","0.28","0.30","0.35","6.25"
"27/03/2017","03:55","10.8","030","11.6","08.3","N/A","1021.1","1.37","0.23","0.25","0.35","6.25"
"27/03/2017","04:00","10.6","032","12.7","08.3","N/A","1021.2","1.29","0.23","0.26","0.31","6.25"
"27/03/2017","04:05","10.0","028","11.5","08.4","N/A","1021.1","1.23","0.29","0.31","0.31","6.25"
"27/03/2017","04:10","09.5","029","11.1","08.4","N/A","1021.4","1.17","0.28","0.30","0.31","6.25"
"27/03/2017","04:15","08.9","034","09.9","08.3","N/A","1020.9","1.12","0.29","0.35","0.31","5.45"
"27/03/2017","04:20","09.9","033","11.3","08.3","N/A","1021.2","1.08","0.31","0.36","0.31","5.45"
"27/03/2017","04:25","10.5","034","12.1","08.3","N/A","1020.9","1.03","0.29","0.32","0.31","5.45"
"27/03/2017","04:30","10.1","036","12.0","08.3","N/A","1021.1",".98","0.23","0.26","0.28","5.23"
"27/03/2017","04:35","10.2","043","12.6","08.2","N/A","1020.9",".96","0.28","0.31","0.28","5.23"
"27/03/2017","04:40","10.9","040","13.1","08.1","N/A","1020.9",".94","0.33","0.36","0.28","5.23"
"27/03/2017","04:45","10.1","040","11.6","08.0","N/A","1020.9",".91","0.26","0.30","0.27","4.66"
"27/03/2017","04:50","10.5","037","12.1","07.9","N/A","1021.2",".90","0.26","0.27","0.27","4.66"
"27/03/2017","04:55","11.4","035","12.9","07.9","N/A","1020.9",".89","0.26","0.29","0.27","4.66"
"27/03/2017","05:00","11.9","037","13.6","08.0","N/A","1021.1",".89","0.22","0.25","0.22","4.83"
"27/03/2017","05:05","11.5","044","13.0","08.0","N/A","1020.7",".90","0.28","0.32","0.22","4.83"
"27/03/2017","05:10","11.8","041","14.2","07.9","N/A","1021.1",".91","0.24","0.28","0.22","4.83"
"27/03/2017","05:15","13.2","036","15.0","07.8","N/A","1020.7",".94","0.23","0.24","0.22","4.34"
"27/03/2017","05:20","11.4","041","13.3","07.8","N/A","1020.9",".95","0.25","0.27","0.22","4.34"
"27/03/2017","05:25","10.6","049","12.1","07.8","N/A","1020.9",".98","0.23","0.25","0.22","4.34"
"27/03/2017","05:30","11.2","043","13.0","07.7","N/A","1020.7","1.01","0.21","0.22","0.23","5.23"
"27/03/2017","05:35","10.3","041","12.2","07.7","N/A","1020.9","1.05","0.22","0.23","0.23","5.23"
"27/03/2017","05:40","10.2","040","11.9","07.7","N/A","1020.9","1.09","0.22","0.23","0.23","5.23"
"27/03/2017","05:45","11.3","040","13.2","07.6","N/A","1020.7","1.14","0.21","0.22","0.25","4.34"
"27/03/2017","05:50","11.9","038","13.8","07.7","N/A","1021.2","1.20","0.22","0.25","0.25","4.34"
"27/03/2017","05:55","11.3","038","13.9","07.6","N/A","1020.9","1.24","0.20","0.22","0.25","4.34"
"27/03/2017","06:00","11.7","035","13.4","07.6","N/A","1020.9","1.30","0.20","0.23","0.25","3.82"
"27/03/2017","06:05","12.0","034","13.6","07.7","N/A","1020.9","1.36","0.23","0.24","0.25","3.82"
"27/03/2017","06:10","11.5","040","12.8","07.7","N/A","1020.9","1.42","0.21","0.24","0.25","3.82"
"27/03/2017","06:15","11.1","039","13.1","07.7","N/A","1021.1","1.46","0.25","0.27","0.28","5.02"
"27/03/2017","06:20","11.4","036","13.9","07.6","N/A","1021.1","1.52","0.22","0.25","0.28","5.02"
"27/03/2017","06:25","12.5","037","13.9","07.7","N/A","1021.1","1.57","0.21","0.24","0.28","5.02"
"27/03/2017","06:30","12.3","040","14.1","07.8","N/A","1020.9","1.62","0.19","0.20","0.24","4.07"
"27/03/2017","06:35","12.8","040","14.5","07.7","N/A","1021.1","1.66","0.19","0.20","0.24","4.07"
"27/03/2017","06:40","12.2","042","13.7","07.7","N/A","1021.1","1.71","0.17","0.19","0.24","4.07"
"27/03/2017","06:45","12.3","042","14.0","07.7","N/A","1021.1","1.74","0.18","0.20","0.22","5.23"
"27/03/2017","06:50","11.7","042","13.1","07.6","N/A","1020.9","1.77","0.17","0.18","0.22","5.23"
"27/03/2017","06:55","11.3","041","12.7","07.6","N/A","1021.1","1.81","0.20","0.21","0.22","5.23"
"27/03/2017","07:00","10.1","040","11.9","07.7","N/A","1020.9","1.84","0.22","0.25","0.20","5.45"
"27/03/2017","07:05","11.0","041","13.1","07.6","N/A","1021.1","1.87","0.21","0.22","0.20","5.45"
"27/03/2017","07:10","11.7","042","14.2","07.4","N/A","1021.2","1.89","0.17","0.18","0.20","5.45"
"27/03/2017","07:15","12.9","041","14.3","07.3","N/A","1021.2","1.92","0.17","0.20","0.18","5.69"
"27/03/2017","07:20","12.3","039","14.0","07.3","N/A","1021.2","1.95","0.18","0.19","0.18","5.69"
"27/03/2017","07:25","12.8","039","14.2","07.3","N/A","1021.2","1.98","0.18","0.19","0.18","5.69"
"27/03/2017","07:30","12.2","040","14.0","07.3","N/A","1021.2","2.01","0.19","0.20","0.18","4.49"
"27/03/2017","07:35","12.3","040","14.4","07.4","N/A","1021.2","2.04","0.17","0.18","0.18","4.49"
"27/03/2017","07:40","13.8","039","15.5","07.4","N/A","1021.2","2.06","0.17","0.17","0.18","4.49"
"27/03/2017","07:45","14.5","038","17.1","07.5","N/A","1021.1","2.11","0.17","0.17","0.18","6.25"
"27/03/2017","07:50","13.4","036","15.3","07.4","N/A","1021.1","2.15","0.15","0.15","0.18","6.25"
"27/03/2017","07:55","13.1","033","15.2","07.4","N/A","1021.1","2.19","0.15","0.18","0.18","6.25"
"27/03/2017","08:00","13.3","032","14.6","07.4","N/A","1021.1","2.23","0.15","0.17","0.20","3.82"
"27/03/2017","08:05","13.2","033","14.9","07.4","N/A","1021.2","2.28","0.13","0.14","0.20","3.82"
"27/03/2017","08:10","13.7","036","15.9","07.4","N/A","1021.1","2.33","0.17","0.17","0.20","3.82"
"27/03/2017","08:15","12.8","038","15.3","07.6","N/A","1021.1","2.38","0.16","0.16","0.22","4.83"
"27/03/2017","08:20","13.3","038","16.5","07.6","N/A","1021.1","2.43","0.15","0.16","0.22","4.83"
"27/03/2017","08:25","13.3","035","15.1","07.6","N/A","1020.9","2.49","0.15","0.15","0.22","4.83"
"27/03/2017","08:30","13.8","036","15.6","07.6","N/A","1020.9","2.54","0.14","0.15","0.23","5.23"
"27/03/2017","08:35","13.6","038","16.5","07.8","N/A","1021.1","2.61","0.14","0.16","0.23","5.23"
"27/03/2017","08:40","15.1","041","16.4","07.7","N/A","1021.2","2.68","0.16","0.17","0.23","5.23"
"27/03/2017","08:45","14.5","039","16.9","07.8","N/A","1021.1","2.75","0.14","0.15","0.27","10.24"
"27/03/2017","08:50","14.2","039","16.1","07.9","N/A","1021.1","2.82","0.14","0.15","0.27","10.24"
"27/03/2017","08:55","14.2","040","15.7","07.9","N/A","1021.1","2.90","0.14","0.15","0.27","10.24"
"27/03/2017","09:00","14.0","041","15.5","08.0","N/A","1021.1","2.96","0.15","0.16","0.28","15.06"
"27/03/2017","09:05","13.5","041","15.2","08.1","N/A","1021.1","3.03","0.15","0.16","0.28","15.06"
"27/03/2017","09:10","12.8","040","14.2","08.2","N/A","1021.2","3.11","0.15","0.15","0.28","15.06"
"27/03/2017","09:15","12.5","044","14.5","08.4","N/A","1021.2","3.19","0.15","0.17","0.30","10.24"
"27/03/2017","09:20","13.4","046","15.5","08.4","N/A","1021.2","3.27","0.14","0.17","0.30","10.24"
"27/03/2017","09:25","13.0","048","14.8","08.6","N/A","1021.4","3.34","0.17","0.19","0.30","10.24"
"27/03/2017","09:30","12.0","049","13.6","08.7","N/A","1021.2","3.42","0.14","0.16","0.31","4.83"
"27/03/2017","09:35","10.9","046","12.0","08.9","N/A","1021.4","3.50","0.16","0.16","0.31","4.83"
"27/03/2017","09:40","09.9","046","11.4","08.9","N/A","1021.5","3.58","0.12","0.14","0.31","4.83"
"27/03/2017","09:45","08.4","047","09.7","09.2","N/A","1021.5","3.65","0.16","0.16","0.29","4.66"
"27/03/2017","09:50","07.2","046","08.9","09.4","N/A","1021.7","3.73","0.15","0.16","0.29","4.66"
"27/03/2017","09:55","07.3","044","08.6","09.5","N/A","1021.7","3.79","0.18","0.19","0.29","4.66"
"27/03/2017","10:00","07.8","044","09.8","09.7","N/A","1021.5","3.86","0.14","0.16","0.27","5.45"
"27/03/2017","10:05","08.5","037","10.0","09.5","N/A","1021.3","3.91","0.16","0.17","0.27","5.45"
"27/03/2017","10:10","08.8","037","10.1","09.5","N/A","1021.3","3.98","0.15","0.16","0.27","5.45"
"27/03/2017","10:15","09.7","034","11.3","09.5","N/A","1021.4","4.04","0.13","0.14","0.25","10.24"
"27/03/2017","10:20","09.9","028","11.2","09.5","N/A","1021.6","4.10","0.15","0.16","0.25","10.24"
"27/03/2017","10:25","09.4","026","10.5","09.6","N/A","1021.4","4.15","0.16","0.18","0.25","10.24"
"27/03/2017","10:30","09.1","026","11.3","09.7","N/A","1021.2","4.19","0.19","0.22","0.23","12.19"
"27/03/2017","10:35","09.6","032","10.6","09.8","N/A","1021.2","4.25","0.17","0.19","0.23","12.19"
"27/03/2017","10:40","09.1","032","10.1","09.9","N/A","1021.2","4.29","0.21","0.22","0.23","12.19"
"27/03/2017","10:45","08.8","033","10.0","10.0","N/A","1021.2","4.34","0.21","0.25","0.23","12.19"
"27/03/2017","10:50","08.6","033","09.7","10.1","N/A","1021.5","4.38","0.17","0.20","0.23","12.19"
"27/03/2017","10:55","08.3","040","09.7","10.4","N/A","1021.5","4.42","0.19","0.21","0.23","12.19"
"27/03/2017","11:00","07.9","036","09.3","10.3","N/A","1021.4","4.46","0.19","0.21","0.22","12.19"
"27/03/2017","11:05","07.6","036","08.9","10.5","N/A","1021.4","4.49","0.21","0.23","0.22","12.19"
"27/03/2017","11:10","08.3","028","09.8","10.5","N/A","1021.4","4.52","0.18","0.19","0.22","12.19"
"27/03/2017","11:15","08.1","030","09.9","10.6","N/A","1021.5","4.55","0.18","0.21","0.21","13.48"
"27/03/2017","11:20","08.3","031","09.1","10.6","N/A","1021.3","4.58","0.20","0.21","0.21","13.48"
"27/03/2017","11:25","07.8","026","09.0","10.6","N/A","1021.3","4.60","0.22","0.25","0.21","13.48"
"27/03/2017","11:30","07.6","030","08.4","10.8","N/A","1021.2","4.63","0.20","0.21","0.20","13.48"
"27/03/2017","11:35","07.1","030","08.0","10.9","N/A","1021.3","4.64","0.19","0.24","0.20","13.48"
"27/03/2017","11:40","07.6","035","08.5","11.0","N/A","1021.1","4.64","0.17","0.20","0.20","13.48"
"27/03/2017","11:45","06.6","046","07.8","11.1","N/A","1021.1","4.63","0.17","0.19","0.17","11.13"
"27/03/2017","11:50","07.6","036","09.0","11.3","N/A","1021.1","4.63","0.19","0.20","0.17","11.13"
"27/03/2017","11:55","09.2","055","11.2","11.8","N/A","1020.8","4.63","0.22","0.25","0.17","11.13"
"27/03/2017","12:00","08.6","051","10.6","11.5","N/A","1020.8","4.62","0.20","0.23","0.18","17.07"
"27/03/2017","12:05","07.9","035","09.4","11.4","N/A","1021.0","4.60","0.24","0.28","0.18","17.07"
"27/03/2017","12:10","07.8","043","09.0","11.8","N/A","1020.8","4.58","0.23","0.26","0.18","17.07"
"27/03/2017","12:15","08.7","055","10.9","12.2","N/A","1020.8","4.56","0.22","0.25","0.22","13.48"
"27/03/2017","12:20","06.6","039","08.2","12.1","N/A","1020.8","4.53","0.18","0.20","0.22","13.48"
"27/03/2017","12:25","08.8","062","11.6","12.6","N/A","1020.5","4.51","0.19","0.21","0.22","13.48"
"27/03/2017","12:30","08.7","059","11.6","12.7","N/A","1020.5","4.48","0.20","0.21","0.18","17.07"
"27/03/2017","12:35","09.4","067","11.4","12.8","N/A","1020.5","4.45","0.19","0.19","0.18","17.07"
"27/03/2017","12:40","09.6","066","11.4","13.1","N/A","1020.3","4.41","0.18","0.21","0.18","17.07"
"27/03/2017","12:45","11.5","071","13.2","13.3","N/A","1020.3","4.40","0.20","0.23","0.20","15.06"
"27/03/2017","12:50","11.6","069","13.6","13.3","N/A","1020.3","4.38","0.22","0.24","0.20","15.06"
"27/03/2017","12:55","11.5","077","13.6","13.5","N/A","1020.2","4.36","0.19","0.19","0.20","15.06"
"27/03/2017","13:00","10.8","071","13.2","13.6","N/A","1020.1","4.36","0.20","0.23","0.18","15.06"
"27/03/2017","13:05","09.8","078","12.0","13.7","N/A","1020.2","4.33","0.16","0.18","0.18","15.06"
"27/03/2017","13:10","09.7","077","11.1","13.5","N/A","1020.1","4.30","0.19","0.21","0.18","15.06"
"27/03/2017","13:15","09.4","077","11.7","13.9","N/A","1020.1","4.28","0.20","0.23","0.18","5.95"
"27/03/2017","13:20","09.2","079","11.1","14.0","N/A","1020.1","4.25","0.20","0.21","0.18","5.95"
"27/03/2017","13:25","08.2","094","10.0","13.6","N/A","1020.1","4.22","0.17","0.20","0.18","5.95"
"27/03/2017","13:30","08.6","097","09.9","13.6","N/A","1020.1","4.18","0.18","0.20","0.20","6.25"
"27/03/2017","13:35","07.8","098","11.2","13.2","N/A","1020.1","4.13","0.17","0.19","0.20","6.25"
"27/03/2017","13:40","09.4","103","11.2","13.7","N/A","1019.7","4.08","0.18","0.21","0.20","6.25"
"27/03/2017","13:45","10.4","108","11.7","13.4","N/A","1019.9","4.02","0.20","0.21","0.25","4.66"
"27/03/2017","13:50","11.0","106","11.9","13.5","N/A","1019.7","3.96","0.19","0.22","0.25","4.66"
"27/03/2017","13:55","11.2","104","12.2","13.9","N/A","1019.7","3.89","0.20","0.22","0.25","4.66"
"27/03/2017","14:00","11.1","110","12.0","13.7","N/A","1019.5","3.82","0.17","0.17","0.29","5.02"
"27/03/2017","14:05","09.8","114","11.2","12.7","N/A","1019.5","3.73","0.19","0.23","0.29","5.02"
"27/03/2017","14:10","10.6","113","12.1","12.8","N/A","1019.4","3.64","0.17","0.18","0.29","5.02"
"27/03/2017","14:15","10.9","123","12.6","12.1","N/A","1019.3","3.54","0.20","0.21","0.36","15.06"
"27/03/2017","14:20","11.7","124","12.7","11.4","N/A","1019.2","3.44","0.14","0.16","0.36","15.06"
"27/03/2017","14:25","11.3","124","12.4","11.1","N/A","1019.0","3.33","0.17","0.18","0.36","15.06"
"27/03/2017","14:30","11.7","121","12.9","11.0","N/A","1019.0","3.23","0.19","0.21","0.40","4.66"
"27/03/2017","14:35","11.4","123","12.5","11.0","N/A","1018.9","3.13","0.17","0.18","0.40","4.66"
"27/03/2017","14:40","11.5","126","12.3","10.9","N/A","1018.9","3.01","0.19","0.21","0.40","4.66"
"27/03/2017","14:45","11.1","129","12.1","10.8","N/A","1019.0","2.90","0.20","0.20","0.42","5.23"
"27/03/2017","14:50","10.9","131","11.7","10.8","N/A","1018.9","2.79","0.19","0.20","0.42","5.23"
"27/03/2017","14:55","10.9","131","11.5","10.8","N/A","1019.0","2.68","0.19","0.21","0.42","5.23"
"27/03/2017","15:00","10.8","130","11.4","10.8","N/A","1018.9","2.56","0.23","0.25","0.43","4.83"
"27/03/2017","15:05","10.8","130","11.5","10.8","N/A","1018.9","2.46","0.18","0.19","0.43","4.83"
"27/03/2017","15:10","10.6","129","11.4","10.9","N/A","1019.0","2.35","0.22","0.26","0.43","4.83"
"27/03/2017","15:15","10.1","130","11.1","10.9","N/A","1019.0","2.23","0.22","0.24","0.43","4.83"
"27/03/2017","15:20","09.8","127","10.9","10.9","N/A","1018.9","2.13","0.22","0.24","0.43","4.83"
"27/03/2017","15:25","10.1","126","11.0","11.0","N/A","1018.9","2.04","0.21","0.22","0.43","4.83"
"27/03/2017","15:30","10.5","124","11.5","11.1","N/A","1018.9","1.94","0.22","0.23","0.39","5.23"
"27/03/2017","15:35","10.7","120","11.5","11.1","N/A","1018.7","1.84","0.22","0.24","0.39","5.23"
"27/03/2017","15:40","10.3","120","10.9","11.1","N/A","1018.7","1.76","0.21","0.24","0.39","5.23"
"27/03/2017","15:45","10.6","119","11.1","11.7","N/A","1018.5","1.67","0.24","0.25","0.36","5.23"
"27/03/2017","15:50","11.5","119","12.4","11.5","N/A","1018.5","1.59","0.23","0.25","0.36","5.23"
"27/03/2017","15:55","11.0","119","11.9","11.3","N/A","1018.5","1.50","0.25","0.26","0.36","5.23"
"27/03/2017","16:00","11.2","114","12.0","11.5","N/A","1018.4","1.43","0.23","0.25","0.34","4.83"
"27/03/2017","16:05","11.4","111","11.9","11.5","N/A","1018.4","1.34","0.24","0.27","0.34","4.83"
"27/03/2017","16:10","10.6","109","11.6","11.5","N/A","1018.4","1.27","0.22","0.23","0.34","4.83"
"27/03/2017","16:15","10.4","110","10.9","11.6","N/A","1018.4","1.19","0.23","0.25","0.33","4.49"
"27/03/2017","16:20","10.6","112","11.1","11.8","N/A","1018.4","1.12","0.23","0.24","0.33","4.49"
"27/03/2017","16:25","10.6","111","11.1","11.9","N/A","1018.2","1.06","0.20","0.22","0.33","4.49"
"27/03/2017","16:30","10.6","113","11.1","12.0","N/A","1018.4","1.00","0.22","0.26","0.30","4.83"
"27/03/2017","16:35","10.6","117","11.5","11.9","N/A","1018.4",".95","0.23","0.25","0.30","4.83"
"27/03/2017","16:40","11.0","119","12.1","11.8","N/A","1018.2",".90","0.22","0.24","0.30","4.83"
"27/03/2017","16:45","11.8","123","12.7","11.8","N/A","1018.4",".87","0.27","0.29","0.26","4.83"
"27/03/2017","16:50","11.8","130","12.9","11.4","N/A","1018.4",".83","0.24","0.28","0.26","4.83"
"27/03/2017","16:55","13.1","130","14.0","11.4","N/A","1018.5",".80","0.26","0.27","0.26","4.83"
"27/03/2017","17:00","12.9","130","13.8","11.4","N/A","1018.5",".77","0.25","0.26","0.24","4.83"
"27/03/2017","17:05","12.9","129","14.0","11.3","N/A","1018.5",".75","0.22","0.24","0.24","4.83"
"27/03/2017","17:10","10.6","126","12.7","11.2","N/A","1018.5",".72","0.27","0.31","0.24","4.83"
"27/03/2017","17:15","10.2","126","11.3","11.1","N/A","1018.7",".72","0.22","0.24","0.22","4.07"
"27/03/2017","17:20","10.5","126","11.7","11.1","N/A","1018.7",".72","0.23","0.26","0.22","4.07"
"27/03/2017","17:25","09.6","122","11.1","11.1","N/A","1018.5",".74","0.23","0.25","0.22","4.07"
"27/03/2017","17:30","08.3","121","09.8","11.1","N/A","1018.5",".75","0.21","0.22","0.21","4.66"
"27/03/2017","17:35","08.4","123","10.4","11.1","N/A","1018.7",".77","0.25","0.29","0.21","4.66"
"27/03/2017","17:40","10.3","125","11.2","11.2","N/A","1018.7",".79","0.22","0.25","0.21","4.66"
"27/03/2017","17:45","10.1","120","11.3","11.2","N/A","1018.5",".82","0.23","0.26","0.22","4.83"
"27/03/2017","17:50","09.9","117","11.3","11.3","N/A","1018.5",".85","0.24","0.25","0.22","4.83"
"27/03/2017","17:55","09.6","111","10.6","11.3","N/A","1018.5",".90","0.23","0.26","0.22","4.83"
"27/03/2017","18:00","09.8","107","11.1","11.4","N/A","1018.4",".94","0.25","0.26","0.26","4.34"
"27/03/2017","18:05","09.8","111","10.8","11.5","N/A","1018.5","1.00","0.22","0.23","0.26","4.34"
"27/03/2017","18:10","10.8","114","12.1","11.7","N/A","1018.5","1.07","0.18","0.19","0.26","4.34"
"27/03/2017","18:15","12.3","112","13.1","12.1","N/A","1018.4","1.13","0.19","0.20","0.28","4.49"
"27/03/2017","18:20","11.8","111","12.4","12.4","N/A","1018.4","1.20","0.19","0.23","0.28","4.49"
"27/03/2017","18:25","11.1","113","12.1","12.4","N/A","1018.5","1.25","0.19","0.22","0.28","4.49"
"27/03/2017","18:30","09.9","113","10.6","12.2","N/A","1018.5","1.32","0.21","0.22","0.27","4.83"
"27/03/2017","18:35","09.5","113","10.0","12.1","N/A","1018.7","1.38","0.18","0.19","0.27","4.83"
"27/03/2017","18:40","09.7","113","10.1","12.3","N/A","1018.7","1.43","0.19","0.21","0.27","4.83"
"27/03/2017","18:45","09.3","111","09.6","12.6","N/A","1018.7","1.48","0.19","0.21","0.25","4.83"
"27/03/2017","18:50","08.8","110","09.3","12.7","N/A","1018.8","1.54","0.19","0.23","0.25","4.83"
"27/03/2017","18:55","07.8","106","08.6","12.5","N/A","1018.8","1.59","0.22","0.24","0.25","4.83"
"27/03/2017","19:00","07.3","101","08.2","12.3","N/A","1018.8","1.63","0.19","0.20","0.24","5.45"
"27/03/2017","19:05","07.5","101","08.0","12.3","N/A","1018.8","1.68","0.20","0.22","0.24","5.45"
"27/03/2017","19:10","07.8","100","08.4","12.2","N/A","1018.6","1.72","0.19","0.21","0.24","5.45"
"27/03/2017","19:15","09.1","097","10.1","12.4","N/A","1018.8","1.75","0.18","0.20","0.21","4.34"
"27/03/2017","19:20","09.9","091","10.7","12.6","N/A","1018.8","1.78","0.17","0.18","0.21","4.34"
"27/03/2017","19:25","10.6","090","10.9","12.6","N/A","1018.6","1.80","0.19","0.21","0.21","4.34"
"27/03/2017","19:30","11.4","087","12.2","12.6","N/A","1018.6","1.83","0.17","0.18","0.18","4.66"
"27/03/2017","19:35","11.1","086","11.9","12.6","N/A","1018.8","1.86","0.15","0.17","0.18","4.66"
"27/03/2017","19:40","10.5","085","11.6","12.7","N/A","1018.8","1.89","0.17","0.18","0.18","4.66"
"27/03/2017","19:45","09.7","085","10.7","12.6","N/A","1018.8","1.91","0.18","0.20","0.17","5.02"
"27/03/2017","19:50","09.8","086","10.7","12.4","N/A","1018.9","1.95","0.20","0.23","0.17","5.02"
"27/03/2017","19:55","10.1","085","10.7","12.6","N/A","1018.9","1.99","0.15","0.17","0.17","5.02"
"27/03/2017","20:00","09.9","082","10.8","12.6","N/A","1018.8","2.02","0.19","0.20","0.19","5.23"
"27/03/2017","20:05","09.7","082","10.4","12.8","N/A","1018.8","2.06","0.15","0.15","0.19","5.23"
"27/03/2017","20:10","09.1","084","09.4","12.7","N/A","1018.8","2.09","0.21","0.24","0.19","5.23"
"27/03/2017","20:15","08.3","084","09.2","12.5","N/A","1019.0","2.14","0.19","0.22","0.22","6.57"
"27/03/2017","20:20","06.9","079","07.6","12.4","N/A","1019.0","2.19","0.15","0.16","0.22","6.57"
"27/03/2017","20:25","05.9","075","06.6","12.3","N/A","1019.0","2.25","0.17","0.19","0.22","6.57"
"27/03/2017","20:30","05.0","071","05.5","12.1","N/A","1019.0","2.30","0.19","0.19","0.23","5.45"
"27/03/2017","20:35","05.0","074","05.2","12.1","N/A","1019.0","2.36","0.17","0.19","0.23","5.45"
