"Date","Time","WSPD","WD","GST","ATMP","BARO","DEPTH"
"03/04/2017","07:30","00.9","058","01.3","06.2","1024.7","3.64"
"03/04/2017","07:35","01.4","071","01.9","06.2","1024.7","3.55"
"03/04/2017","07:40","01.7","040","02.1","06.1","1024.7","3.45"
"03/04/2017","07:45","01.9","015","02.2","06.2","1024.7","3.33"
"03/04/2017","07:50","02.1","081","02.4","06.5","1024.8","3.20"
"03/04/2017","07:55","01.7","082","01.9","06.5","1024.8","3.08"
"03/04/2017","08:00","02.0","090","02.3","06.2","1024.7","2.96"
"03/04/2017","08:05","00.7","179","01.2","06.1","1024.8","2.83"
"03/04/2017","08:10","01.1","091","01.8","06.1","1024.8","2.73"
"03/04/2017","08:15","01.6","104","02.0","06.1","1024.8","2.58"
"03/04/2017","08:20","00.7","200","01.4","06.1","1024.8","2.45"
"03/04/2017","08:25","01.4","105","01.8","07.7","1024.8","2.31"
"03/04/2017","08:30","01.7","098","02.7","07.7","1024.8","2.18"
"03/04/2017","08:35","02.1","099","02.6","07.7","1024.8","2.06"
"03/04/2017","08:40","02.2","113","02.8","07.7","1024.8","1.94"
"03/04/2017","08:45","03.7","115","04.1","07.7","1024.8","1.82"
"03/04/2017","08:50","03.7","124","03.8","07.4","1024.8","1.71"
"03/04/2017","08:55","03.5","135","03.9","07.7","1024.9","1.61"
"03/04/2017","09:00","03.8","139","04.5","08.0","1024.9","1.52"
"03/04/2017","09:05","04.0","134","04.6","08.0","1024.9","1.45"
"03/04/2017","09:10","04.6","135","05.2","08.2","1024.9","1.38"
"03/04/2017","09:15","05.0","136","05.3","08.3","1024.9","1.34"
"03/04/2017","09:20","03.6","134","04.4","08.5","1024.9","1.28"
"03/04/2017","09:25","04.3","125","04.6","08.5","1024.9","1.24"
"03/04/2017","09:30","04.9","129","05.1","08.7","1025.0","1.21"
"03/04/2017","09:35","04.8","137","05.2","09.0","1025.0","1.20"
"03/04/2017","09:40","04.6","141","04.8","09.0","1025.0","1.19"
"03/04/2017","09:45","05.9","129","06.4","09.1","1025.0","1.18"
"03/04/2017","09:50","06.8","131","07.1","09.3","1025.0","1.18"
"03/04/2017","09:55","06.2","147","07.2","09.4","1025.0","1.19"
"03/04/2017","10:00","05.1","153","06.7","09.5","1025.1","1.21"
"03/04/2017","10:05","05.7","138","06.3","09.5","1025.1","1.23"
"03/04/2017","10:10","05.3","149","06.2","09.5","1025.1","1.26"
"03/04/2017","10:15","05.2","145","06.7","09.5","1025.0","1.30"
"03/04/2017","10:20","06.7","161","06.9","10.2","1025.0","1.36"
"03/04/2017","10:25","05.8","172","07.1","10.2","1025.0","1.39"
"03/04/2017","10:30","06.9","165","07.7","10.6","1025.0","1.45"
"03/04/2017","10:35","06.7","164","07.4","10.8","1025.0","1.50"
"03/04/2017","10:40","07.8","152","09.6","11.1","1025.0","1.56"
"03/04/2017","10:45","07.4","171","07.9","11.5","1024.8","1.62"
"03/04/2017","10:50","09.6","140","10.5","10.9","1024.8","1.67"
"03/04/2017","10:55","10.3","135","10.7","10.6","1024.8","1.74"
"03/04/2017","11:00","10.0","138","10.2","10.5","1024.8","1.78"
"03/04/2017","11:05","10.1","151","10.6","10.4","1024.8","1.83"
"03/04/2017","11:10","09.3","149","10.6","10.2","1024.8","1.88"
"03/04/2017","11:15","10.8","140","11.0","10.2","1024.8","1.92"
"03/04/2017","11:20","11.1","142","12.1","10.1","1024.8","1.96"
"03/04/2017","11:25","11.1","139","11.8","10.1","1024.8","1.98"
"03/04/2017","11:30","11.0","139","11.6","09.9","1024.8","2.00"
"03/04/2017","11:35","11.1","136","11.8","10.1","1024.7","2.03"
"03/04/2017","11:40","11.0","141","12.5","10.1","1024.7","2.04"
"03/04/2017","11:45","11.5","130","11.9","10.1","1024.7","2.07"
"03/04/2017","11:50","12.6","133","13.2","09.9","1024.7","2.08"
"03/04/2017","11:55","13.3","138","14.4","09.9","1024.7","2.09"
"03/04/2017","12:00","12.0","136","12.4","09.8","1024.4","2.11"
"03/04/2017","12:05","13.6","137","13.9","09.8","1024.4","2.12"
"03/04/2017","12:10","14.1","136","14.8","09.8","1024.4","2.13"
"03/04/2017","12:15","11.4","134","12.6","09.9","1024.4","2.13"
"03/04/2017","12:20","13.6","139","14.1","10.0","1024.4","2.15"
"03/04/2017","12:25","14.1","139","14.9","10.0","1024.3","2.18"
"03/04/2017","12:30","14.7","137","15.4","09.8","1024.2","2.19"
"03/04/2017","12:35","14.3","141","15.1","09.6","1024.2","2.20"
"03/04/2017","12:40","14.0","140","14.3","09.7","1024.2","2.21"
"03/04/2017","12:45","14.6","143","15.5","09.5","1024.3","2.24"
"03/04/2017","12:50","13.4","146","14.2","09.9","1024.3","2.25"
"03/04/2017","12:55","12.3","141","13.1","09.6","1024.3","2.27"
"03/04/2017","13:00","13.0","140","13.2","09.2","1024.3","2.27"
"03/04/2017","13:05","13.2","130","13.6","09.3","1024.3","2.29"
"03/04/2017","13:10","14.0","130","14.4","09.2","1024.3","2.29"
"03/04/2017","13:15","13.9","129","14.2","09.3","1024.2","2.31"
"03/04/2017","13:20","14.0","136","14.3","09.3","1024.2","2.31"
"03/04/2017","13:25","14.0","137","14.7","09.3","1024.3","2.33"
"03/04/2017","13:30","14.1","137","14.7","09.2","1024.3","2.34"
"03/04/2017","13:35","14.0","134","14.5","09.2","1024.3","2.36"
"03/04/2017","13:40","14.0","131","14.8","09.3","1024.3","2.37"
"03/04/2017","13:45","14.4","134","14.6","09.2","1024.3","2.40"
"03/04/2017","13:50","14.2","136","14.8","09.2","1024.3","2.41"
"03/04/2017","13:55","14.1","135","14.2","09.3","1024.3","2.45"
"03/04/2017","14:00","13.3","132","13.8","09.2","1024.3","2.49"
"03/04/2017","14:05","14.7","135","15.0","09.3","1024.3","2.55"
"03/04/2017","14:10","13.5","132","14.3","09.4","1024.3","2.59"
"03/04/2017","14:15","13.8","140","14.4","09.3","1024.3","2.66"
"03/04/2017","14:20","14.7","135","16.4","09.4","1024.3","2.72"
"03/04/2017","14:25","13.9","139","14.5","09.4","1024.3","2.79"
"03/04/2017","14:30","13.6","143","13.9","09.5","1024.3","2.85"
"03/04/2017","14:35","12.0","146","12.8","09.7","1024.3","2.93"
"03/04/2017","14:40","12.6","142","14.7","10.2","1024.3","2.99"
"03/04/2017","14:45","13.6","151","14.2","10.1","1024.3","3.07"
"03/04/2017","14:50","13.5","144","15.2","10.1","1024.3","3.15"
"03/04/2017","14:55","11.7","157","13.0","10.3","1024.3","3.24"
"03/04/2017","15:00","12.3","149","13.3","10.6","1024.3","3.32"
"03/04/2017","15:05","11.0","166","12.5","10.6","1024.3","3.41"
"03/04/2017","15:10","13.2","161","17.1","10.7","1024.1","3.49"
"03/04/2017","15:15","10.6","173","11.4","10.7","1024.1","3.56"
"03/04/2017","15:20","08.7","204","10.9","11.1","1024.1","3.62"
"03/04/2017","15:25","11.0","186","11.8","11.5","1024.1","3.68"
"03/04/2017","15:30","10.6","197","12.3","12.3","1024.1","3.75"
"03/04/2017","15:35","11.8","213","12.8","12.2","1024.1","3.82"
"03/04/2017","15:40","12.8","214","14.1","12.3","1024.1","3.88"
"03/04/2017","15:45","11.0","218","13.2","11.9","1024.1","3.93"
"03/04/2017","15:50","13.8","214","14.6","11.6","1024.1","3.98"
"03/04/2017","15:55","11.0","216","11.7","11.5","1024.1","4.03"
"03/04/2017","16:00","12.1","209","13.2","11.4","1024.1","4.06"
"03/04/2017","16:05","11.4","203","13.0","11.2","1023.9","4.10"
"03/04/2017","16:10","11.1","211","16.2","11.0","1023.9","4.12"
"03/04/2017","16:15","09.9","215","11.5","11.2","1023.9","4.15"
"03/04/2017","16:20","10.2","220","12.9","11.0","1023.9","4.17"
"03/04/2017","16:25","09.4","199","10.2","11.1","1023.8","4.18"
"03/04/2017","16:30","10.2","228","11.6","10.6","1023.8","4.18"
"03/04/2017","16:35","12.0","219","13.4","10.7","1023.8","4.19"
"03/04/2017","16:40","12.5","214","13.4","10.7","1023.8","4.20"
"03/04/2017","16:45","11.6","218","12.6","10.4","1023.6","4.20"
"03/04/2017","16:50","11.7","242","13.6","10.4","1023.6","4.18"
"03/04/2017","16:55","11.1","242","12.4","10.5","1023.6","4.18"
"03/04/2017","17:00","10.5","224","13.5","10.5","1023.5","4.17"
"03/04/2017","17:05","09.3","232","13.3","10.3","1023.5","4.16"
"03/04/2017","17:10","07.7","220","09.3","10.3","1023.5","4.16"
"03/04/2017","17:15","07.3","226","09.1","10.6","1023.5","4.16"
"03/04/2017","17:20","10.4","216","11.9","10.6","1023.5","4.16"
"03/04/2017","17:25","10.9","242","12.2","10.1","1023.5","4.14"
"03/04/2017","17:30","10.4","210","11.2","10.0","1023.5","4.14"
"03/04/2017","17:35","12.4","232","14.1","09.6","1023.5","4.14"
"03/04/2017","17:40","11.4","239","12.5","09.7","1023.5","4.16"
"03/04/2017","17:45","10.6","230","11.9","09.6","1023.5","4.17"
"03/04/2017","17:50","11.3","241","12.4","09.5","1023.5","4.17"
"03/04/2017","17:55","08.5","230","10.2","09.6","1023.5","4.19"
"03/04/2017","18:00","10.9","224","11.8","09.6","1023.5","4.20"
"03/04/2017","18:05","11.1","211","12.8","09.4","1023.1","4.21"
"03/04/2017","18:10","11.0","204","12.6","09.5","1023.1","4.23"
"03/04/2017","18:15","13.2","207","14.4","09.4","1023.1","4.24"
"03/04/2017","18:20","09.7","211","11.6","09.3","1023.1","4.24"
"03/04/2017","18:25","12.3","218","13.3","09.4","1023.1","4.26"
"03/04/2017","18:30","09.6","225","11.9","09.2","1022.9","4.21"
"03/04/2017","18:35","09.6","222","10.7","09.1","1022.9","4.24"
"03/04/2017","18:40","09.2","225","10.3","09.2","1022.9","4.24"
"03/04/2017","18:45","08.4","223","09.6","09.2","1022.9","4.23"
"03/04/2017","18:50","08.9","211","11.3","09.2","1022.9","4.20"
"03/04/2017","18:55","07.2","210","08.4","09.2","1022.9","4.18"
"03/04/2017","19:00","07.9","227","09.2","09.2","1022.9","4.16"
"03/04/2017","19:05","10.4","202","10.8","09.1","1022.9","4.14"
"03/04/2017","19:10","09.7","201","10.4","09.0","1022.9","4.11"
"03/04/2017","19:15","08.8","203","09.6","09.0","1022.9","4.07"
"03/04/2017","19:20","11.0","208","12.6","09.0","1022.9","4.04"
"03/04/2017","19:25","09.4","211","10.5","09.0","1022.9","4.01"
"03/04/2017","19:30","09.1","201","10.1","09.0","1022.9","3.96"
"03/04/2017","19:35","06.8","210","08.4","08.9","1022.9","3.92"
"03/04/2017","19:45","06.7","198","08.6","08.9","1022.9","3.82"
"03/04/2017","19:50","08.4","207","09.6","08.8","1022.9","3.76"
"03/04/2017","19:55","07.9","204","10.0","08.8","1023.0","3.70"
"03/04/2017","20:00","07.6","198","08.2","08.9","1023.0","3.61"
"03/04/2017","20:05","05.6","193","06.3","08.8","1023.0","3.53"
"03/04/2017","20:10","05.6","176","07.0","08.8","1023.0","3.41"
"03/04/2017","20:15","04.2","189","05.6","08.7","1023.0","3.34"
"03/04/2017","20:20","06.3","173","07.4","08.7","1023.1","3.25"
"03/04/2017","20:25","06.0","184","06.4","08.6","1023.1","3.14"
"03/04/2017","20:30","05.9","188","06.9","08.6","1023.1","3.03"
"03/04/2017","20:35","05.4","184","06.3","08.6","1023.1","2.95"
"03/04/2017","20:40","09.0","189","10.6","08.6","1023.1","2.84"
"03/04/2017","20:45","07.5","187","08.3","08.6","1023.2","2.73"
"03/04/2017","20:50","08.5","184","08.9","08.6","1023.2","2.60"
"03/04/2017","20:55","08.2","183","08.9","08.5","1023.2","2.49"
"03/04/2017","21:00","07.9","186","08.5","08.5","1023.2","2.37"
"03/04/2017","21:05","08.9","182","10.6","08.5","1023.2","2.27"
"03/04/2017","21:10","08.7","180","09.3","08.6","1023.2","2.17"
"03/04/2017","21:15","07.8","184","08.8","08.5","1023.1","2.09"
"03/04/2017","21:20","08.5","183","09.7","08.5","1023.1","2.01"
"03/04/2017","21:25","06.4","182","07.8","08.5","1023.1","1.93"
"03/04/2017","21:30","09.0","177","10.5","08.5","1023.1","1.85"
"03/04/2017","21:35","09.7","181","11.6","08.5","1023.1","1.80"
"03/04/2017","21:40","05.9","195","08.6","08.5","1023.1","1.73"
"03/04/2017","21:45","08.4","199","09.4","08.6","1023.1","1.70"
"03/04/2017","21:50","07.6","196","09.6","08.6","1023.1","1.64"
"03/04/2017","21:55","10.7","191","12.1","08.6","1023.2","1.62"
"03/04/2017","22:00","06.9","211","08.4","08.7","1023.2","1.59"
"03/04/2017","22:05","07.3","193","08.5","08.7","1023.2","1.57"
"03/04/2017","22:10","07.1","206","09.0","08.7","1023.2","1.57"
"03/04/2017","22:15","06.1","201","06.7","08.7","1023.2","1.57"
"03/04/2017","22:20","06.2","213","06.9","08.8","1023.2","1.57"
"03/04/2017","22:25","05.4","226","06.0","08.9","1023.2","1.57"
"03/04/2017","22:30","06.6","226","07.8","08.9","1023.4","1.58"
"03/04/2017","22:35","06.8","228","09.8","09.1","1023.4","1.62"
"03/04/2017","22:40","07.1","234","08.0","09.1","1023.4","1.64"
"03/04/2017","22:45","11.4","227","14.1","09.2","1023.4","1.68"
"03/04/2017","22:50","09.7","232","10.5","09.3","1023.4","1.72"
"03/04/2017","22:55","10.1","230","11.5","09.3","1023.4","1.76"
"03/04/2017","23:00","08.8","220","09.9","09.4","1023.4","1.80"
"03/04/2017","23:05","08.1","230","09.6","09.4","1023.4","1.85"
"03/04/2017","23:10","08.8","227","10.0","09.4","1023.4","1.89"
"03/04/2017","23:15","08.9","234","10.7","09.4","1023.2","1.94"
"03/04/2017","23:20","07.3","233","08.7","09.5","1023.2","1.98"
"03/04/2017","23:25","07.1","234","07.7","09.5","1023.2","2.03"
"03/04/2017","23:30","09.0","226","09.6","09.5","1023.2","2.07"
"03/04/2017","23:35","09.3","243","11.6","09.5","1023.2","2.10"
"03/04/2017","23:40","08.7","245","13.9","09.5","1023.2","2.13"
"03/04/2017","23:45","09.0","245","11.4","09.5","1023.0","2.16"
"03/04/2017","23:50","07.6","247","09.4","09.6","1023.0","2.17"
"03/04/2017","23:55","04.1","254","05.8","09.6","1023.0","2.19"
